matchid,hometeamname,awayteamname,event,minute,phase,injuryminute,teamfromid,teamtoid,playerfromid,playertoid,time,matcheventattribute
2024485,Switzerland,Spain,YellowCard,67,2,0,128,,250042877,,2021-07-02T17:22:22.327,NA
2024485,Switzerland,Spain,FreeKick,67,2,0,122,,250000036,,2021-07-02T17:22:42.213,NA
2024485,Switzerland,Spain,Goal,68,2,0,128,,1905360,,2021-07-02T17:23:51.653,NA
2024485,Switzerland,Spain,Offside,73,2,0,122,,250088320,,2021-07-02T17:28:58.493,NA
2024485,Switzerland,Spain,FreeKick,74,2,0,128,,250085369,,2021-07-02T17:29:20.613,NA
2024485,Switzerland,Spain,GoalAttemptBlocked,76,2,0,122,,250081720,,2021-07-02T17:31:19.57,NA
2024485,Switzerland,Spain,GoalAttemptSaved,76,2,0,128,,250042877,,2021-07-02T17:31:20.57,NA
2024485,Switzerland,Spain,Corner,76,2,0,122,,1909917,,2021-07-02T17:32:03.853,NA
2024485,Switzerland,Spain,GoalAttemptOffTarget,77,2,0,122,,250088461,,2021-07-02T17:32:14.933,NA
2024485,Switzerland,Spain,Foul,77,2,0,128,122,250023097,250074565,2021-07-02T17:32:33.493,NA
2024485,Switzerland,Spain,RedCard,77,2,0,128,,250023097,,2021-07-02T17:32:47.32,NA
2024485,Switzerland,Spain,FreeKick,79,2,0,122,,1909917,,2021-07-02T17:34:34.13,NA
2024485,Switzerland,Spain,GoalAttemptOffTarget,79,2,0,122,,250074565,,2021-07-02T17:34:35.013,NA
2024485,Switzerland,Spain,Foul,81,2,0,128,122,250002548,250002704,2021-07-02T17:36:12.733,NA
2024485,Switzerland,Spain,Substitution,81,2,0,128,128,1905360,250065420,2021-07-02T17:36:58.727,NA
2024485,Switzerland,Spain,Substitution,81,2,0,128,128,250002548,102130,2021-07-02T17:37:09.033,NA
2024485,Switzerland,Spain,FreeKick,82,2,0,122,,250000036,,2021-07-02T17:37:21.053,NA
2024485,Switzerland,Spain,Foul,83,2,0,122,128,250088320,250042877,2021-07-02T17:38:39.253,NA
2024485,Switzerland,Spain,FreeKick,84,2,0,128,,97746,,2021-07-02T17:39:13.85,NA
2024485,Switzerland,Spain,GoalAttemptOnTarget,84,2,0,122,,250074565,,2021-07-02T17:40:00.81,NA
2024485,Switzerland,Spain,GoalAttemptSaved,84,2,0,128,,97746,,2021-07-02T17:40:01.81,NA
2024485,Switzerland,Spain,GoalAttemptBlocked,86,2,0,122,,250027046,,2021-07-02T17:41:25.41,NA
2024485,Switzerland,Spain,GoalAttemptSaved,86,2,0,128,,250055734,,2021-07-02T17:41:26.41,NA
2024485,Switzerland,Spain,Substitution,90,2,1,122,122,1909917,250079670,2021-07-02T17:47:08.81,NA
2024485,Switzerland,Spain,Substitution,90,2,2,128,128,1905363,250110901,2021-07-02T17:47:22.657,NA
2024485,Switzerland,Spain,Foul,90,2,3,122,128,250027046,102130,2021-07-02T17:48:22.813,NA
2024485,Switzerland,Spain,YellowCard,90,2,3,122,,250027046,,2021-07-02T17:48:31.457,NA
2024485,Switzerland,Spain,FreeKick,90,2,3,128,,250011089,,2021-07-02T17:48:59.21,NA
2024485,Switzerland,Spain,Foul,90,2,4,128,122,250079677,250081720,2021-07-02T17:49:24.437,NA
2024485,Switzerland,Spain,FreeKick,90,2,4,122,,250081720,,2021-07-02T17:49:25.613,NA
2024485,Switzerland,Spain,Foul,90,2,4,122,128,250079670,250011089,2021-07-02T17:49:59.973,NA
2024485,Switzerland,Spain,EndSecondHalf,90,2,5,,,,,2021-07-02T17:50:13.697,NA
2024485,Switzerland,Spain,Substitution,91,3,0,122,122,250088320,250097180,2021-07-02T17:54:02.863,NA
2024485,Switzerland,Spain,StartFirstExtraTime,90,3,0,,,,,2021-07-02T17:55:16.52,NA
2024485,Switzerland,Spain,GoalAttemptOffTarget,92,3,0,122,,250074565,,2021-07-02T17:57:10.373,NA
2024485,Switzerland,Spain,GoalAttemptBlocked,95,3,0,122,,250097180,,2021-07-02T18:00:15.17,NA
2024485,Switzerland,Spain,GoalAttemptSaved,95,3,0,128,,250011089,,2021-07-02T18:00:16.17,NA
2024485,Switzerland,Spain,GoalAttemptOnTarget,96,3,0,122,,250000036,,2021-07-02T18:00:18.73,NA
2024485,Switzerland,Spain,GoalAttemptSaved,96,3,0,128,,97746,,2021-07-02T18:00:19.73,NA
2024485,Switzerland,Spain,Corner,96,3,0,122,,250097180,,2021-07-02T18:00:46.933,NA
2024485,Switzerland,Spain,GoalAttemptOnTarget,96,3,0,122,,250079670,,2021-07-02T18:00:50.93,NA
2024485,Switzerland,Spain,GoalAttemptSaved,96,3,0,128,,97746,,2021-07-02T18:00:51.93,NA
2024485,Switzerland,Spain,GoalAttemptBlocked,97,3,0,122,,250081720,,2021-07-02T18:01:28.253,NA
2024485,Switzerland,Spain,GoalAttemptSaved,97,3,0,128,,,,2021-07-02T18:01:29.253,NA
2024485,Switzerland,Spain,Foul,98,3,0,128,122,250042877,250081720,2021-07-02T18:02:21.333,NA
2024485,Switzerland,Spain,FreeKick,98,3,0,122,,250081720,,2021-07-02T18:02:56.77,NA
2024485,Switzerland,Spain,GoalAttemptBlocked,99,3,0,122,,250079670,,2021-07-02T18:04:04.17,NA
2024485,Switzerland,Spain,GoalAttemptSaved,99,3,0,128,,250085369,,2021-07-02T18:04:05.17,NA
2024485,Switzerland,Spain,Corner,100,3,0,122,,250097180,,2021-07-02T18:04:22.253,NA
2024485,Switzerland,Spain,GoalAttemptOffTarget,100,3,0,122,,250074565,,2021-07-02T18:04:24.413,NA
2024485,Switzerland,Spain,Substitution,100,3,0,128,128,250042877,250046574,2021-07-02T18:05:14.52,NA
2024485,Switzerland,Spain,Substitution,100,3,0,128,128,250079677,250050401,2021-07-02T18:05:16.52,NA
2024485,Switzerland,Spain,Foul,101,3,0,128,122,250110901,250079670,2021-07-02T18:05:35.253,NA
2024485,Switzerland,Spain,FreeKick,101,3,0,122,,250002704,,2021-07-02T18:05:44.053,NA
2024485,Switzerland,Spain,GoalAttemptOnTarget,101,3,0,122,,250074565,,2021-07-02T18:05:49.85,NA
2024485,Switzerland,Spain,GoalAttemptSaved,101,3,0,128,,97746,,2021-07-02T18:05:50.85,NA
2024485,Switzerland,Spain,Corner,102,3,0,122,,250097180,,2021-07-02T18:06:18.69,NA
2024485,Switzerland,Spain,Corner,102,3,0,122,,250081720,,2021-07-02T18:06:31.693,NA
2024485,Switzerland,Spain,Corner,102,3,0,122,,250081720,,2021-07-02T18:06:52.437,NA
2024485,Switzerland,Spain,Foul,102,3,0,122,128,250027046,250046574,2021-07-02T18:06:55.613,NA
2024485,Switzerland,Spain,FreeKick,103,3,0,128,,97746,,2021-07-02T18:07:24.61,NA
2024485,Switzerland,Spain,Foul,103,3,0,128,122,102130,250027046,2021-07-02T18:07:34.167,NA
2024485,Switzerland,Spain,FreeKick,103,3,0,122,,250027046,,2021-07-02T18:07:46.013,NA
2024485,Switzerland,Spain,GoalAttemptOnTarget,103,3,0,122,,250097180,,2021-07-02T18:08:09.69,NA
2024485,Switzerland,Spain,GoalAttemptSaved,103,3,0,128,,97746,,2021-07-02T18:08:10.69,NA
2024485,Switzerland,Spain,Corner,104,3,0,122,,250081720,,2021-07-02T18:08:33.153,NA
2024485,Switzerland,Spain,Foul,104,3,0,122,128,250074565,97746,2021-07-02T18:08:35.693,NA
2024485,Switzerland,Spain,FreeKick,104,3,0,128,,97746,,2021-07-02T18:09:17.37,NA
2024485,Switzerland,Spain,GoalAttemptOnTarget,105,3,1,122,,250097180,,2021-07-02T18:11:05.85,NA
2024485,Switzerland,Spain,GoalAttemptSaved,105,3,1,128,,97746,,2021-07-02T18:11:06.85,NA
2024485,Switzerland,Spain,EndFirstExtraTime,105,3,2,,,,,2021-07-02T18:11:22.677,NA
2024485,Switzerland,Spain,StartSecondExtraTime,105,4,0,,,,,2021-07-02T18:14:06.2,NA
2024485,Switzerland,Spain,Foul,107,4,0,122,128,250079670,250085369,2021-07-02T18:15:15.213,NA
2024485,Switzerland,Spain,FreeKick,107,4,0,128,,97746,,2021-07-02T18:15:46.293,NA
2024485,Switzerland,Spain,Foul,107,4,0,128,122,250110901,250000036,2021-07-02T18:15:56.293,NA
2024485,Switzerland,Spain,FreeKick,107,4,0,122,,250000036,,2021-07-02T18:15:58.213,NA
2024485,Switzerland,Spain,GoalAttemptBlocked,110,4,0,122,,250079670,,2021-07-02T18:18:38.05,NA
2024485,Switzerland,Spain,GoalAttemptSaved,110,4,0,128,,250011089,,2021-07-02T18:18:39.05,NA
2024485,Switzerland,Spain,Foul,110,4,0,122,,250079670,,2021-07-02T18:18:43.373,NA
2024485,Switzerland,Spain,FreeKick,111,4,0,128,,97746,,2021-07-02T18:19:22.21,NA
2024485,Switzerland,Spain,GoalAttemptOnTarget,111,4,0,122,,250081720,,2021-07-02T18:19:55.21,NA
2024485,Switzerland,Spain,GoalAttemptSaved,111,4,0,128,,97746,,2021-07-02T18:19:56.21,NA
2024485,Switzerland,Spain,GoalAttemptOffTarget,112,4,0,122,,250081720,,2021-07-02T18:20:58.173,NA
2024485,Switzerland,Spain,Substitution,113,4,0,122,122,250088461,1906776,2021-07-02T18:21:24.63,NA
2024485,Switzerland,Spain,GoalAttemptBlocked,115,4,0,122,,250081720,,2021-07-02T18:23:58.09,NA
2024485,Switzerland,Spain,GoalAttemptSaved,115,4,0,128,,250050401,,2021-07-02T18:23:59.33,NA
2024485,Switzerland,Spain,Corner,116,4,0,122,,250081720,,2021-07-02T18:24:23.373,NA
2024485,Switzerland,Spain,GoalAttemptOnTarget,116,4,0,122,,250002704,,2021-07-02T18:24:26.29,NA
2024485,Switzerland,Spain,GoalAttemptSaved,116,4,0,128,,97746,,2021-07-02T18:24:27.29,NA
2024485,Switzerland,Spain,GoalAttemptOnTarget,118,4,0,122,,250074565,,2021-07-02T18:26:23.773,NA
2024485,Switzerland,Spain,GoalAttemptSaved,118,4,0,128,,97746,,2021-07-02T18:26:24.773,NA
2024485,Switzerland,Spain,Substitution,119,4,0,122,122,250143693,250082664,2021-07-02T18:27:52.57,NA
2024485,Switzerland,Spain,Foul,120,4,1,128,122,102130,250002704,2021-07-02T18:29:35.973,NA
2024485,Switzerland,Spain,YellowCard,120,4,1,128,,102130,,2021-07-02T18:29:43.097,NA
2024485,Switzerland,Spain,FreeKick,120,4,1,122,,250082664,,2021-07-02T18:29:49.293,NA
2024485,Switzerland,Spain,GoalAttemptOffTarget,120,4,1,122,,250082664,,2021-07-02T18:30:03.373,NA
2024485,Switzerland,Spain,EndSecondExtraTime,120,4,2,,,,,2021-07-02T18:30:19.313,NA
2024485,Switzerland,Spain,StartPenaltyPhase,120,5,0,,,,,2021-07-02T18:34:15.007,NA
2024485,Switzerland,Spain,PenaltyWoodwork,120,5,1,122,,250002704,,2021-07-02T18:35:04.343,NA
2024485,Switzerland,Spain,PenaltyScored,120,5,2,128,,102130,,2021-07-02T18:35:43.887,NA
2024485,Switzerland,Spain,PenaltyScored,120,5,3,122,,250081720,,2021-07-02T18:36:22.64,NA
2024485,Switzerland,Spain,PenaltySaved,120,5,3,128,,250050401,,2021-07-02T18:37:03.057,NA
2024485,Switzerland,Spain,GoalAttemptSaved,120,5,3,122,,250076116,,2021-07-02T18:37:04.057,NA
2024485,Switzerland,Spain,PenaltySaved,120,5,4,122,,250082664,,2021-07-02T18:37:58.247,NA
2024485,Switzerland,Spain,GoalAttemptSaved,120,5,4,128,,97746,,2021-07-02T18:37:59.247,NA
2024485,Switzerland,Spain,PenaltySaved,120,5,5,128,,250085369,,2021-07-02T18:38:47.767,NA
2024485,Switzerland,Spain,GoalAttemptSaved,120,5,5,122,,250076116,,2021-07-02T18:38:48.767,NA
2024485,Switzerland,Spain,PenaltyScored,120,5,6,122,,250074565,,2021-07-02T18:39:39.093,NA
2024485,Switzerland,Spain,PenaltyWrong,120,5,7,128,,250110397,,2021-07-02T18:40:26.927,NA
2024485,Switzerland,Spain,PenaltyScored,120,5,7,122,,250097180,,2021-07-02T18:41:08.663,NA
2024485,Switzerland,Spain,EndPenaltyPhase,120,5,8,,,,,2021-07-02T18:42:05.567,NA
2024467,Switzerland,Turkey,StartFirstHalf,0,1,0,,,,,2021-06-20T16:00:41.647,NA
2024467,Switzerland,Turkey,Foul,1,1,0,128,135,1905360,250023940,2021-06-20T16:00:59.367,NA
2024467,Switzerland,Turkey,FreeKick,1,1,0,135,,250077686,,2021-06-20T16:01:16.007,NA
2024467,Switzerland,Turkey,GoalAttemptBlocked,2,1,0,135,,62309,,2021-06-20T16:02:34.283,NA
2024467,Switzerland,Turkey,GoalAttemptSaved,2,1,0,128,,250085369,,2021-06-20T16:02:35.283,NA
2024467,Switzerland,Turkey,Corner,3,1,0,135,,250022829,,2021-06-20T16:03:02.567,NA
2024467,Switzerland,Turkey,GoalAttemptOffTarget,3,1,0,135,,250053203,,2021-06-20T16:03:31.603,NA
2024467,Switzerland,Turkey,GoalAttemptBlocked,4,1,0,135,,250082680,,2021-06-20T16:04:09.367,NA
2024467,Switzerland,Turkey,GoalAttemptSaved,4,1,0,128,,250011089,,2021-06-20T16:04:09.967,NA
2024467,Switzerland,Turkey,GoalAttemptOnTarget,4,1,0,135,,250023940,,2021-06-20T16:04:11.683,NA
2024467,Switzerland,Turkey,GoalAttemptSaved,4,1,0,128,,97746,,2021-06-20T16:04:12.683,NA
2024467,Switzerland,Turkey,GoalAttemptOffTarget,4,1,0,135,,250046542,,2021-06-20T16:04:20.567,NA
2024467,Switzerland,Turkey,Foul,5,1,0,135,128,250023940,250004721,2021-06-20T16:04:59.607,NA
2024467,Switzerland,Turkey,FreeKick,5,1,0,128,,250085369,,2021-06-20T16:05:41.803,NA
2024467,Switzerland,Turkey,Goal,6,1,0,128,,250002548,,2021-06-20T16:06:20.527,NA
2024467,Switzerland,Turkey,Foul,10,1,0,135,128,250022829,250064274,2021-06-20T16:10:24.487,NA
2024467,Switzerland,Turkey,FreeKick,11,1,0,128,,250023097,,2021-06-20T16:10:47.847,NA
2024467,Switzerland,Turkey,Corner,11,1,0,128,,1905360,,2021-06-20T16:11:25.95,NA
2024467,Switzerland,Turkey,Foul,11,1,0,128,135,250004721,250082680,2021-06-20T16:11:34.447,NA
2024467,Switzerland,Turkey,FreeKick,12,1,0,135,,250067420,,2021-06-20T16:11:48.247,NA
2024467,Switzerland,Turkey,Foul,12,1,0,135,128,250067420,250064274,2021-06-20T16:12:18.367,NA
2024467,Switzerland,Turkey,FreeKick,12,1,0,128,,250004721,,2021-06-20T16:12:28.807,NA
2024467,Switzerland,Turkey,Foul,13,1,0,128,135,250004721,250053203,2021-06-20T16:13:00.087,NA
2024467,Switzerland,Turkey,FreeKick,13,1,0,135,,250067420,,2021-06-20T16:13:10.403,NA
2024467,Switzerland,Turkey,Foul,14,1,0,128,135,250064274,250097238,2021-06-20T16:14:18.767,NA
2024467,Switzerland,Turkey,FreeKick,14,1,0,135,,250097238,,2021-06-20T16:14:29.003,NA
2024467,Switzerland,Turkey,GoalAttemptOnTarget,16,1,0,135,,250097238,,2021-06-20T16:15:47.883,NA
2024467,Switzerland,Turkey,GoalAttemptSaved,16,1,0,128,,97746,,2021-06-20T16:15:48.883,NA
2024467,Switzerland,Turkey,GoalAttemptOnTarget,17,1,0,128,,250002548,,2021-06-20T16:17:00.007,NA
2024467,Switzerland,Turkey,GoalAttemptSaved,17,1,0,135,,250078452,,2021-06-20T16:17:01.007,NA
2024467,Switzerland,Turkey,Foul,18,1,0,135,128,250067420,1905363,2021-06-20T16:17:47.607,NA
2024467,Switzerland,Turkey,FreeKick,18,1,0,128,,250004721,,2021-06-20T16:17:57.527,NA
2024467,Switzerland,Turkey,Foul,18,1,0,135,128,62309,250055734,2021-06-20T16:18:39.927,NA
2024467,Switzerland,Turkey,FreeKick,19,1,0,128,,250085369,,2021-06-20T16:18:44.287,NA
2024467,Switzerland,Turkey,GoalAttemptOffTarget,20,1,0,128,,1905363,,2021-06-20T16:20:42.403,NA
2024467,Switzerland,Turkey,Offside,22,1,0,135,,62309,,2021-06-20T16:22:10.927,NA
2024467,Switzerland,Turkey,FreeKick,22,1,0,128,,250023097,,2021-06-20T16:22:17.167,NA
2024467,Switzerland,Turkey,GoalAttemptOffTarget,23,1,0,135,,250053203,,2021-06-20T16:23:22.323,NA
2024467,Switzerland,Turkey,GoalAttemptBlocked,26,1,0,128,,250002548,,2021-06-20T16:25:57.323,NA
2024467,Switzerland,Turkey,GoalAttemptSaved,26,1,0,135,,250022829,,2021-06-20T16:25:58.323,NA
2024467,Switzerland,Turkey,Goal,26,1,0,128,,1905360,,2021-06-20T16:26:01.447,NA
2024467,Switzerland,Turkey,Foul,27,1,0,128,135,250004721,250082680,2021-06-20T16:27:37.407,NA
2024467,Switzerland,Turkey,FreeKick,28,1,0,135,,250067420,,2021-06-20T16:27:50.247,NA
2024467,Switzerland,Turkey,GoalAttemptOnTarget,28,1,0,128,,1905360,,2021-06-20T16:28:37.683,NA
2024467,Switzerland,Turkey,GoalAttemptSaved,28,1,0,135,,250078452,,2021-06-20T16:28:38.683,NA
2024467,Switzerland,Turkey,Corner,29,1,0,128,,250011089,,2021-06-20T16:29:18.833,NA
2024467,Switzerland,Turkey,Foul,30,1,0,135,128,250046542,250023097,2021-06-20T16:30:32.647,NA
2024467,Switzerland,Turkey,FreeKick,30,1,0,128,,250004721,,2021-06-20T16:30:38.167,NA
2024467,Switzerland,Turkey,Foul,31,1,0,128,135,1905363,250067420,2021-06-20T16:31:09.727,NA
2024467,Switzerland,Turkey,FreeKick,31,1,0,135,,250046542,,2021-06-20T16:31:28.447,NA
2024467,Switzerland,Turkey,Corner,32,1,0,135,,250022829,,2021-06-20T16:32:35.113,NA
2024467,Switzerland,Turkey,GoalAttemptOnTarget,33,1,0,135,,250097238,,2021-06-20T16:33:10.563,NA
2024467,Switzerland,Turkey,GoalAttemptSaved,33,1,0,128,,97746,,2021-06-20T16:33:11.563,NA
2024467,Switzerland,Turkey,Corner,33,1,0,135,,250082680,,2021-06-20T16:33:39.257,NA
2024467,Switzerland,Turkey,GoalAttemptOffTarget,36,1,0,135,,250067420,,2021-06-20T16:36:25.443,NA
2024467,Switzerland,Turkey,Foul,37,1,0,135,128,250022829,250004721,2021-06-20T16:37:05.767,NA
2024467,Switzerland,Turkey,FreeKick,37,1,0,128,,250004721,,2021-06-20T16:37:15.207,NA
2024467,Switzerland,Turkey,GoalAttemptOffTarget,38,1,0,128,,250064274,,2021-06-20T16:38:08.643,NA
2024467,Switzerland,Turkey,Foul,42,1,0,135,128,250067420,1905363,2021-06-20T16:42:36.167,NA
2024467,Switzerland,Turkey,FreeKick,43,1,0,128,,1905363,,2021-06-20T16:42:46.207,NA
2024467,Switzerland,Turkey,GoalAttemptBlocked,43,1,0,128,,250002548,,2021-06-20T16:42:53.923,NA
2024467,Switzerland,Turkey,GoalAttemptSaved,43,1,0,135,,250082679,,2021-06-20T16:42:54.923,NA
2024467,Switzerland,Turkey,GoalAttemptOnTarget,43,1,0,135,,250097238,,2021-06-20T16:43:07.927,NA
2024467,Switzerland,Turkey,GoalAttemptSaved,43,1,0,128,,97746,,2021-06-20T16:43:08.927,NA
2024467,Switzerland,Turkey,Corner,43,1,0,135,,250082680,,2021-06-20T16:43:36.937,NA
2024467,Switzerland,Turkey,GoalAttemptOffTarget,43,1,0,135,,250077686,,2021-06-20T16:43:38.647,NA
2024467,Switzerland,Turkey,Corner,45,1,0,128,,250011089,,2021-06-20T16:45:21.087,NA
2024467,Switzerland,Turkey,GoalAttemptOffTarget,45,1,0,128,,1905360,,2021-06-20T16:45:25.443,NA
2024467,Switzerland,Turkey,Corner,45,1,1,128,,1905360,,2021-06-20T16:46:06.023,NA
2024467,Switzerland,Turkey,GoalAttemptBlocked,45,1,2,128,,1905360,,2021-06-20T16:46:44.043,NA
2024467,Switzerland,Turkey,GoalAttemptSaved,45,1,2,135,,250046542,,2021-06-20T16:46:45.043,NA
2024467,Switzerland,Turkey,EndFirstHalf,45,1,2,,,,,2021-06-20T16:46:46.79,NA
2024467,Switzerland,Turkey,StartSecondHalf,45,2,0,,,,,2021-06-20T17:02:36.023,NA
2024467,Switzerland,Turkey,Foul,47,2,0,128,135,250004721,250046542,2021-06-20T17:04:33.967,NA
2024467,Switzerland,Turkey,FreeKick,48,2,0,135,,250023940,,2021-06-20T17:04:42.443,NA
2024467,Switzerland,Turkey,Foul,48,2,0,135,128,250046542,1905363,2021-06-20T17:05:20.927,NA
2024467,Switzerland,Turkey,FreeKick,49,2,0,128,,250011089,,2021-06-20T17:05:41.007,NA
2024467,Switzerland,Turkey,GoalAttemptOnTarget,49,2,0,128,,1905363,,2021-06-20T17:05:51.443,NA
2024467,Switzerland,Turkey,GoalAttemptSaved,49,2,0,135,,250078452,,2021-06-20T17:05:52.443,NA
2024467,Switzerland,Turkey,GoalAttemptOffTarget,50,2,0,135,,62309,,2021-06-20T17:06:46.163,NA
2024467,Switzerland,Turkey,Foul,51,2,0,128,135,250042877,250046542,2021-06-20T17:07:49.567,NA
2024467,Switzerland,Turkey,FreeKick,51,2,0,135,,250082679,,2021-06-20T17:08:06.167,NA
2024467,Switzerland,Turkey,GoalAttemptOnTarget,51,2,0,128,,1905363,,2021-06-20T17:08:27.603,NA
2024467,Switzerland,Turkey,GoalAttemptSaved,51,2,0,135,,250078452,,2021-06-20T17:08:28.603,NA
2024467,Switzerland,Turkey,GoalAttemptOnTarget,52,2,0,128,,250064274,,2021-06-20T17:09:02.283,NA
2024467,Switzerland,Turkey,GoalAttemptSaved,52,2,0,135,,250078452,,2021-06-20T17:09:03.283,NA
2024467,Switzerland,Turkey,Corner,53,2,0,128,,1905360,,2021-06-20T17:09:42.823,NA
2024467,Switzerland,Turkey,Foul,53,2,0,135,128,250082680,250023097,2021-06-20T17:09:48.447,NA
2024467,Switzerland,Turkey,FreeKick,53,2,0,128,,1905360,,2021-06-20T17:10:05.207,NA
2024467,Switzerland,Turkey,GoalAttemptOffTarget,54,2,0,135,,250082680,,2021-06-20T17:11:25.443,NA
2024467,Switzerland,Turkey,Foul,56,2,0,128,,250002548,,2021-06-20T17:12:58.727,NA
2024467,Switzerland,Turkey,FreeKick,56,2,0,135,,250097238,,2021-06-20T17:13:01.367,NA
2024467,Switzerland,Turkey,GoalAttemptOffTarget,57,2,0,128,,1905360,,2021-06-20T17:14:10.607,NA
2024467,Switzerland,Turkey,Foul,59,2,0,128,135,250002548,250077686,2021-06-20T17:16:16.247,NA
2024467,Switzerland,Turkey,FreeKick,59,2,0,135,,250067420,,2021-06-20T17:16:26.003,NA
2024467,Switzerland,Turkey,GoalAttemptOnTarget,60,2,0,128,,250002548,,2021-06-20T17:17:26.603,NA
2024467,Switzerland,Turkey,GoalAttemptSaved,60,2,0,135,,250078452,,2021-06-20T17:17:27.603,NA
2024467,Switzerland,Turkey,Corner,61,2,0,128,,250011089,,2021-06-20T17:18:11.51,NA
2024467,Switzerland,Turkey,Goal,62,2,0,135,,250046542,,2021-06-20T17:19:03.047,NA
2024467,Switzerland,Turkey,Foul,63,2,0,135,128,250097254,250064274,2021-06-20T17:20:30.447,NA
2024467,Switzerland,Turkey,Substitution,63,2,0,135,135,250023940,250014355,2021-06-20T17:20:35.607,NA
2024467,Switzerland,Turkey,Substitution,63,2,0,135,135,250053203,250097254,2021-06-20T17:20:36.023,NA
2024467,Switzerland,Turkey,FreeKick,64,2,0,128,,250023097,,2021-06-20T17:20:42.603,NA
2024467,Switzerland,Turkey,GoalAttemptOnTarget,64,2,0,128,,1905360,,2021-06-20T17:21:22.643,NA
2024467,Switzerland,Turkey,GoalAttemptSaved,64,2,0,135,,250078452,,2021-06-20T17:21:23.643,NA
2024467,Switzerland,Turkey,GoalAttemptOffTarget,65,2,0,128,,250064274,,2021-06-20T17:21:38.003,NA
2024467,Switzerland,Turkey,GoalAttemptOffTarget,65,2,0,128,,1905363,,2021-06-20T17:22:27.643,NA
2024467,Switzerland,Turkey,Foul,66,2,0,135,128,250077686,250002548,2021-06-20T17:22:59.047,NA
2024467,Switzerland,Turkey,FreeKick,66,2,0,128,,250023097,,2021-06-20T17:23:13.487,NA
2024467,Switzerland,Turkey,Foul,66,2,0,135,128,250046542,250004721,2021-06-20T17:23:16.087,NA
2024467,Switzerland,Turkey,FreeKick,67,2,0,128,,250004721,,2021-06-20T17:23:41.527,NA
2024467,Switzerland,Turkey,Goal,68,2,0,128,,1905360,,2021-06-20T17:24:57.163,NA
2024467,Switzerland,Turkey,Foul,70,2,0,135,128,250022829,250055734,2021-06-20T17:27:13.127,NA
2024467,Switzerland,Turkey,YellowCard,70,2,0,135,,250022829,,2021-06-20T17:27:18.327,NA
2024467,Switzerland,Turkey,FreeKick,71,2,0,128,,250023097,,2021-06-20T17:28:00.647,NA
2024467,Switzerland,Turkey,Corner,72,2,0,128,,1905360,,2021-06-20T17:29:01.663,NA
2024467,Switzerland,Turkey,Foul,74,2,0,135,128,250067420,1905363,2021-06-20T17:31:34.767,NA
2024467,Switzerland,Turkey,YellowCard,75,2,0,135,,250067420,,2021-06-20T17:31:38.797,NA
2024467,Switzerland,Turkey,Substitution,75,2,0,128,128,250002548,102130,2021-06-20T17:32:12.843,NA
2024467,Switzerland,Turkey,Substitution,75,2,0,128,128,1905360,250110397,2021-06-20T17:32:34.573,NA
2024467,Switzerland,Turkey,FreeKick,76,2,0,128,,250004721,,2021-06-20T17:32:45.487,NA
2024467,Switzerland,Turkey,Foul,76,2,0,135,128,250082679,250004721,2021-06-20T17:33:02.527,NA
2024467,Switzerland,Turkey,YellowCard,76,2,0,135,,250082679,,2021-06-20T17:33:17.113,NA
2024467,Switzerland,Turkey,GoalAttemptPost,77,2,0,128,,250004721,,2021-06-20T17:34:15.367,NA
2024467,Switzerland,Turkey,GoalAttemptOffTarget,77,2,0,128,,250004721,,2021-06-20T17:34:22.123,NA
2024467,Switzerland,Turkey,YellowCard,78,2,0,128,,250004721,,2021-06-20T17:34:45.227,NA
2024467,Switzerland,Turkey,Foul,79,2,0,135,128,250046542,250064274,2021-06-20T17:35:42.247,NA
2024467,Switzerland,Turkey,FreeKick,79,2,0,128,,250023097,,2021-06-20T17:36:03.287,NA
2024467,Switzerland,Turkey,GoalAttemptOffTarget,79,2,0,135,,250082680,,2021-06-20T17:36:27.203,NA
2024467,Switzerland,Turkey,Substitution,80,2,0,135,135,250046542,250113211,2021-06-20T17:36:57.647,NA
2024467,Switzerland,Turkey,Substitution,80,2,0,135,135,250082680,250050354,2021-06-20T17:37:08.087,NA
2024467,Switzerland,Turkey,GoalAttemptBlocked,80,2,0,128,,250064274,,2021-06-20T17:37:26.843,NA
2024467,Switzerland,Turkey,GoalAttemptSaved,80,2,0,135,,250082679,,2021-06-20T17:37:27.843,NA
2024467,Switzerland,Turkey,GoalAttemptBlocked,80,2,0,128,,250110397,,2021-06-20T17:37:30.163,NA
2024467,Switzerland,Turkey,GoalAttemptSaved,80,2,0,135,,250050354,,2021-06-20T17:37:31.163,NA
2024467,Switzerland,Turkey,Corner,81,2,0,128,,1905363,,2021-06-20T17:38:14.077,NA
2024467,Switzerland,Turkey,Foul,81,2,0,128,135,250085369,250014355,2021-06-20T17:38:22.887,NA
2024467,Switzerland,Turkey,FreeKick,82,2,0,135,,250082679,,2021-06-20T17:38:38.087,NA
2024467,Switzerland,Turkey,GoalAttemptBlocked,83,2,0,135,,250097254,,2021-06-20T17:39:55.563,NA
2024467,Switzerland,Turkey,GoalAttemptSaved,83,2,0,128,,250085369,,2021-06-20T17:39:56.563,NA
2024467,Switzerland,Turkey,Corner,83,2,0,135,,250097254,,2021-06-20T17:40:17.517,NA
2024467,Switzerland,Turkey,GoalAttemptOffTarget,83,2,0,135,,62309,,2021-06-20T17:40:18.923,NA
