matchid,hometeamname,awayteamname,teamid,teamname,ishometeam,isawayteam,statsid,statsname,value,rank
2024446,Ukraine,Austria,8,Austria,false,true,79,Corners medium,2,1
2024446,Ukraine,Austria,8,Austria,false,true,80,Corners long,7,1
2024446,Ukraine,Austria,8,Austria,false,true,81,Corners completed,8,1
2024446,Ukraine,Austria,8,Austria,false,true,82,Corners completed short,0,2
2024446,Ukraine,Austria,8,Austria,false,true,83,Corners completed medium,2,1
2024446,Ukraine,Austria,8,Austria,false,true,84,Corners completed long,6,1
2024446,Ukraine,Austria,8,Austria,false,true,85,Dribbling,20,1
2024446,Ukraine,Austria,8,Austria,false,true,86,Passes attempted,482,2
2024446,Ukraine,Austria,8,Austria,false,true,87,Passes attempted short,149,1
2024446,Ukraine,Austria,8,Austria,false,true,88,Passes attempted medium,278,2
2024446,Ukraine,Austria,8,Austria,false,true,89,Passes attempted long,55,2
2024446,Ukraine,Austria,8,Austria,false,true,90,Passes completed short,109,1
2024446,Ukraine,Austria,8,Austria,false,true,91,Passes completed medium,238,2
2024446,Ukraine,Austria,8,Austria,false,true,92,Passes completed long,35,1
2024446,Ukraine,Austria,8,Austria,false,true,93,Passes received,382,2
2024446,Ukraine,Austria,8,Austria,false,true,94,Passes received short,109,1
2024446,Ukraine,Austria,8,Austria,false,true,95,Passes received medium,238,2
2024446,Ukraine,Austria,8,Austria,false,true,96,Passes received long,35,1
2024446,Ukraine,Austria,8,Austria,false,true,97,Passes accuracy short,0.732,1
2024446,Ukraine,Austria,8,Austria,false,true,98,Passes accuracy medium,0.856,2
2024446,Ukraine,Austria,8,Austria,false,true,99,Passes accuracy long,0.636,1
2024446,Ukraine,Austria,8,Austria,false,true,102,Passes completed forward,94,1
2024446,Ukraine,Austria,8,Austria,false,true,103,Passes completed backward,69,1
2024446,Ukraine,Austria,8,Austria,false,true,104,Passes completed left,94,2
2024446,Ukraine,Austria,8,Austria,false,true,105,Passes completed right,125,1
2024446,Ukraine,Austria,8,Austria,false,true,106,Passes per instance of possession,2.459,2
2024446,Ukraine,Austria,8,Austria,false,true,107,Delivery into attacking third,34,1
2024446,Ukraine,Austria,8,Austria,false,true,108,Delivery into key play area,25,1
2024446,Ukraine,Austria,8,Austria,false,true,109,Delivery into penalty area,14,1
2024446,Ukraine,Austria,8,Austria,false,true,110,Delivery into goal area,0,1
2024446,Ukraine,Austria,8,Austria,false,true,115,Solo run into attacking third,15,1
2024446,Ukraine,Austria,8,Austria,false,true,116,Solo run into key play area,8,1
2024446,Ukraine,Austria,8,Austria,false,true,117,Solo run into penalty area,8,1
2024446,Ukraine,Austria,8,Austria,false,true,118,Total Attacks,50,1
2024446,Ukraine,Austria,8,Austria,false,true,119,Attacks from centre,8,1
2024446,Ukraine,Austria,8,Austria,false,true,120,Attacks from right,21,1
2024446,Ukraine,Austria,8,Austria,false,true,121,Attacks from left,21,1
2024446,Ukraine,Austria,8,Austria,false,true,122,Organized attack,31,1
2024446,Ukraine,Austria,8,Austria,false,true,123,Counter attack,0,2
2024446,Ukraine,Austria,8,Austria,false,true,124,Clearances successful,21,1
2024446,Ukraine,Austria,8,Austria,false,true,125,Clearances unsuccesful,4,2
2024446,Ukraine,Austria,8,Austria,false,true,126,Tackles,14,1
2024446,Ukraine,Austria,8,Austria,false,true,127,Tackles lost,5,2
2024446,Ukraine,Austria,8,Austria,false,true,128,Tackles performed gaining the ball,4,1
2024446,Ukraine,Austria,8,Austria,false,true,129,Tackles performed not gaining the ball,6,2
2024446,Ukraine,Austria,8,Austria,false,true,130,Tackles suffered,10,1
2024446,Ukraine,Austria,8,Austria,false,true,131,Tackles suffered losing the ball,2,2
2024446,Ukraine,Austria,8,Austria,false,true,132,Tackles suffered not losing the ball,8,1
2024446,Ukraine,Austria,8,Austria,false,true,133,Lost balls,86,2
2024446,Ukraine,Austria,8,Austria,false,true,136,Lost balls own half,41,2
2024446,Ukraine,Austria,8,Austria,false,true,137,Lost balls opposite half,43,2
2024446,Ukraine,Austria,8,Austria,false,true,138,Change of possession,184,2
2024446,Ukraine,Austria,8,Austria,false,true,140,Blocks,2,2
2024446,Ukraine,Austria,8,Austria,false,true,141,Throw-in,27,2
2024446,Ukraine,Austria,8,Austria,false,true,142,Goals conceded from open play,0,2
2024446,Ukraine,Austria,8,Austria,false,true,143,Goals conceded from set pieces,0,1
2024446,Ukraine,Austria,8,Austria,false,true,144,Goals conceded in penalty area,0,2
2024446,Ukraine,Austria,8,Austria,false,true,145,Goals conceded outside penalty area,0,1
2024446,Ukraine,Austria,8,Austria,false,true,146,Saves in open play,2,2
2024446,Ukraine,Austria,8,Austria,false,true,147,Saves on set pieces,0,1
2024446,Ukraine,Austria,8,Austria,false,true,148,Saves on direct free kick,0,1
2024446,Ukraine,Austria,8,Austria,false,true,149,Saves on indirect free kick,0,1
2024446,Ukraine,Austria,8,Austria,false,true,150,Saves on penalty,0,1
2024446,Ukraine,Austria,8,Austria,false,true,151,Saves on corner,0,1
2024446,Ukraine,Austria,8,Austria,false,true,152,Saves in open play from centre,2,2
2024446,Ukraine,Austria,8,Austria,false,true,153,Saves in open play from left,1,2
2024446,Ukraine,Austria,8,Austria,false,true,154,Saves in open play from right,0,1
2024446,Ukraine,Austria,8,Austria,false,true,155,Punches,1,1
2024446,Ukraine,Austria,8,Austria,false,true,156,High Claims,0,2
2024446,Ukraine,Austria,8,Austria,false,true,157,Low Claims,1,1
2024446,Ukraine,Austria,8,Austria,false,true,158,Goalkeeper kicks attempted,5,2
2024446,Ukraine,Austria,8,Austria,false,true,159,Goalkeeper kicks short,1,1
2024446,Ukraine,Austria,8,Austria,false,true,160,Goalkeeper kicks medium,1,2
2024446,Ukraine,Austria,8,Austria,false,true,161,Goalkeeper kicks long,3,2
2024446,Ukraine,Austria,8,Austria,false,true,162,Goalkeeper kicks completed,3,2
2024446,Ukraine,Austria,8,Austria,false,true,163,Goalkeeper kicks completed short,1,1
2024446,Ukraine,Austria,8,Austria,false,true,164,Goalkeeper kicks completed medium,1,2
2024446,Ukraine,Austria,8,Austria,false,true,165,Goalkeeper kicks completed long,1,2
2024446,Ukraine,Austria,8,Austria,false,true,166,Goalkeeper kicks completed %,60,2
2024446,Ukraine,Austria,8,Austria,false,true,167,Played Time,01:36:34.1560000,1
2024446,Ukraine,Austria,8,Austria,false,true,168,Fouls suffered,9,2
2024446,Ukraine,Austria,8,Austria,false,true,171,Fouls committed own half,5,1
2024446,Ukraine,Austria,8,Austria,false,true,172,Fouls committed opposite half,6,1
2024446,Ukraine,Austria,8,Austria,false,true,173,Fouls suffered own half,4,2
2024446,Ukraine,Austria,8,Austria,false,true,174,Fouls suffered opposite half,5,1
2024446,Ukraine,Austria,8,Austria,false,true,175,Penalty fouls,0,1
2024446,Ukraine,Austria,8,Austria,false,true,176,Handball,1,1
2024446,Ukraine,Austria,8,Austria,false,true,177,Simulation,0,1
2024446,Ukraine,Austria,8,Austria,false,true,181,Offsides suffered,1,2
2024446,Ukraine,Austria,8,Austria,false,true,182,Distance covered in low activity (m),62227,1
2024446,Ukraine,Austria,8,Austria,false,true,183,Distance covered in medium activity (m),18354,1
2024446,Ukraine,Austria,8,Austria,false,true,184,Distance covered in high activity (m),18873,2
2024446,Ukraine,Austria,8,Austria,false,true,185,Distance covered in very high activity (m),7556,2
2024446,Ukraine,Austria,8,Austria,false,true,186,Distance covered in low activity (%),58,1
2024446,Ukraine,Austria,8,Austria,false,true,187,Distance covered in medium activity (%),17,1
2024446,Ukraine,Austria,8,Austria,false,true,188,Distance covered in high activity (%),18,2
2024446,Ukraine,Austria,8,Austria,false,true,189,Distance covered in very high activity (%),7,2
2024446,Ukraine,Austria,8,Austria,false,true,190,Average distance covered,10202,2
2024446,Ukraine,Austria,8,Austria,false,true,191,Average distance covered in low activity,5752,1
2024446,Ukraine,Austria,8,Austria,false,true,192,Average distance covered in medium activity,1821,1
2024446,Ukraine,Austria,8,Austria,false,true,193,Average distance covered in high activity,1877,2
2024446,Ukraine,Austria,8,Austria,false,true,194,Average distance covered in very high activity covered,752,2
2024446,Ukraine,Austria,8,Austria,false,true,195,Time spent in low activity (%),83,1
2024446,Ukraine,Austria,8,Austria,false,true,196,Time spent in medium activity (%),8,1
2024446,Ukraine,Austria,8,Austria,false,true,197,Time spent in high activity (%),7,2
2024446,Ukraine,Austria,8,Austria,false,true,198,Time spent in very high activity (%),2,2
2024446,Ukraine,Austria,8,Austria,false,true,202,Time spent in low activity,12:50:50.4800000,1
2024446,Ukraine,Austria,8,Austria,false,true,203,Time spent in medium activity,01:20:23.3200000,1
2024446,Ukraine,Austria,8,Austria,false,true,204,Time spent in high activity,01:02:40.1600000,2
2024446,Ukraine,Austria,8,Austria,false,true,205,Time spent in very high activity,00:17:30.8800000,2
2024446,Ukraine,Austria,8,Austria,false,true,206,Sprints,322,2
2024446,Ukraine,Austria,8,Austria,false,true,219,Assists,1,1
2024446,Ukraine,Austria,8,Austria,false,true,220,Distance covered (Km),107.01,2
2024446,Ukraine,Austria,8,Austria,false,true,221,Distance covered in possession (Km),36.19,2
2024446,Ukraine,Austria,8,Austria,false,true,638,Matches played,1,1
2024446,Ukraine,Austria,8,Austria,false,true,639,Goals on set pieces,0,1
2024446,Ukraine,Austria,8,Austria,false,true,644,Attempts blocked outside penalty area,3,1
2024446,Ukraine,Austria,8,Austria,false,true,646,Distance covered not in possession (m),42047,1
2024446,Ukraine,Austria,8,Austria,false,true,647,Distance covered not in possession (Km),42.04,1
2024446,Ukraine,Austria,8,Austria,false,true,648,Attempts set pieces,0,1
2024446,Ukraine,Austria,8,Austria,false,true,649,Attempts in open play,18,1
2024446,Ukraine,Austria,8,Austria,false,true,650,Attempts on throw in,0,1
2024446,Ukraine,Austria,8,Austria,false,true,651,Saves on attempts inside penalty area,1,2
2024446,Ukraine,Austria,8,Austria,false,true,652,Saves on attempts outside penalty area,0,2
2024446,Ukraine,Austria,8,Austria,false,true,682,Team average speed,6.6,1
2024446,Ukraine,Austria,8,Austria,false,true,683,Big Chances,1,1
2024487,Ukraine,England,57166,Ukraine,true,false,1,Goals,0,2
2024487,Ukraine,England,57166,Ukraine,true,false,2,Ball Possession,49,2
2024487,Ukraine,England,57166,Ukraine,true,false,3,Total Attempts,7,2
2024487,Ukraine,England,57166,Ukraine,true,false,4,Attempts on target,2,2
2024487,Ukraine,England,57166,Ukraine,true,false,5,Attempts off target,1,2
2024487,Ukraine,England,57166,Ukraine,true,false,6,Attempts against woodwork,0,1
2024487,Ukraine,England,57166,Ukraine,true,false,11,Attempts Accuracy,29,2
2024487,Ukraine,England,57166,Ukraine,true,false,12,Corners,3,1
2024487,Ukraine,England,57166,Ukraine,true,false,13,Offsides,0,2
2024487,Ukraine,England,57166,Ukraine,true,false,14,Saves,2,1
2024487,Ukraine,England,57166,Ukraine,true,false,17,Tackles won,4,1
2024487,Ukraine,England,57166,Ukraine,true,false,18,Clearances,19,2
2024487,Ukraine,England,57166,Ukraine,true,false,19,Recovered balls,28,2
2024487,Ukraine,England,57166,Ukraine,true,false,20,Fouls committed,10,1
2024487,Ukraine,England,57166,Ukraine,true,false,21,Yellow cards,0,1
2024487,Ukraine,England,57166,Ukraine,true,false,22,Red cards,0,1
2024487,Ukraine,England,57166,Ukraine,true,false,23,Passes completed,538,2
2024487,Ukraine,England,57166,Ukraine,true,false,24,Passes accuracy,90,2
2024487,Ukraine,England,57166,Ukraine,true,false,27,Distance covered (m),105276,2
2024487,Ukraine,England,57166,Ukraine,true,false,28,Distance covered in possession (m),41852,2
2024487,Ukraine,England,57166,Ukraine,true,false,29,Top Speed (Km/h),31.5,2
2024487,Ukraine,England,57166,Ukraine,true,false,32,Own-goals,0,1
2024487,Ukraine,England,57166,Ukraine,true,false,33,Goals scored,0,2
2024487,Ukraine,England,57166,Ukraine,true,false,34,Goals conceded,4,1
2024487,Ukraine,England,57166,Ukraine,true,false,35,Own-goals for,0,1
2024487,Ukraine,England,57166,Ukraine,true,false,36,Goals scored by right foot,0,2
2024487,Ukraine,England,57166,Ukraine,true,false,37,Goals scored by left foot,0,1
2024487,Ukraine,England,57166,Ukraine,true,false,38,Goals scored by head,0,2
2024487,Ukraine,England,57166,Ukraine,true,false,39,Goals scored by backheel,0,1
2024487,Ukraine,England,57166,Ukraine,true,false,40,Goals scored by other part of body,0,1
2024487,Ukraine,England,57166,Ukraine,true,false,41,Goals scored in open play,0,2
2024487,Ukraine,England,57166,Ukraine,true,false,42,Goals scored on direct free-kcik,0,1
2024487,Ukraine,England,57166,Ukraine,true,false,43,Goals scored on indirect free-kcik,0,1
2024487,Ukraine,England,57166,Ukraine,true,false,44,Goals scored on penalty,0,1
2024487,Ukraine,England,57166,Ukraine,true,false,45,Goals on corner,0,1
2024487,Ukraine,England,57166,Ukraine,true,false,46,Goals scored in penalty area,0,2
2024487,Ukraine,England,57166,Ukraine,true,false,47,Goals scored outside penalty area,0,1
2024487,Ukraine,England,57166,Ukraine,true,false,48,Goals on penalty phase,0,1
2024487,Ukraine,England,57166,Ukraine,true,false,49,Goals in open play from centre,0,1
2024487,Ukraine,England,57166,Ukraine,true,false,50,Goals in open play from left,0,2
2024487,Ukraine,England,57166,Ukraine,true,false,51,Goals in open play from right,0,2
2024487,Ukraine,England,57166,Ukraine,true,false,52,Attempts blocked,4,1
2024487,Ukraine,England,57166,Ukraine,true,false,53,Attempts on bar,0,1
2024487,Ukraine,England,57166,Ukraine,true,false,54,Attempts on post,0,1
2024487,Ukraine,England,57166,Ukraine,true,false,55,Woodwork (after deflection),0,1
2024487,Ukraine,England,57166,Ukraine,true,false,56,Attempts on direct free kick,0,1
2024487,Ukraine,England,57166,Ukraine,true,false,57,Attempts on indirect free kick,0,1
2024487,Ukraine,England,57166,Ukraine,true,false,58,Attempts from corner,0,1
2024487,Ukraine,England,57166,Ukraine,true,false,59,Attempts on target in penalty area,1,2
2024487,Ukraine,England,57166,Ukraine,true,false,60,Attempts on target outside penalty area,1,2
2024487,Ukraine,England,57166,Ukraine,true,false,61,Attempts off target in penalty area,0,2
2024487,Ukraine,England,57166,Ukraine,true,false,62,Attempts off target outside penalty area,1,1
2024487,Ukraine,England,57166,Ukraine,true,false,63,Attempts in open play from centre,4,2
2024487,Ukraine,England,57166,Ukraine,true,false,64,Attempts in open play from left,2,1
2024487,Ukraine,England,57166,Ukraine,true,false,65,Attempts in open play from right,1,1
2024487,Ukraine,England,57166,Ukraine,true,false,67,Free kicks on goal,0,1
2024487,Ukraine,England,57166,Ukraine,true,false,68,Instance of possession,143,2
2024487,Ukraine,England,57166,Ukraine,true,false,69,Ball not in play,01:01:52.1750000,1
2024487,Ukraine,England,57166,Ukraine,true,false,70,Crosses attempted,7,2
2024487,Ukraine,England,57166,Ukraine,true,false,71,Crosses short,1,1
2024487,Ukraine,England,57166,Ukraine,true,false,72,Crosses medium,2,2
2024487,Ukraine,England,57166,Ukraine,true,false,73,Crosses long,4,1
2024487,Ukraine,England,57166,Ukraine,true,false,74,Crosses completed,1,2
2024487,Ukraine,England,57166,Ukraine,true,false,75,Crosses completed short,0,1
2024487,Ukraine,England,57166,Ukraine,true,false,76,Crosses completed medium,0,2
2024487,Ukraine,England,57166,Ukraine,true,false,77,Crosses completed long,1,2
2024487,Ukraine,England,57166,Ukraine,true,false,78,Corners short,0,1
2024487,Ukraine,England,57166,Ukraine,true,false,79,Corners medium,0,2
2024487,Ukraine,England,57166,Ukraine,true,false,80,Corners long,3,1
2024487,Ukraine,England,57166,Ukraine,true,false,81,Corners completed,0,2
2024487,Ukraine,England,57166,Ukraine,true,false,82,Corners completed short,0,1
2024487,Ukraine,England,57166,Ukraine,true,false,83,Corners completed medium,0,2
2024487,Ukraine,England,57166,Ukraine,true,false,84,Corners completed long,0,2
2024487,Ukraine,England,57166,Ukraine,true,false,85,Dribbling,11,2
2024487,Ukraine,England,57166,Ukraine,true,false,86,Passes attempted,599,2
2024487,Ukraine,England,57166,Ukraine,true,false,87,Passes attempted short,156,2
2024487,Ukraine,England,57166,Ukraine,true,false,88,Passes attempted medium,405,2
2024487,Ukraine,England,57166,Ukraine,true,false,89,Passes attempted long,38,2
2024487,Ukraine,England,57166,Ukraine,true,false,90,Passes completed short,128,2
2024487,Ukraine,England,57166,Ukraine,true,false,91,Passes completed medium,386,2
2024487,Ukraine,England,57166,Ukraine,true,false,92,Passes completed long,24,2
2024487,Ukraine,England,57166,Ukraine,true,false,93,Passes received,538,2
2024487,Ukraine,England,57166,Ukraine,true,false,94,Passes received short,128,2
2024487,Ukraine,England,57166,Ukraine,true,false,95,Passes received medium,386,2
2024487,Ukraine,England,57166,Ukraine,true,false,96,Passes received long,24,2
2024487,Ukraine,England,57166,Ukraine,true,false,97,Passes accuracy short,0.821,2
2024487,Ukraine,England,57166,Ukraine,true,false,98,Passes accuracy medium,0.953,2
2024487,Ukraine,England,57166,Ukraine,true,false,99,Passes accuracy long,0.632,2
2024487,Ukraine,England,57166,Ukraine,true,false,102,Passes completed forward,83,2
2024487,Ukraine,England,57166,Ukraine,true,false,103,Passes completed backward,103,2
2024487,Ukraine,England,57166,Ukraine,true,false,104,Passes completed left,173,2
2024487,Ukraine,England,57166,Ukraine,true,false,105,Passes completed right,179,1
2024487,Ukraine,England,57166,Ukraine,true,false,106,Passes per instance of possession,4.189,2
2024487,Ukraine,England,57166,Ukraine,true,false,107,Delivery into attacking third,35,2
2024487,Ukraine,England,57166,Ukraine,true,false,108,Delivery into key play area,15,2
2024487,Ukraine,England,57166,Ukraine,true,false,109,Delivery into penalty area,6,2
2024487,Ukraine,England,57166,Ukraine,true,false,110,Delivery into goal area,0,2
2024487,Ukraine,England,57166,Ukraine,true,false,115,Solo run into attacking third,5,2
2024487,Ukraine,England,57166,Ukraine,true,false,116,Solo run into key play area,6,1
2024487,Ukraine,England,57166,Ukraine,true,false,117,Solo run into penalty area,5,1
2024487,Ukraine,England,57166,Ukraine,true,false,118,Total Attacks,27,2
2024487,Ukraine,England,57166,Ukraine,true,false,119,Attacks from centre,3,1
2024487,Ukraine,England,57166,Ukraine,true,false,120,Attacks from right,8,2
2024487,Ukraine,England,57166,Ukraine,true,false,121,Attacks from left,16,2
2024487,Ukraine,England,57166,Ukraine,true,false,122,Organized attack,23,1
2024487,Ukraine,England,57166,Ukraine,true,false,123,Counter attack,0,1
2024487,Ukraine,England,57166,Ukraine,true,false,124,Clearances successful,13,2
2024487,Ukraine,England,57166,Ukraine,true,false,125,Clearances unsuccesful,6,1
2024487,Ukraine,England,57166,Ukraine,true,false,126,Tackles,11,1
2024487,Ukraine,England,57166,Ukraine,true,false,127,Tackles lost,7,1
2024487,Ukraine,England,57166,Ukraine,true,false,128,Tackles performed gaining the ball,2,1
2024487,Ukraine,England,57166,Ukraine,true,false,129,Tackles performed not gaining the ball,8,1
2024487,Ukraine,England,57166,Ukraine,true,false,130,Tackles suffered,4,2
2024487,Ukraine,England,57166,Ukraine,true,false,131,Tackles suffered losing the ball,2,1
2024487,Ukraine,England,57166,Ukraine,true,false,132,Tackles suffered not losing the ball,2,2
2024487,Ukraine,England,57166,Ukraine,true,false,133,Lost balls,55,1
2024487,Ukraine,England,57166,Ukraine,true,false,136,Lost balls own half,33,1
2024487,Ukraine,England,57166,Ukraine,true,false,137,Lost balls opposite half,22,2
2024487,Ukraine,England,57166,Ukraine,true,false,138,Change of possession,132,2
2024487,Ukraine,England,57166,Ukraine,true,false,140,Blocks,2,2
2024487,Ukraine,England,57166,Ukraine,true,false,141,Throw-in,16,2
2024487,Ukraine,England,57166,Ukraine,true,false,142,Goals conceded from open play,4,1
2024487,Ukraine,England,57166,Ukraine,true,false,143,Goals conceded from set pieces,0,1
2024487,Ukraine,England,57166,Ukraine,true,false,144,Goals conceded in penalty area,4,1
2024487,Ukraine,England,57166,Ukraine,true,false,145,Goals conceded outside penalty area,0,1
2024487,Ukraine,England,57166,Ukraine,true,false,146,Saves in open play,2,1
2024487,Ukraine,England,57166,Ukraine,true,false,147,Saves on set pieces,0,1
2024487,Ukraine,England,57166,Ukraine,true,false,148,Saves on direct free kick,0,1
2024487,Ukraine,England,57166,Ukraine,true,false,149,Saves on indirect free kick,0,1
2024487,Ukraine,England,57166,Ukraine,true,false,150,Saves on penalty,0,1
2024487,Ukraine,England,57166,Ukraine,true,false,151,Saves on corner,0,1
2024487,Ukraine,England,57166,Ukraine,true,false,152,Saves in open play from centre,3,1
2024487,Ukraine,England,57166,Ukraine,true,false,153,Saves in open play from left,1,2
2024487,Ukraine,England,57166,Ukraine,true,false,154,Saves in open play from right,0,2
2024487,Ukraine,England,57166,Ukraine,true,false,155,Punches,0,1
2024487,Ukraine,England,57166,Ukraine,true,false,156,High Claims,0,2
2024487,Ukraine,England,57166,Ukraine,true,false,157,Low Claims,0,1
2024487,Ukraine,England,57166,Ukraine,true,false,158,Goalkeeper kicks attempted,5,1
2024487,Ukraine,England,57166,Ukraine,true,false,159,Goalkeeper kicks short,1,1
2024487,Ukraine,England,57166,Ukraine,true,false,160,Goalkeeper kicks medium,3,1
2024487,Ukraine,England,57166,Ukraine,true,false,161,Goalkeeper kicks long,1,1
2024487,Ukraine,England,57166,Ukraine,true,false,162,Goalkeeper kicks completed,4,1
2024487,Ukraine,England,57166,Ukraine,true,false,163,Goalkeeper kicks completed short,1,1
2024487,Ukraine,England,57166,Ukraine,true,false,164,Goalkeeper kicks completed medium,3,1
2024487,Ukraine,England,57166,Ukraine,true,false,165,Goalkeeper kicks completed long,0,1
2024487,Ukraine,England,57166,Ukraine,true,false,166,Goalkeeper kicks completed %,80,1
2024487,Ukraine,England,57166,Ukraine,true,false,167,Played Time,01:33:31.8000000,1
2024487,Ukraine,England,57166,Ukraine,true,false,168,Fouls suffered,4,2
2024487,Ukraine,England,57166,Ukraine,true,false,171,Fouls committed own half,4,1
2024487,Ukraine,England,57166,Ukraine,true,false,172,Fouls committed opposite half,6,1
2024487,Ukraine,England,57166,Ukraine,true,false,173,Fouls suffered own half,2,2
2024487,Ukraine,England,57166,Ukraine,true,false,174,Fouls suffered opposite half,2,2
2024487,Ukraine,England,57166,Ukraine,true,false,175,Penalty fouls,0,1
2024487,Ukraine,England,57166,Ukraine,true,false,176,Handball,2,1
2024487,Ukraine,England,57166,Ukraine,true,false,177,Simulation,0,1
2024487,Ukraine,England,57166,Ukraine,true,false,181,Offsides suffered,2,1
2024487,Ukraine,England,57166,Ukraine,true,false,182,Distance covered in low activity (m),59684,2
2024487,Ukraine,England,57166,Ukraine,true,false,183,Distance covered in medium activity (m),20302,1
2024487,Ukraine,England,57166,Ukraine,true,false,184,Distance covered in high activity (m),18969,1
2024487,Ukraine,England,57166,Ukraine,true,false,185,Distance covered in very high activity (m),6321,2
2024487,Ukraine,England,57166,Ukraine,true,false,186,Distance covered in low activity (%),57,2
2024487,Ukraine,England,57166,Ukraine,true,false,187,Distance covered in medium activity (%),19,1
2024487,Ukraine,England,57166,Ukraine,true,false,188,Distance covered in high activity (%),18,1
2024487,Ukraine,England,57166,Ukraine,true,false,189,Distance covered in very high activity (%),6,2
2024487,Ukraine,England,57166,Ukraine,true,false,190,Average distance covered,10180,1
2024487,Ukraine,England,57166,Ukraine,true,false,191,Average distance covered in low activity,5640,2
2024487,Ukraine,England,57166,Ukraine,true,false,192,Average distance covered in medium activity,2020,1
2024487,Ukraine,England,57166,Ukraine,true,false,193,Average distance covered in high activity,1891,1
2024487,Ukraine,England,57166,Ukraine,true,false,194,Average distance covered in very high activity covered,629,2
2024487,Ukraine,England,57166,Ukraine,true,false,195,Time spent in low activity (%),82,2
2024487,Ukraine,England,57166,Ukraine,true,false,196,Time spent in medium activity (%),9,1
2024487,Ukraine,England,57166,Ukraine,true,false,197,Time spent in high activity (%),7,1
2024487,Ukraine,England,57166,Ukraine,true,false,198,Time spent in very high activity (%),2,2
2024487,Ukraine,England,57166,Ukraine,true,false,202,Time spent in low activity,13:57:19.2800000,2
2024487,Ukraine,England,57166,Ukraine,true,false,203,Time spent in medium activity,01:38:26.5200000,1
2024487,Ukraine,England,57166,Ukraine,true,false,204,Time spent in high activity,01:10:05.2400000,1
2024487,Ukraine,England,57166,Ukraine,true,false,205,Time spent in very high activity,00:16:29.9600000,2
2024487,Ukraine,England,57166,Ukraine,true,false,206,Sprints,292,2
2024487,Ukraine,England,57166,Ukraine,true,false,219,Assists,0,2
2024487,Ukraine,England,57166,Ukraine,true,false,220,Distance covered (Km),105.27,2
2024487,Ukraine,England,57166,Ukraine,true,false,221,Distance covered in possession (Km),41.85,2
2024487,Ukraine,England,57166,Ukraine,true,false,638,Matches played,1,1
2024487,Ukraine,England,57166,Ukraine,true,false,639,Goals on set pieces,0,1
2024487,Ukraine,England,57166,Ukraine,true,false,644,Attempts blocked outside penalty area,2,1
2024487,Ukraine,England,57166,Ukraine,true,false,646,Distance covered not in possession (m),48074,1
2024487,Ukraine,England,57166,Ukraine,true,false,647,Distance covered not in possession (Km),48.07,1
2024487,Ukraine,England,57166,Ukraine,true,false,648,Attempts set pieces,0,1
2024487,Ukraine,England,57166,Ukraine,true,false,649,Attempts in open play,7,2
2024487,Ukraine,England,57166,Ukraine,true,false,650,Attempts on throw in,0,1
2024487,Ukraine,England,57166,Ukraine,true,false,651,Saves on attempts inside penalty area,0,2
2024487,Ukraine,England,57166,Ukraine,true,false,652,Saves on attempts outside penalty area,2,1
2024487,Ukraine,England,57166,Ukraine,true,false,682,Team average speed,6.6,2
2024487,Ukraine,England,57166,Ukraine,true,false,683,Big Chances,0,1
2024487,Ukraine,England,39,England,false,true,1,Goals,4,1
2024487,Ukraine,England,39,England,false,true,2,Ball Possession,51,1
2024487,Ukraine,England,39,England,false,true,3,Total Attempts,10,1
2024487,Ukraine,England,39,England,false,true,4,Attempts on target,6,1
2024487,Ukraine,England,39,England,false,true,5,Attempts off target,2,1
2024487,Ukraine,England,39,England,false,true,6,Attempts against woodwork,0,1
2024487,Ukraine,England,39,England,false,true,11,Attempts Accuracy,60,1
2024487,Ukraine,England,39,England,false,true,12,Corners,2,2
2024487,Ukraine,England,39,England,false,true,13,Offsides,2,1
2024487,Ukraine,England,39,England,false,true,14,Saves,2,1
2024487,Ukraine,England,39,England,false,true,17,Tackles won,3,2
2024487,Ukraine,England,39,England,false,true,18,Clearances,21,1
2024487,Ukraine,England,39,England,false,true,19,Recovered balls,31,1
2024487,Ukraine,England,39,England,false,true,20,Fouls committed,4,2
2024487,Ukraine,England,39,England,false,true,21,Yellow cards,0,1
2024487,Ukraine,England,39,England,false,true,22,Red cards,0,1
2024487,Ukraine,England,39,England,false,true,23,Passes completed,571,1
2024487,Ukraine,England,39,England,false,true,24,Passes accuracy,92,1
2024487,Ukraine,England,39,England,false,true,27,Distance covered (m),105991,1
2024487,Ukraine,England,39,England,false,true,28,Distance covered in possession (m),41907,1
2024487,Ukraine,England,39,England,false,true,29,Top Speed (Km/h),33.5,1
2024487,Ukraine,England,39,England,false,true,32,Own-goals,0,1
2024487,Ukraine,England,39,England,false,true,33,Goals scored,4,1
2024487,Ukraine,England,39,England,false,true,34,Goals conceded,0,2
2024487,Ukraine,England,39,England,false,true,35,Own-goals for,0,1
2024487,Ukraine,England,39,England,false,true,36,Goals scored by right foot,1,1
2024487,Ukraine,England,39,England,false,true,37,Goals scored by left foot,0,1
2024487,Ukraine,England,39,England,false,true,38,Goals scored by head,3,1
2024487,Ukraine,England,39,England,false,true,39,Goals scored by backheel,0,1
2024487,Ukraine,England,39,England,false,true,40,Goals scored by other part of body,0,1
2024487,Ukraine,England,39,England,false,true,41,Goals scored in open play,4,1
2024487,Ukraine,England,39,England,false,true,42,Goals scored on direct free-kcik,0,1
2024487,Ukraine,England,39,England,false,true,43,Goals scored on indirect free-kcik,0,1
