shirtNumber,jerseyNumber,position,substitute,name,slug,position,jerseyNumber,country.name,totalPass,accuratePass,totalLongBalls,goalAssist,minutesPlayed,touches,rating,possessionLostCtrl,accurateLongBalls,totalCross,accurateCross,duelLost,duelWon,challengeLost,totalContest,blockedScoringAttempt,totalClearance,totalTackle,expectedGoals,keyPass,expectedAssists,aerialLost,aerialWon,onTargetScoringAttempt,ownGoals,fouls,wasFouled,totalOffside,shotOffTarget,interceptionWon,dispossessed,wonContest,goals,captain,penaltyWon
18,18,F,True,donyell-malen,F,21,Netherlands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,19,F,True,brobbey-brian,F,9,Netherlands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,21,F,True,joshua-zirkzee,F,9,Netherlands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,25,F,True,steven-bergwijn,F,7,Netherlands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,16,G,False,mike-maignan,G,16,France,20.0,15.0,5.0,0.0,90.0,28.0,7.6,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,5,D,False,jules-kounde,D,23,France,51.0,46.0,3.0,0.0,90.0,82.0,7.4,13.0,2.0,5.0,,2.0,2.0,,1.0,,4.0,1.0,,2.0,0.0596281,1.0,,,,,,,,,1.0,1.0,,,
4,4,D,False,dayot-upamecano,D,2,France,118.0,112.0,5.0,0.0,90.0,121.0,7.4,6.0,3.0,,,1.0,2.0,,,,,1.0,,2.0,0.0348873,,,,,1.0,1.0,,,1.0,,,,,
17,17,D,False,william-saliba,D,2,France,86.0,85.0,2.0,0.0,90.0,91.0,7.1,1.0,1.0,,,1.0,1.0,,,,1.0,,,,0.010293,1.0,,,,,1.0,,,,,,,,
22,22,D,False,theo-hernandez,D,19,France,52.0,48.0,1.0,0.0,90.0,66.0,6.8,8.0,1.0,1.0,,2.0,3.0,,1.0,,3.0,1.0,,,0.0290558,,,,,,2.0,,,1.0,1.0,,,,
11,11,M,False,ousmane-dembele,F,10,France,34.0,28.0,2.0,0.0,75.0,53.0,7.1,12.0,2.0,4.0,2.0,7.0,8.0,,6.0,1.0,,3.0,0.0761,2.0,0.18416,2.0,,,,2.0,2.0,,1.0,,,3.0,,,
13,13,M,False,ngolo-kante,M,7,France,64.0,57.0,3.0,0.0,90.0,74.0,7.8,9.0,2.0,,,2.0,4.0,,1.0,1.0,,2.0,0.0394,3.0,0.734178,,1.0,,,2.0,,,1.0,,,1.0,,,
8,8,M,False,aurelien-tchouameni,M,18,France,107.0,103.0,7.0,0.0,90.0,115.0,7.2,6.0,5.0,2.0,1.0,2.0,3.0,,,2.0,,1.0,0.0551,,0.0732367,,1.0,,,2.0,1.0,,1.0,,,,,,
14,14,M,False,adrien-rabiot,M,,France,63.0,61.0,2.0,0.0,90.0,79.0,8.2,5.0,2.0,2.0,1.0,,7.0,,3.0,,,3.0,0.2164,4.0,0.534153,,,,,,1.0,,1.0,,,3.0,,,
7,7,F,False,antoine-griezmann,F,7,France,41.0,35.0,1.0,0.0,90.0,57.0,6.9,13.0,1.0,6.0,,,4.0,,1.0,1.0,,,0.9433,1.0,0.0383521,,,3.0,,,3.0,,1.0,,,1.0,,True,
15,15,F,False,marcus-thuram,F,9,France,11.0,9.0,,0.0,75.0,22.0,7.2,5.0,,,,3.0,3.0,,,,1.0,1.0,0.0981,,0.340299,1.0,1.0,,,1.0,1.0,,2.0,,1.0,,,,
20,20,F,True,kingsley-coman,M,11,France,10.0,9.0,1.0,0.0,15.0,11.0,6.5,2.0,,,,1.0,,,,,,,,,0.0148572,,,,,,,,,,1.0,,,,
9,9,F,True,olivier-giroud,F,9,France,3.0,1.0,,0.0,15.0,5.0,6.6,3.0,,,,1.0,1.0,,,,,,,,,1.0,1.0,,,,,,,,,,,,
1,1,G,True,brice-samba,G,30,France,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,23,G,True,alphonse-areola,G,23,France,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,2,D,True,benjamin-pavard,D,28,France,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,3,D,True,ferland-mendy,D,23,France,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,21,D,True,jonathan-clauss,D,7,France,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,24,D,True,ibrahima-konate,D,5,France,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,6,M,True,camavinga-eduardo,M,12,France,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,18,M,True,warren-zaire-emery,M,33,France,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,19,M,True,youssouf-fofana,M,19,France,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,10,F,True,kylian-mbappe,F,9,France,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,12,F,True,randal-kolo-muani,F,23,France,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,25,F,True,barcola-bradley,F,29,France,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,25,G,False,giorgi-mamardashvili,G,25,Georgia,24.0,6.0,23.0,0.0,90.0,51.0,9.8,19.0,5.0,,,,2.0,,,,3.0,,,,,,2.0,,,,,,,,,,,,
5,5,D,False,solomon-kvirkvelia,D,5,Georgia,27.0,21.0,4.0,0.0,82.0,45.0,7.1,6.0,3.0,,,1.0,6.0,,,,12.0,2.0,,,0.0121295,1.0,3.0,,,,1.0,,,1.0,,,,,
4,4,D,False,guram-kashia,D,4,Georgia,28.0,23.0,2.0,0.0,90.0,47.0,7.2,7.0,1.0,,,5.0,3.0,,,,8.0,1.0,,,,4.0,2.0,,,1.0,,,,1.0,,,,True,
3,3,D,False,lasha-dvali,D,5,Georgia,31.0,25.0,3.0,0.0,90.0,43.0,6.5,8.0,1.0,,,8.0,3.0,1.0,1.0,,7.0,1.0,,,0.0187723,5.0,2.0,,,,,,,,1.0,,,,
2,2,M,False,otar-kakabadze,D,25,Georgia,29.0,19.0,1.0,0.0,90.0,53.0,6.7,12.0,,,,4.0,3.0,1.0,,1.0,4.0,2.0,0.0164,,0.00580183,2.0,1.0,,,1.0,,,,1.0,,,,,
6,6,M,False,giorgi-kochorashvili,M,6,Georgia,45.0,44.0,3.0,0.0,90.0,55.0,6.9,3.0,3.0,,,7.0,7.0,1.0,4.0,,,2.0,,,0.102217,2.0,,,,3.0,2.0,,,,1.0,3.0,,,
20,20,M,False,anzor-mekvabishvili,M,5,Georgia,39.0,32.0,4.0,0.0,90.0,55.0,7.3,9.0,3.0,1.0,,3.0,5.0,,,,2.0,4.0,0.1029,,0.0957159,1.0,,,,2.0,1.0,,1.0,2.0,,,,,
21,21,M,False,giorgi-tsitaishvili,M,20,Georgia,13.0,12.0,,0.0,62.0,31.0,6.7,12.0,,6.0,,2.0,4.0,,4.0,,,2.0,,,0.00974072,,,,,,,,,,,2.0,,,
9,9,F,False,zuriko-davitashvili,F,30,Georgia,17.0,15.0,1.0,0.0,62.0,36.0,6.6,11.0,,,,7.0,5.0,,3.0,,,2.0,,,0.0100675,2.0,,,,,3.0,,,,2.0,,,,
22,22,F,False,mikautadze-georges,F,10,Georgia,17.0,15.0,2.0,0.0,88.0,34.0,7.3,10.0,1.0,,,4.0,7.0,,2.0,,,,0.7884,,,2.0,,1.0,,1.0,5.0,,,,1.0,2.0,1.0,,
7,7,F,False,khvicha-kvaratskhelia,F,77,Georgia,13.0,12.0,,0.0,82.0,35.0,6.6,14.0,,5.0,,9.0,6.0,,7.0,,,1.0,0.0243,1.0,0.0348825,1.0,,,,2.0,3.0,,1.0,,1.0,2.0,,,
14,14,D,True,luka-lochoshvili,D,44,Georgia,8.0,7.0,2.0,0.0,28.0,16.0,6.7,3.0,1.0,2.0,,,1.0,,,,3.0,,,,,,1.0,,,,,,,,,,,,
10,10,M,True,giorgi-chakvetadze,M,16,Georgia,12.0,10.0,1.0,0.0,28.0,19.0,6.9,6.0,1.0,1.0,,4.0,2.0,,,,,2.0,,2.0,0.0501702,,,,,1.0,,,,,3.0,,,,
15,15,D,True,giorgi-gvelesiani,D,30,Georgia,4.0,3.0,1.0,0.0,8.0,8.0,6.7,1.0,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,
23,23,M,True,saba-lobjanidze,M,9,Georgia,,,,0.0,8.0,5.0,6.3,1.0,,1.0,,,,,,,3.0,,0.1825,,,,,,,,,,1.0,,,,,,
11,11,F,True,giorgi-kvilitaia,F,,Georgia,3.0,2.0,,0.0,2.0,4.0,,2.0,,,,2.0,,,1.0,,,,,,,1.0,,,,1.0,,,,,,,,,
1,1,G,True,giorgi-loria,G,1,Georgia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,12,G,True,luka-gugeshashvili,G,23,Georgia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,13,D,True,giorgi-gocholeishvili,D,13,Georgia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,24,D,True,jemal-tabidze,D,4,Georgia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,16,M,True,nika-kvekveskiri,M,30,Georgia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,17,M,True,otar-kiteishvili,M,10,Georgia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,18,M,True,sandro-altunashvili,M,19,Georgia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,26,M,True,sigua-gabriel,M,21,Georgia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,8,F,True,budu-zivzivadze,F,11,Georgia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,19,F,True,levan-shengelia,F,27,Georgia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,G,False,jindrich-stanek,G,36,Czech Republic,11.0,10.0,3.0,0.0,90.0,17.0,6.8,1.0,2.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,
3,3,D,False,tomas-holes,D,3,Czech Republic,59.0,55.0,5.0,0.0,90.0,75.0,7.2,6.0,2.0,3.0,1.0,2.0,8.0,1.0,,1.0,4.0,4.0,0.0235,1.0,0.0671891,,2.0,,,1.0,2.0,,,,,,,,
4,4,D,False,robin-hranac,D,3,Czech Republic,55.0,49.0,5.0,0.0,90.0,61.0,6.6,6.0,3.0,,,2.0,3.0,,,,3.0,2.0,,1.0,0.0398611,,1.0,,,3.0,,,,,,,,,
18,18,D,False,ladislav-krejci,D,37,Czech Republic,76.0,67.0,10.0,0.0,90.0,93.0,7.4,11.0,5.0,2.0,,6.0,4.0,2.0,,2.0,2.0,1.0,0.2563,2.0,0.0405122,1.0,3.0,,,3.0,,,2.0,2.0,,,,,
5,5,M,False,vladimir-coufal,D,5,Czech Republic,51.0,46.0,2.0,0.0,90.0,86.0,7.1,23.0,,13.0,2.0,6.0,1.0,1.0,3.0,,3.0,1.0,,5.0,0.372206,,,,,1.0,,,,,1.0,,,,
22,22,M,False,tomas-soucek,M,28,Czech Republic,45.0,41.0,3.0,0.0,90.0,58.0,7.6,6.0,3.0,1.0,1.0,9.0,7.0,1.0,,,,4.0,,4.0,0.0625605,5.0,2.0,,,2.0,2.0,,,,1.0,,,True,
14,14,M,False,lukas-provod,M,17,Czech Republic,39.0,33.0,,0.0,81.0,55.0,7.2,10.0,,1.0,,6.0,11.0,1.0,1.0,,1.0,5.0,0.0262,,0.0186473,,3.0,1.0,,3.0,3.0,,,,1.0,,,,
15,15,M,False,david-jurasek,D,19,Czech Republic,39.0,27.0,3.0,0.0,81.0,65.0,6.7,22.0,,10.0,3.0,4.0,3.0,1.0,2.0,,1.0,1.0,0.0337,2.0,0.182131,,2.0,,,1.0,,,2.0,1.0,,,,,
17,17,F,False,vaclav-cerny,F,7,Czech Republic,28.0,24.0,1.0,0.0,55.0,41.0,6.6,9.0,,5.0,2.0,5.0,2.0,2.0,1.0,1.0,1.0,1.0,0.4889,1.0,0.794846,,,1.0,,1.0,,1.0,,,2.0,1.0,,,
9,9,F,False,adam-hlozek,F,23,Czech Republic,12.0,12.0,,0.0,55.0,21.0,6.5,4.0,,,,4.0,2.0,,2.0,,,1.0,0.5037,,0.0476986,,,3.0,,2.0,1.0,,,,1.0,,,,
10,10,F,False,patrik-schick,F,14,Czech Republic,18.0,14.0,,0.0,68.0,33.0,7.8,8.0,,1.0,,5.0,5.0,,1.0,2.0,2.0,,1.4567,1.0,0.0383494,2.0,5.0,4.0,,,,,1.0,,2.0,,1.0,,
20,20,M,True,lingr-ondrej,M,32,Czech Republic,14.0,13.0,1.0,0.0,35.0,24.0,6.9,4.0,,1.0,,1.0,3.0,,,1.0,,1.0,0.2468,,0.0188639,1.0,1.0,1.0,,,1.0,,1.0,,,,,,
26,26,M,True,matej-jurasek,M,35,Czech Republic,14.0,11.0,,0.0,35.0,34.0,7.4,14.0,,7.0,,2.0,3.0,,4.0,,1.0,1.0,0.0587,1.0,0.0756342,,,2.0,,,,,1.0,,,2.0,,,
13,13,F,True,mojmir-chytil,F,13,Czech Republic,1.0,1.0,,0.0,22.0,6.0,6.7,2.0,,,,1.0,2.0,,,,,,0.1644,,,1.0,2.0,,,,1.0,,1.0,,,,,,
7,7,M,True,antonin-barak,M,72,Czech Republic,10.0,10.0,,0.0,9.0,11.0,6.7,1.0,,1.0,,1.0,,,,,,,,,0.0319192,1.0,,,,,,,,,,,,,
8,8,M,True,petr-sevcik,M,23,Czech Republic,21.0,17.0,,0.0,9.0,24.0,6.9,4.0,,,,,2.0,,,,,,,,0.0528309,,,,,,2.0,,,,,,,,
16,16,G,True,matej-kovar,G,17,Czech Republic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,23,G,True,vitezslav-jaros,G,16,Czech Republic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,2,D,True,zima-david,D,4,Czech Republic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,6,D,True,martin-vitik,D,41,Czech Republic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,24,D,True,tomas-vlcek,D,27,Czech Republic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,21,M,True,lukas-cerv,M,6,Czech Republic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,12,D,True,david-doudera,M,21,Czech Republic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,25,M,True,pavel-sulc,M,31,Czech Republic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,19,F,True,tomas-chory,F,15,Czech Republic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,11,F,True,jan-kuchta,F,9,Czech Republic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,12,G,False,altay-bayindir,G,1,Turkey,32.0,26.0,10.0,0.0,90.0,39.0,6.1,6.0,5.0,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,
2,2,D,False,zeki-celik,D,19,Turkey,37.0,32.0,,0.0,90.0,53.0,6.3,9.0,,3.0,1.0,8.0,5.0,1.0,,,,3.0,,1.0,0.109151,2.0,2.0,,,3.0,,,,,2.0,,,,
4,4,D,False,samet-akaydin,D,3,Turkey,40.0,35.0,5.0,0.0,75.0,53.0,6.3,6.0,1.0,,,3.0,3.0,,,,1.0,3.0,,,0.00637192,2.0,,,1.0,1.0,,,,5.0,,,,,
14,14,D,False,abdulkerim-bardakci,D,42,Turkey,51.0,44.0,4.0,0.0,90.0,58.0,6.3,9.0,1.0,,,2.0,1.0,1.0,,,2.0,,,1.0,0.0206215,,1.0,,,1.0,,,,,,,,,
20,20,D,False,ferdi-kadioglu,D,7,Turkey,44.0,37.0,2.0,0.0,90.0,63.0,6.9,9.0,1.0,,,4.0,7.0,1.0,3.0,,4.0,4.0,,1.0,0.0413049,1.0,,,,1.0,,,,2.0,1.0,3.0,,,
10,10,M,False,hakan-calhanoglu,M,20,Turkey,63.0,61.0,6.0,0.0,90.0,79.0,7.2,8.0,6.0,5.0,,2.0,4.0,,1.0,1.0,3.0,3.0,0.0067,1.0,0.102132,,,,,2.0,,,,,,1.0,,True,
22,22,M,False,kaan-ayhan,D,23,Turkey,26.0,20.0,2.0,0.0,58.0,34.0,6.5,6.0,1.0,,,3.0,1.0,,,,2.0,,,1.0,0.0093041,1.0,,,,2.0,1.0,,,,,,,,
25,25,M,False,yunus-akgun,F,29,Turkey,14.0,13.0,1.0,0.0,70.0,30.0,6.5,8.0,,3.0,1.0,3.0,5.0,,4.0,,,2.0,,2.0,0.137797,,,,,,2.0,,,,,1.0,,,
6,6,M,False,orkun-kokcu,M,10,Turkey,8.0,4.0,1.0,0.0,45.0,13.0,6.5,5.0,,,,3.0,1.0,1.0,,1.0,1.0,1.0,0.1271,,,,,1.0,,1.0,,,,,1.0,,,,
7,7,M,False,kerem-akturkoglu,M,7,Turkey,14.0,8.0,1.0,0.0,58.0,27.0,6.5,9.0,,1.0,,5.0,4.0,1.0,4.0,,,1.0,0.5133,1.0,0.00684101,2.0,,1.0,,1.0,,,2.0,,,3.0,,,
21,21,F,False,baris-alper-yilmaz,F,53,Turkey,23.0,17.0,2.0,0.0,90.0,31.0,6.6,10.0,,,,6.0,3.0,,,,,1.0,,,0.0336075,2.0,1.0,,,1.0,1.0,,,,3.0,,,,
11,11,F,True,yusuf-yazici,M,,Turkey,16.0,14.0,,0.0,45.0,21.0,6.6,4.0,,,,3.0,1.0,2.0,1.0,1.0,,,0.0416,,,,,1.0,,1.0,,,,,,1.0,,,
16,16,M,True,ismail-yuksek,M,5,Turkey,22.0,22.0,1.0,0.0,32.0,27.0,6.8,1.0,1.0,,,2.0,4.0,1.0,,,,,,1.0,0.00937179,,1.0,,,1.0,3.0,,,1.0,,,,,
19,19,F,True,yildiz-kenan,F,15,Turkey,13.0,12.0,,0.0,32.0,16.0,6.7,2.0,,1.0,,,,,,,,,0.0164,,0.0123559,,,,,,,,1.0,,,,,,
8,8,M,True,arda-guler,M,24,Turkey,20.0,19.0,1.0,0.0,20.0,33.0,6.6,7.0,1.0,2.0,,4.0,3.0,,3.0,1.0,,2.0,0.0193,,0.0480679,,,,,1.0,,,1.0,,1.0,1.0,,,
3,3,D,True,merih-demiral,D,28,Turkey,10.0,9.0,2.0,0.0,15.0,14.0,6.7,3.0,1.0,1.0,,1.0,1.0,,,,,1.0,,,,,,,,,,,,,1.0,,,,
23,23,G,True,ugurcan-cakir,G,1,Turkey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,18,D,True,mert-muldur,D,16,Turkey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,13,D,True,ahmetcan-kaplan,D,13,Turkey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,5,M,True,okay-yokuslu,M,35,Turkey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,15,M,True,salih-ozcan,M,6,Turkey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,9,F,True,cenk-tosun,F,,Turkey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,24,F,True,semih-kilicsoy,F,90,Turkey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,26,F,True,bertug-ozgur-yildirim,F,99,Turkey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,22,G,False,diogo-costa,G,99,Portugal,40.0,33.0,12.0,0.0,90.0,50.0,7.4,7.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,
20,20,D,False,joao-cancelo,D,2,Portugal,43.0,39.0,1.0,0.0,68.0,66.0,6.8,7.0,,1.0,1.0,7.0,5.0,3.0,5.0,,1.0,1.0,,2.0,0.3523,,1.0,,,1.0,1.0,,,1.0,,2.0,,,
4,4,D,False,ruben-dias,D,3,Portugal,96.0,89.0,6.0,0.0,90.0,103.0,7.0,8.0,2.0,,,3.0,3.0,1.0,,,3.0,1.0,,,0.0106598,1.0,2.0,,,1.0,,,,1.0,,,,,
3,3,D,False,pepe,D,,Portugal,65.0,63.0,,0.0,83.0,83.0,7.0,5.0,,,,3.0,5.0,1.0,1.0,,7.0,3.0,,,0.00807997,,,,,,1.0,1.0,,1.0,2.0,1.0,,,
19,19,D,False,nuno-mendes,D,25,Portugal,52.0,48.0,3.0,0.0,90.0,79.0,7.4,13.0,1.0,3.0,,7.0,5.0,1.0,4.0,,3.0,4.0,,,0.00759297,1.0,,,,1.0,1.0,,,1.0,,,,,
23,23,M,False,vitinha,M,17,Portugal,59.0,54.0,2.0,0.0,88.0,70.0,7.1,8.0,1.0,1.0,1.0,1.0,4.0,,,,,,,1.0,0.0404443,,,,,,4.0,,,1.0,1.0,,,,
6,6,M,False,joao-palhinha,M,26,Portugal,20.0,20.0,1.0,0.0,45.0,27.0,6.8,,1.0,,,2.0,4.0,1.0,,,2.0,1.0,,,,,2.0,,,1.0,1.0,,,1.0,,,,,
10,10,M,False,bernardo-silva,M,20,Portugal,52.0,48.0,2.0,0.0,90.0,69.0,8.2,9.0,2.0,1.0,1.0,4.0,3.0,2.0,1.0,1.0,1.0,1.0,0.4545,4.0,0.366758,,,1.0,,,1.0,,,,2.0,1.0,1.0,,
8,8,M,False,bruno-fernandes,M,8,Portugal,40.0,30.0,2.0,0.0,90.0,55.0,7.9,12.0,2.0,2.0,1.0,3.0,7.0,,,1.0,,3.0,0.9401,,0.063531,1.0,1.0,1.0,,1.0,3.0,2.0,2.0,,1.0,,1.0,,
17,17,M,False,rafael-leao,F,10,Portugal,15.0,12.0,,0.0,45.0,26.0,6.4,10.0,,2.0,,4.0,4.0,,4.0,,,,0.0538,,0.00921037,,2.0,,,1.0,2.0,,1.0,,,,,,
7,7,F,False,cristiano-ronaldo,F,7,Portugal,17.0,13.0,1.0,1.0,90.0,30.0,7.7,7.0,1.0,2.0,1.0,2.0,5.0,,3.0,,,,0.372,3.0,0.387422,1.0,2.0,1.0,,,1.0,1.0,3.0,,,2.0,,True,
18,18,M,True,ruben-neves,M,8,Portugal,34.0,29.0,4.0,0.0,45.0,38.0,7.0,5.0,3.0,,,1.0,1.0,,1.0,,1.0,,0.0425,1.0,0.194581,,,,,1.0,,,1.0,,,1.0,,,
25,25,F,True,pedro-neto,F,7,Portugal,19.0,13.0,,0.0,45.0,31.0,6.5,12.0,,2.0,1.0,5.0,3.0,,3.0,,,1.0,,,0.0438151,2.0,,,,,1.0,,,1.0,1.0,1.0,,,
2,2,D,True,nelson-semedo,M,22,Portugal,6.0,6.0,,0.0,22.0,9.0,6.4,2.0,,,,2.0,,1.0,,,,,,,,,,,,1.0,,,,,,,,,
24,24,D,True,antonio-silva,D,4,Portugal,5.0,5.0,,0.0,13.0,5.0,6.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,15,M,True,joao-neves,M,87,Portugal,3.0,3.0,,0.0,8.0,7.0,6.7,,,,,,,,,,,,,,0.0809057,,,,,,,,,2.0,,,,,
1,1,G,True,rui-patricio,G,,Portugal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,12,G,True,jose-sa,G,1,Portugal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,13,D,True,danilo-pereira,D,15,Portugal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,14,D,True,goncalo-inacio,D,25,Portugal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,5,D,True,diogo-dalot,D,20,Portugal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,16,M,True,matheus-nunes,M,27,Portugal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,26,F,True,francisco-conceicao,M,10,Portugal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,9,F,True,goncalo-ramos,F,9,Portugal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,11,F,True,joao-felix,F,14,Portugal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,21,F,True,diogo-jota,F,20,Portugal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,G,False,koen-casteels,G,,Belgium,25.0,16.0,11.0,0.0,90.0,38.0,8.0,10.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,
21,21,D,False,timothy-castagne,D,21,Belgium,40.0,31.0,4.0,0.0,90.0,64.0,7.8,14.0,3.0,2.0,,1.0,3.0,,1.0,,3.0,,,,0.0200351,1.0,2.0,,,,,,,,,1.0,,,
4,4,D,False,wout-faes,D,3,Belgium,71.0,65.0,5.0,0.0,90.0,81.0,7.3,7.0,4.0,,,1.0,4.0,,,,2.0,3.0,,,0.0734868,1.0,1.0,,,,,,,2.0,,,,,
5,5,D,False,jan-vertonghen,D,,Belgium,45.0,42.0,6.0,0.0,90.0,56.0,7.3,4.0,4.0,,,2.0,4.0,,,,5.0,1.0,0.0782,,0.00555106,,2.0,,,1.0,1.0,,1.0,,1.0,,,,
3,3,D,False,arthur-theate,D,5,Belgium,32.0,26.0,8.0,0.0,77.0,50.0,7.3,9.0,5.0,,,3.0,6.0,,,,4.0,2.0,,1.0,0.0101604,3.0,4.0,,,,,,,1.0,,,,,
8,8,M,False,youri-tielemans,M,8,Belgium,48.0,43.0,6.0,0.0,72.0,59.0,7.6,7.0,5.0,1.0,,3.0,1.0,,,1.0,,,0.0817,1.0,0.0327651,1.0,,1.0,,2.0,1.0,,,1.0,,,1.0,,
24,24,M,False,amadou-onana,M,8,Belgium,55.0,51.0,4.0,0.0,90.0,66.0,6.9,5.0,3.0,,,2.0,4.0,1.0,,,2.0,3.0,0.0288,,0.0310201,1.0,1.0,,,,,,1.0,1.0,,,,,
14,14,M,False,dodi-lukebakio,F,11,Belgium,21.0,18.0,,0.0,56.0,40.0,6.9,11.0,,,,7.0,7.0,,5.0,2.0,,1.0,0.2376,2.0,0.0509979,,,1.0,,2.0,4.0,,,,2.0,2.0,,,
7,7,M,False,kevin-de-bruyne,M,17,Belgium,36.0,28.0,3.0,0.0,90.0,68.0,8.6,20.0,3.0,8.0,1.0,5.0,12.0,,4.0,,,4.0,0.5048,3.0,0.241771,,1.0,3.0,,2.0,4.0,2.0,2.0,,2.0,3.0,1.0,True,
22,22,M,False,jeremy-doku,F,11,Belgium,24.0,22.0,,0.0,72.0,48.0,7.6,14.0,,1.0,,9.0,4.0,,8.0,,,1.0,0.0774,5.0,0.698215,,,1.0,,1.0,,,1.0,1.0,3.0,3.0,,,
10,10,F,False,romelu-lukaku,F,90,Belgium,15.0,9.0,,1.0,90.0,26.0,7.1,10.0,,,,4.0,2.0,,2.0,2.0,2.0,,0.6483,2.0,0.161257,1.0,2.0,3.0,,,,1.0,,,1.0,,,,
9,9,F,True,leandro-trossard,F,19,Belgium,10.0,6.0,1.0,0.0,34.0,17.0,6.8,5.0,1.0,1.0,,,2.0,,,1.0,,,0.102,,0.00784148,,1.0,,,,1.0,1.0,,,,,,,
11,11,F,True,yannick-carrasco,M,23,Belgium,4.0,3.0,,0.0,18.0,9.0,6.6,2.0,,,,1.0,2.0,,1.0,,,1.0,,,0.0100393,,,,,,,1.0,,,1.0,1.0,,,
18,18,M,True,orel-mangala,M,25,Belgium,1.0,1.0,,0.0,18.0,4.0,6.9,,,,,,1.0,,,,,1.0,,1.0,,,,,,,,,,1.0,,,,,
