home_team,away_team,home_team_code,away_team_code,home_score,away_score,home_penalty,away_penalty,home_score_total,away_score_total,winner,winner_reason,year,date,date_time,utc_offset_hours,group_name,matchday_name,condition_humidity,condition_pitch,condition_temperature,condition_weather,condition_wind_speed,status,type,round,round_mode,round_mode_detail,match_attendance,stadium_id,stadium_country_code,stadium_capacity,stadium_latitude,stadium_longitude,stadium_pitch_length,stadium_pitch_width,goals,penalties_missed,penalties,red_cards,game_referees,stadium_city,stadium_name,stadium_name_media,stadium_name_official,stadium_name_event,stadium_name_sponsor
Sweden,Serbia,SWE,SRB,0.0,3.0,,,0.0,3.0,Serbia,WIN_REGULAR,2024,2024-06-08,2024-06-08T16:00:00Z,2.0,Group A,MD2,56.0,EXCELLENT,16.0,PARTLY_CLOUDY,17.0,FINISHED,GROUP_STAGE,GROUP_STANDINGS,GROUP,GROUP,46956.0,250001872,SWE,50573.0,59.3725,18.0,105.0,68.0,"[{'phase': 'FIRST_HALF', 'time': {'minute': 18, 'second': 36}, 'international_name': 'Sergej Milinković-Savić', 'club_shirt_name': 'Sergej', 'country_code': 'SRB', 'national_field_position': 'MIDFIELDER', 'national_jersey_number': '20', 'goal_type': 'SCORED'}, {'phase': 'SECOND_HALF', 'time': {'minute': 60, 'second': 40}, 'international_name': 'Aleksandar Mitrović', 'club_shirt_name': 'MITROVIC', 'country_code': 'SRB', 'national_field_position': 'FORWARD', 'national_jersey_number': '9', 'goal_type': 'SCORED'}, {'phase': 'SECOND_HALF', 'time': {'minute': 70, 'second': 15}, 'international_name': 'Dušan Tadić', 'club_shirt_name': 'TADIĆ', 'country_code': 'SRB', 'national_field_position': 'FORWARD', 'national_jersey_number': '10', 'goal_type': 'SCORED'}]",,,,"[{'name': ""Simon Bourdeaud'hui"", 'role': 'FOURTH_OFFICIAL', 'name_short': ""Bourdeaud'hui"", 'gender': 'MALE', 'counrty_code': 'BEL', 'counrty': 'Belgium'}, {'name': 'Ruben Wyns', 'role': 'ASSISTANT_REFEREE_ONE', 'name_short': 'Wyns', 'gender': 'MALE', 'counrty_code': 'BEL', 'counrty': 'Belgium'}, {'name': 'Martijn Tiesters', 'role': 'ASSISTANT_REFEREE_TWO', 'name_short': 'Tiesters', 'gender': 'MALE', 'counrty_code': 'BEL', 'counrty': 'Belgium'}, {'name': 'Jasper Vergoote', 'role': 'REFEREE', 'name_short': 'Vergoote', 'gender': 'MALE', 'counrty_code': 'BEL', 'counrty': 'Belgium'}]",Solna,Friends Arena,Friends Arena,Friends Arena,Solna Arena,Friends Arena
Moldova,Cyprus,MDA,CYP,3.0,2.0,,,3.0,2.0,Moldova,WIN_REGULAR,2024,2024-06-08,2024-06-08T16:00:00Z,3.0,Group A,MD2,47.0,EXCELLENT,28.0,PARTLY_CLOUDY,15.0,FINISHED,GROUP_STAGE,GROUP_STANDINGS,GROUP,GROUP,,88142,MDA,10104.0,46.9803278,28.8680861,105.0,68.0,"[{'phase': 'FIRST_HALF', 'time': {'minute': 44, 'second': 10}, 'international_name': 'Nichita Moțpan', 'club_shirt_name': '', 'country_code': 'MDA', 'national_field_position': 'MIDFIELDER', 'national_jersey_number': '8', 'goal_type': 'SCORED'}, {'phase': 'SECOND_HALF', 'time': {'minute': 51, 'second': 35}, 'international_name': 'Danilo Spoljaric', 'club_shirt_name': 'SPOLJARIC', 'country_code': 'CYP', 'national_field_position': 'MIDFIELDER', 'national_jersey_number': '15', 'goal_type': 'SCORED'}, {'phase': 'SECOND_HALF', 'time': {'minute': 53, 'second': 49}, 'international_name': 'Ioannis Pittas', 'club_shirt_name': 'PITTAS', 'country_code': 'CYP', 'national_field_position': 'FORWARD', 'national_jersey_number': '9', 'goal_type': 'SCORED'}, {'phase': 'SECOND_HALF', 'time': {'minute': 71, 'second': 58}, 'international_name': 'Victor Stînă', 'club_shirt_name': '', 'country_code': 'MDA', 'national_field_position': 'MIDFIELDER', 'national_jersey_number': '16', 'goal_type': 'SCORED'}, {'phase': 'SECOND_HALF', 'time': {'minute': 78, 'second': 21}, 'international_name': 'Victor Bogaciuc', 'club_shirt_name': 'Bogaciuc', 'country_code': 'MDA', 'national_field_position': 'MIDFIELDER', 'national_jersey_number': '19', 'goal_type': 'SCORED'}]",,,,"[{'name': 'Denys Shurman', 'role': 'REFEREE', 'name_short': 'Shurman', 'gender': 'MALE', 'counrty_code': 'UKR', 'counrty': 'Ukraine'}, {'name': 'Semen Shlonchak', 'role': 'ASSISTANT_REFEREE_ONE', 'name_short': 'Shlonchak', 'gender': 'MALE', 'counrty_code': 'UKR', 'counrty': 'Ukraine'}, {'name': 'Volodymyr Vysotskyi', 'role': 'ASSISTANT_REFEREE_TWO', 'name_short': 'Vysotskyi', 'gender': 'MALE', 'counrty_code': 'UKR', 'counrty': 'Ukraine'}, {'name': 'Ion Orlic', 'role': 'FOURTH_OFFICIAL', 'name_short': 'Orlic', 'gender': 'MALE', 'counrty_code': 'MDA', 'counrty': 'Moldova'}]",Chisinau,Stadionul Zimbru,Stadionul Zimbru,Stadionul Zimbru,Stadionul Zimbru,Stadionul Zimbru
Switzerland,Austria,SUI,AUT,1.0,1.0,,,1.0,1.0,,DRAW,2024,2024-06-08,2024-06-08T16:00:00Z,2.0,Group A,MD2,70.0,EXCELLENT,20.0,CLOUDY,11.0,FINISHED,GROUP_STAGE,GROUP_STANDINGS,GROUP,GROUP,,250000018,SUI,17152.0,47.4070194,9.3041861,105.0,68.0,"[{'phase': 'FIRST_HALF', 'time': {'minute': 5, 'second': 57}, 'international_name': 'Christoph Baumgartner', 'club_shirt_name': 'Baumgartner', 'country_code': 'AUT', 'national_field_position': 'MIDFIELDER', 'national_jersey_number': '19', 'goal_type': 'SCORED'}, {'phase': 'FIRST_HALF', 'time': {'minute': 26, 'second': 25}, 'international_name': 'Silvan Widmer', 'club_shirt_name': 'WIDMER', 'country_code': 'SUI', 'national_field_position': 'DEFENDER', 'national_jersey_number': '3', 'goal_type': 'SCORED'}]",,,,"[{'name': 'Valerio Marini', 'role': 'VIDEO_ASSISTANT_REFEREE', 'name_short': 'Marini', 'gender': 'MALE', 'counrty_code': 'ITA', 'counrty': 'Italy'}, {'name': 'Stefano Alassio', 'role': 'ASSISTANT_REFEREE_ONE', 'name_short': 'Alassio', 'gender': 'MALE', 'counrty_code': 'ITA', 'counrty': 'Italy'}, {'name': 'Andrea Colombo', 'role': 'FOURTH_OFFICIAL', 'name_short': 'Colombo', 'gender': 'MALE', 'counrty_code': 'ITA', 'counrty': 'Italy'}, {'name': 'Francesca Di Monte', 'role': 'ASSISTANT_REFEREE_TWO', 'name_short': 'Di Monte', 'gender': 'FEMALE', 'counrty_code': 'ITA', 'counrty': 'Italy'}, {'name': 'Maria Caputi', 'role': 'REFEREE', 'name_short': 'Caputi', 'gender': 'FEMALE', 'counrty_code': 'ITA', 'counrty': 'Italy'}, {'name': 'Marco Serra', 'role': 'ASSISTANT_VIDEO_ASSISTANT_REFEREE', 'name_short': 'Serra', 'gender': 'MALE', 'counrty_code': 'ITA', 'counrty': 'Italy'}]",St Gallen,Kybunpark,Kybunpark,Arena St. Gallen,Arena St. Gallen ,Kybunpark
Estonia,Faroe Islands,EST,FRO,4.0,1.0,,,4.0,1.0,Estonia,WIN_REGULAR,2024,2024-06-08,2024-06-08T16:00:00Z,3.0,Group A,MD1BCV,69.0,EXCELLENT,15.0,PARTLY_CLOUDY,13.0,FINISHED,GROUP_STAGE,GROUP_STANDINGS,GROUP,GROUP,3919.0,77966,EST,14336.0,59.4213583,24.7321556,105.0,68.0,"[{'phase': 'FIRST_HALF', 'time': {'minute': 24, 'second': 16}, 'international_name': 'Petur Knudsen', 'club_shirt_name': 'Knudsen', 'country_code': 'FRO', 'national_field_position': 'MIDFIELDER', 'national_jersey_number': '6', 'goal_type': 'SCORED'}, {'phase': 'FIRST_HALF', 'time': {'minute': 43, 'second': 38}, 'international_name': 'Alex Matthias Tamm', 'club_shirt_name': 'Tamm', 'country_code': 'EST', 'national_field_position': 'FORWARD', 'national_jersey_number': '17', 'goal_type': 'SCORED'}, {'phase': 'FIRST_HALF', 'time': {'minute': 50, 'second': 17}, 'international_name': 'Henri Anier', 'club_shirt_name': 'Anier', 'country_code': 'EST', 'national_field_position': 'FORWARD', 'national_jersey_number': '8', 'goal_type': 'SCORED'}, {'phase': 'FIRST_HALF', 'time': {'minute': 82, 'second': 24}, 'international_name': 'Edgar Tur', 'club_shirt_name': 'Tur', 'country_code': 'EST', 'national_field_position': 'FORWARD', 'national_jersey_number': '19', 'goal_type': 'SCORED'}, {'phase': 'FIRST_HALF', 'time': {'minute': 88, 'second': 59}, 'international_name': 'Danil Kuraksin', 'club_shirt_name': 'Kuraksin', 'country_code': 'EST', 'national_field_position': 'FORWARD', 'national_jersey_number': '7', 'goal_type': 'SCORED'}]",,,,"[{'name': 'Benas Kikutis', 'role': 'ASSISTANT_REFEREE_TWO', 'name_short': 'Kikutis', 'gender': 'MALE', 'counrty_code': 'LTU', 'counrty': 'Lithuania'}, {'name': 'Vytenis Kazlauskas', 'role': 'ASSISTANT_REFEREE_ONE', 'name_short': 'Kazlauskas', 'gender': 'MALE', 'counrty_code': 'LTU', 'counrty': 'Lithuania'}, {'name': 'Robertas Valikonis', 'role': 'REFEREE', 'name_short': 'Valikonis', 'gender': 'MALE', 'counrty_code': 'LTU', 'counrty': 'Lithuania'}, {'name': 'Kristjan-Eric Lääne', 'role': 'FOURTH_OFFICIAL', 'name_short': 'Lääne', 'gender': 'MALE', 'counrty_code': 'EST', 'counrty': 'Estonia'}]",Tallinn,A. Le Coq Arena,A. Le Coq Arena,Lilleküla Stadium,Lilleküla Stadium,A. Le Coq Arena
Hungary,Israel,HUN,ISR,3.0,0.0,,,3.0,0.0,Hungary,WIN_REGULAR,2024,2024-06-08,2024-06-08T16:00:00Z,2.0,Group A,MD2,49.0,EXCELLENT,27.0,SUNNY,7.0,FINISHED,GROUP_STAGE,GROUP_STANDINGS,GROUP,GROUP,,250001811,HUN,20453.0,47.549444,21.638889,105.0,68.0,"[{'phase': 'FIRST_HALF', 'time': {'minute': 11, 'second': 7}, 'international_name': 'Roland Sallai', 'club_shirt_name': 'Sallai', 'country_code': 'HUN', 'national_field_position': 'FORWARD', 'national_jersey_number': '20', 'goal_type': 'SCORED'}, {'phase': 'FIRST_HALF', 'time': {'minute': 19, 'second': 15}, 'international_name': 'Barnabás Varga', 'club_shirt_name': 'Varga B.', 'country_code': 'HUN', 'national_field_position': 'FORWARD', 'national_jersey_number': '19', 'goal_type': 'SCORED'}, {'phase': 'FIRST_HALF', 'time': {'minute': 22, 'second': 21}, 'international_name': 'Barnabás Varga', 'club_shirt_name': 'Varga B.', 'country_code': 'HUN', 'national_field_position': 'FORWARD', 'national_jersey_number': '19', 'goal_type': 'SCORED'}]",,,,"[{'name': 'Paulo Brás', 'role': 'ASSISTANT_REFEREE_TWO', 'name_short': 'Brás', 'gender': 'MALE', 'counrty_code': 'POR', 'counrty': 'Portugal'}, {'name': 'António Nobre', 'role': 'FOURTH_OFFICIAL', 'name_short': 'Nobre', 'gender': 'MALE', 'counrty_code': 'POR', 'counrty': 'Portugal'}, {'name': 'Cláudio Filipe Ruivo Pereira', 'role': 'REFEREE', 'name_short': 'Ruivo Pereira', 'gender': 'MALE', 'counrty_code': 'POR', 'counrty': 'Portugal'}, {'name': 'Tiago Costa', 'role': 'ASSISTANT_REFEREE_ONE', 'name_short': 'Costa', 'gender': 'MALE', 'counrty_code': 'POR', 'counrty': 'Portugal'}]",Debrecen,Nagyerdei Stadion,Debrecen Stadion,Nagyerdei Stadion,Nagyerdei Stadion,Nagyerdei Stadion
Slovenia,Bulgaria,SVN,BUL,1.0,1.0,,,1.0,1.0,,DRAW,2024,2024-06-08,2024-06-08T13:00:00Z,2.0,Group A,MD2,64.0,EXCELLENT,27.0,PARTLY_CLOUDY,7.0,FINISHED,GROUP_STAGE,GROUP_STANDINGS,GROUP,GROUP,,250001140,SVN,15796.0,46.080641,14.52444,105.0,68.0,"[{'phase': 'FIRST_HALF', 'time': {'minute': 4, 'second': 27}, 'international_name': 'Kiril Despodov', 'club_shirt_name': 'Despodov', 'country_code': 'BUL', 'national_field_position': 'FORWARD', 'national_jersey_number': '11', 'goal_type': 'PENALTY'}, {'phase': 'FIRST_HALF', 'time': {'minute': 14, 'second': 31}, 'international_name': 'Andraž Šporar', 'club_shirt_name': 'Šporar', 'country_code': 'SVN', 'national_field_position': 'FORWARD', 'national_jersey_number': '9', 'goal_type': 'SCORED'}]",,,,"[{'name': 'Mehmet Tugral', 'role': 'ASSISTANT_REFEREE_ONE', 'name_short': 'Mehmet Tugral', 'gender': 'MALE', 'counrty_code': 'TUR', 'counrty': 'Türkiye'}, {'name': 'Denis Šabanagić', 'role': 'FOURTH_OFFICIAL', 'name_short': 'Šabanagić', 'gender': 'MALE', 'counrty_code': 'SVN', 'counrty': 'Slovenia'}, {'name': 'Deniz Caner Özaral', 'role': 'ASSISTANT_REFEREE_TWO', 'name_short': 'Özaral', 'gender': 'MALE', 'counrty_code': 'TUR', 'counrty': 'Türkiye'}, {'name': 'Arda Kardeşler', 'role': 'REFEREE', 'name_short': 'Arda Kardeşler', 'gender': 'MALE', 'counrty_code': 'TUR', 'counrty': 'Türkiye'}]",Ljubljana,Stadion Stožice,Stadion Stožice,Stadion Stožice,Stadion Stožice,Stadion Stožice
Latvia,Lithuania,LVA,LTU,0.0,2.0,,,0.0,2.0,Lithuania,WIN_REGULAR,2024,2024-06-08,2024-06-08T13:00:00Z,3.0,Group A,MD1BCV,62.0,EXCELLENT,17.0,PARTLY_CLOUDY,19.0,FINISHED,GROUP_STAGE,GROUP_STANDINGS,GROUP,GROUP,,63816,LVA,4041.0,56.5029778,20.9951611,105.0,68.0,"[{'phase': 'FIRST_HALF', 'time': {'minute': 49, 'second': 0}, 'international_name': 'Armandas Kučys', 'club_shirt_name': 'Kučys', 'country_code': 'LTU', 'national_field_position': 'FORWARD', 'national_jersey_number': '14', 'goal_type': 'SCORED'}, {'phase': 'SECOND_HALF', 'time': {'minute': 71, 'second': 54}, 'international_name': 'Artūr Dolžnikov', 'club_shirt_name': 'Dolžnikov', 'country_code': 'LTU', 'national_field_position': 'MIDFIELDER', 'national_jersey_number': '23', 'goal_type': 'SCORED'}]",,,,"[{'name': 'Sander Saga', 'role': 'ASSISTANT_REFEREE_TWO', 'name_short': 'Saga', 'gender': 'MALE', 'counrty_code': 'EST', 'counrty': 'Estonia'}, {'name': 'Juri Frischer', 'role': 'REFEREE', 'name_short': 'Frischer', 'gender': 'MALE', 'counrty_code': 'EST', 'counrty': 'Estonia'}, {'name': 'Veiko Mõtsnik', 'role': 'ASSISTANT_REFEREE_ONE', 'name_short': 'Mõtsnik', 'gender': 'MALE', 'counrty_code': 'EST', 'counrty': 'Estonia'}, {'name': 'Edgars Maļcevs', 'role': 'FOURTH_OFFICIAL', 'name_short': 'Maļcevs', 'gender': 'MALE', 'counrty_code': 'LVA', 'counrty': 'Latvia'}]",Liepāja,Daugava Liepāja,Daugava,Daugava Liepāja,Daugava Liepāja,Daugava Liepāja
Scotland,Finland,SCO,FIN,2.0,2.0,,,2.0,2.0,,DRAW,2024,2024-06-07,2024-06-07T18:45:00Z,1.0,Group A,MD2,,,,,,FINISHED,GROUP_STAGE,GROUP_STANDINGS,GROUP,GROUP,40519.0,62427,SCO,51824.0,55.8258583,-4.2519417,105.0,68.0,"[{'phase': 'SECOND_HALF', 'time': {'minute': 54, 'second': 44}, 'international_name': 'Arttu Hoskonen', 'club_shirt_name': 'Hoskonen', 'country_code': 'FIN', 'national_field_position': 'DEFENDER', 'national_jersey_number': '5', 'goal_type': 'OWN'}, {'phase': 'SECOND_HALF', 'time': {'minute': 58, 'second': 30}, 'international_name': 'Lawrence Shankland', 'club_shirt_name': 'Shankland', 'country_code': 'SCO', 'national_field_position': 'FORWARD', 'national_jersey_number': '9', 'goal_type': 'SCORED'}, {'phase': 'SECOND_HALF', 'time': {'minute': 72, 'second': 29}, 'international_name': 'Benjamin Källman', 'club_shirt_name': 'Källman', 'country_code': 'FIN', 'national_field_position': 'FORWARD', 'national_jersey_number': '19', 'goal_type': 'SCORED'}, {'phase': 'SECOND_HALF', 'time': {'minute': 85, 'second': 28}, 'international_name': 'Oliver Antman', 'club_shirt_name': 'Antman', 'country_code': 'FIN', 'national_field_position': 'FORWARD', 'national_jersey_number': '16', 'goal_type': 'PENALTY'}]",,,,"[{'name': 'Arkadiusz Wójcik', 'role': 'ASSISTANT_REFEREE_TWO', 'name_short': 'Wójcik', 'gender': 'MALE', 'counrty_code': 'POL', 'counrty': 'Poland'}, {'name': 'Lukasz Kuzma', 'role': 'REFEREE', 'name_short': 'Kuzma', 'gender': 'MALE', 'counrty_code': 'POL', 'counrty': 'Poland'}, {'name': 'Paweł Sokolnicki', 'role': 'ASSISTANT_REFEREE_ONE', 'name_short': 'Sokolnicki', 'gender': 'MALE', 'counrty_code': 'POL', 'counrty': 'Poland'}, {'name': 'Piotr Lasyk', 'role': 'VIDEO_ASSISTANT_REFEREE', 'name_short': 'Lasyk', 'gender': 'MALE', 'counrty_code': 'POL', 'counrty': 'Poland'}, {'name': 'Pawel Pskit', 'role': 'ASSISTANT_VIDEO_ASSISTANT_REFEREE', 'name_short': 'Pskit', 'gender': 'MALE', 'counrty_code': 'POL', 'counrty': 'Poland'}, {'name': 'Piotr Musialik', 'role': 'FOURTH_OFFICIAL', 'name_short': 'Musialik', 'gender': 'MALE', 'counrty_code': 'POL', 'counrty': 'Poland'}]",Glasgow,Hampden Park,Hampden Park,Hampden Park,Hampden Park,Hampden Park
England,Iceland,ENG,ISL,0.0,1.0,,,0.0,1.0,Iceland,WIN_REGULAR,2024,2024-06-07,2024-06-07T18:45:00Z,1.0,Group A,MD2,,,,,,FINISHED,GROUP_STAGE,GROUP_STANDINGS,GROUP,GROUP,,1100043,ENG,87360.0,51.5558417,-0.2795972,105.0,68.0,"[{'phase': 'FIRST_HALF', 'time': {'minute': 12, 'second': 58}, 'international_name': 'Jón Dagur Thorsteinsson', 'club_shirt_name': 'Þorsteinsson', 'country_code': 'ISL', 'national_field_position': 'MIDFIELDER', 'national_jersey_number': '9', 'goal_type': 'SCORED'}]",,,,"[{'name': 'Giovanni Baccini', 'role': 'ASSISTANT_REFEREE_ONE', 'name_short': 'Baccini', 'gender': 'MALE', 'counrty_code': 'ITA', 'counrty': 'Italy'}, {'name': 'Daniele Paterna', 'role': 'ASSISTANT_VIDEO_ASSISTANT_REFEREE', 'name_short': 'Paterna', 'gender': 'MALE', 'counrty_code': 'ITA', 'counrty': 'Italy'}, {'name': 'Davide Massa', 'role': 'REFEREE', 'name_short': 'Massa', 'gender': 'MALE', 'counrty_code': 'ITA', 'counrty': 'Italy'}, {'name': 'Michael Fabbri', 'role': 'VIDEO_ASSISTANT_REFEREE', 'name_short': 'Fabbri', 'gender': 'MALE', 'counrty_code': 'ITA', 'counrty': 'Italy'}, {'name': 'Matteo Marcenaro', 'role': 'FOURTH_OFFICIAL', 'name_short': 'Marcenaro', 'gender': 'MALE', 'counrty_code': 'ITA', 'counrty': 'Italy'}, {'name': 'Davide Imperiale', 'role': 'ASSISTANT_REFEREE_TWO', 'name_short': 'Imperiale', 'gender': 'MALE', 'counrty_code': 'ITA', 'counrty': 'Italy'}]",London,Wembley Stadium,Wembley Stadium,Wembley Stadium,Wembley Stadium,Wembley Stadium
Germany,Greece,GER,GRE,2.0,1.0,,,2.0,1.0,Germany,WIN_REGULAR,2024,2024-06-07,2024-06-07T18:45:00Z,2.0,Group A,MD2,,,,,,FINISHED,GROUP_STAGE,GROUP_STANDINGS,GROUP,GROUP,,88350,GER,46279.0,51.1746056,6.3854417,105.0,68.0,"[{'phase': 'FIRST_HALF', 'time': {'minute': 33, 'second': 54}, 'international_name': 'Giorgos Masouras', 'club_shirt_name': 'Masouras', 'country_code': 'GRE', 'national_field_position': 'FORWARD', 'national_jersey_number': '7', 'goal_type': 'SCORED'}, {'phase': 'SECOND_HALF', 'time': {'minute': 56, 'second': 4}, 'international_name': 'Kai Havertz', 'club_shirt_name': 'Havertz', 'country_code': 'GER', 'national_field_position': 'FORWARD', 'national_jersey_number': '7', 'goal_type': 'SCORED'}, {'phase': 'SECOND_HALF', 'time': {'minute': 89, 'second': 15}, 'international_name': 'Pascal Gross', 'club_shirt_name': 'Groß', 'country_code': 'GER', 'national_field_position': 'MIDFIELDER', 'national_jersey_number': '5', 'goal_type': 'SCORED'}]",,,,"[{'name': 'Javier Alberola Rojas', 'role': 'FOURTH_OFFICIAL', 'name_short': 'Alberola Rojas', 'gender': 'MALE', 'counrty_code': 'ESP', 'counrty': 'Spain'}, {'name': 'Jorge Figueroa Vázquez', 'role': 'ASSISTANT_VIDEO_ASSISTANT_REFEREE', 'name_short': 'Figueroa Vázquez', 'gender': 'MALE', 'counrty_code': 'ESP', 'counrty': 'Spain'}, {'name': 'Diego Sánchez Rojo', 'role': 'ASSISTANT_REFEREE_TWO', 'name_short': 'Sánchez Rojo', 'gender': 'MALE', 'counrty_code': 'ESP', 'counrty': 'Spain'}, {'name': 'Eduardo Prieto Iglesias', 'role': 'VIDEO_ASSISTANT_REFEREE', 'name_short': 'Prieto Iglesias', 'gender': 'MALE', 'counrty_code': 'ESP', 'counrty': 'Spain'}, {'name': 'Pau Cebrián Devís', 'role': 'ASSISTANT_REFEREE_ONE', 'name_short': 'Cebrián Devís', 'gender': 'MALE', 'counrty_code': 'ESP', 'counrty': 'Spain'}, {'name': 'José Luis Munuera', 'role': 'REFEREE', 'name_short': 'Munuera', 'gender': 'MALE', 'counrty_code': 'ESP', 'counrty': 'Spain'}]",Monchengladbach,Borussia-Park,Borussia-Park,Borussia-Park,BORUSSIA-PARK,Borussia-Park
Poland,Ukraine,POL,UKR,3.0,1.0,,,3.0,1.0,Poland,WIN_REGULAR,2024,2024-06-07,2024-06-07T18:45:00Z,2.0,Group A,MD2,,,,,,FINISHED,GROUP_STAGE,GROUP_STANDINGS,GROUP,GROUP,,250001178,POL,58274.0,52.239406,21.045881,105.0,68.0,"[{'phase': 'FIRST_HALF', 'time': {'minute': 11, 'second': 14}, 'international_name': 'Sebastian Walukiewicz', 'club_shirt_name': 'Walukiewicz', 'country_code': 'POL', 'national_field_position': 'DEFENDER', 'national_jersey_number': '4', 'goal_type': 'SCORED'}, {'phase': 'FIRST_HALF', 'time': {'minute': 16, 'second': 22}, 'international_name': 'Piotr Zieliński', 'club_shirt_name': 'Zieliński', 'country_code': 'POL', 'national_field_position': 'MIDFIELDER', 'national_jersey_number': '10', 'goal_type': 'SCORED'}, {'phase': 'FIRST_HALF', 'time': {'minute': 30, 'second': 13}, 'international_name': 'Taras Romanczuk', 'club_shirt_name': 'Romanchuk', 'country_code': 'POL', 'national_field_position': 'MIDFIELDER', 'national_jersey_number': '13', 'goal_type': 'SCORED'}, {'phase': 'FIRST_HALF', 'time': {'minute': 41, 'second': 56}, 'international_name': 'Artem Dovbyk', 'club_shirt_name': 'DOVBYK', 'country_code': 'UKR', 'national_field_position': 'FORWARD', 'national_jersey_number': '11', 'goal_type': 'SCORED'}]",,,,"[{'name': 'Ian Hussin', 'role': 'ASSISTANT_REFEREE_TWO', 'name_short': 'Hussin', 'gender': 'MALE', 'counrty_code': 'ENG', 'counrty': 'England'}, {'name': 'Harry Lennard', 'role': 'ASSISTANT_REFEREE_ONE', 'name_short': 'Lennard', 'gender': 'MALE', 'counrty_code': 'ENG', 'counrty': 'England'}, {'name': 'Craig Pawson', 'role': 'FOURTH_OFFICIAL', 'name_short': 'Pawson', 'gender': 'MALE', 'counrty_code': 'ENG', 'counrty': 'England'}, {'name': 'Andrew Madley', 'role': 'REFEREE', 'name_short': 'Madley', 'gender': 'MALE', 'counrty_code': 'ENG', 'counrty': 'England'}, {'name': 'Peter Bankes', 'role': 'VIDEO_ASSISTANT_REFEREE', 'name_short': 'Bankes', 'gender': 'MALE', 'counrty_code': 'ENG', 'counrty': 'England'}, {'name': 'Sian Massey', 'role': 'ASSISTANT_VIDEO_ASSISTANT_REFEREE', 'name_short': 'Massey', 'gender': 'FEMALE', 'counrty_code': 'ENG', 'counrty': 'England'}]",Warsaw,PGE Narodowy,PGE Narodowy,Stadion Narodowy,Stadion Narodowy,PGE Narodowy
Romania,Liechtenstein,ROU,LIE,0.0,0.0,,,0.0,0.0,,DRAW,2024,2024-06-07,2024-06-07T18:00:00Z,3.0,Group A,MD2,,,,,,FINISHED,GROUP_STAGE,GROUP_STANDINGS,GROUP,GROUP,25097.0,250004575,ROU,31406.0,44.4128444,26.0404194,105.0,68.0,,,,,"[{'name': 'Marios Kalogirou', 'role': 'ASSISTANT_REFEREE_ONE', 'name_short': 'Kalogirou', 'gender': 'MALE', 'counrty_code': 'CYP', 'counrty': 'Cyprus'}, {'name': 'Marcel Birsan', 'role': 'FOURTH_OFFICIAL', 'name_short': 'Birsan', 'gender': 'MALE', 'counrty_code': 'ROU', 'counrty': 'Romania'}, {'name': 'Menelaos Antoniou', 'role': 'REFEREE', 'name_short': 'Antoniou', 'gender': 'MALE', 'counrty_code': 'CYP', 'counrty': 'Cyprus'}, {'name': 'Kyriakos Sokratous', 'role': 'ASSISTANT_REFEREE_TWO', 'name_short': 'Sokratous', 'gender': 'MALE', 'counrty_code': 'CYP', 'counrty': 'Cyprus'}]",Bucharest,Stadionul Steaua,Steaua Stadium,Stadionul Steaua,Steaua Stadium,Stadionul Steaua
Belarus,Russia,BLR,RUS,0.0,4.0,,,0.0,4.0,Russia,WIN_REGULAR,2024,2024-06-07,2024-06-07T17:00:00Z,3.0,Group A,MD2,,,,,,FINISHED,GROUP_STAGE,GROUP_STANDINGS,GROUP,GROUP,,62088,BLR,21491.0,53.8952694,27.5598972,105.0,68.0,"[{'phase': 'FIRST_HALF', 'time': {'minute': 8, 'second': 34}, 'international_name': 'Ivan Oblyakov', 'club_shirt_name': 'Oblyakov', 'country_code': 'RUS', 'national_field_position': 'MIDFIELDER', 'national_jersey_number': '27', 'goal_type': 'SCORED'}, {'phase': 'FIRST_HALF', 'time': {'minute': 20, 'second': 34}, 'international_name': 'Konstantin Tyukavin', 'club_shirt_name': 'Tyukavin', 'country_code': 'RUS', 'national_field_position': 'FORWARD', 'national_jersey_number': '10', 'goal_type': 'SCORED'}, {'phase': 'SECOND_HALF', 'time': {'minute': 63, 'second': 17}, 'international_name': 'Fedor Chalov', 'club_shirt_name': 'CHALOV', 'country_code': 'RUS', 'national_field_position': 'FORWARD', 'national_jersey_number': '9', 'goal_type': 'SCORED'}, {'phase': 'SECOND_HALF', 'time': {'minute': 69, 'second': 9}, 'international_name': 'Fedor Chalov', 'club_shirt_name': 'CHALOV', 'country_code': 'RUS', 'national_field_position': 'FORWARD', 'national_jersey_number': '9', 'goal_type': 'SCORED'}]",,,,"[{'name': 'Omarov Rustam', 'role': 'REFEREE', 'name_short': 'Rustam', 'gender': 'MALE', 'counrty_code': 'KAZ', 'counrty': 'Kazakhstan'}, {'name': 'Samat Tergeussizov', 'role': 'ASSISTANT_REFEREE_TWO', 'name_short': 'Tergeussizov', 'gender': 'MALE', 'counrty_code': 'KAZ', 'counrty': 'Kazakhstan'}, {'name': 'Sergei Vassyutin', 'role': 'ASSISTANT_REFEREE_ONE', 'name_short': 'Vassyutin', 'gender': 'MALE', 'counrty_code': 'KAZ', 'counrty': 'Kazakhstan'}, {'name': 'Anton Lashuk', 'role': 'FOURTH_OFFICIAL', 'name_short': 'Lashuk', 'gender': 'MALE', 'counrty_code': 'BLR', 'counrty': 'Belarus'}]",Minsk,National Olympic Stadium Dinamo,Dinamo National Olympic Stadium,National Olympic Stadium Dinamo,National Olympic Stadium Dinamo,National Olympic Stadium Dinamo
