,minute,phase,injuryminute,teamfromid,teamtoid,playerfromid,playertoid
446,88,2,0,13.0,11741.525265127886,250010802.0,206024112.0
447,90,2,0,13.0,57451.0,250005255.0,250021669.0
448,90,2,1,57451.0,11741.525265127886,250083244.0,206024112.0
449,90,2,2,57451.0,13.0,250135265.0,250042602.0
450,90,2,2,13.0,11741.525265127886,103333.0,206024112.0
451,90,2,2,11963.191305847853,11741.525265127886,193185680.96270075,206024112.0
452,0,1,0,11963.191305847853,11741.525265127886,193185680.96270075,206024112.0
453,1,1,0,56370.0,58837.0,250033878.0,250054481.0
454,1,1,0,58837.0,11741.525265127886,250000900.0,206024112.0
455,2,1,0,58837.0,11741.525265127886,250061048.0,206024112.0
456,2,1,0,56370.0,11741.525265127886,108567.0,206024112.0
457,4,1,0,58837.0,11741.525265127886,250081964.0,206024112.0
458,4,1,0,58837.0,11741.525265127886,250066618.0,206024112.0
459,5,1,0,56370.0,58837.0,250033878.0,250011913.0
460,6,1,0,58837.0,11741.525265127886,250066618.0,206024112.0
461,7,1,0,56370.0,11741.525265127886,250023551.0,206024112.0
462,9,1,0,58837.0,56370.0,250011913.0,250033878.0
463,10,1,0,56370.0,11741.525265127886,97219.0,206024112.0
464,12,1,0,58837.0,11741.525265127886,250081964.0,206024112.0
465,14,1,0,58837.0,11741.525265127886,250081964.0,206024112.0
466,15,1,0,56370.0,11741.525265127886,250042625.0,206024112.0
467,16,1,0,58837.0,56370.0,250040527.0,1906421.0
468,16,1,0,56370.0,11741.525265127886,250023551.0,206024112.0
469,18,1,0,58837.0,11741.525265127886,250055110.0,206024112.0
470,20,1,0,58837.0,11741.525265127886,150296281.0,206024112.0
471,21,1,0,56370.0,11741.525265127886,250042625.0,206024112.0
472,22,1,0,58837.0,56370.0,1907136.0,1906416.0
473,22,1,0,56370.0,11741.525265127886,74699.0,206024112.0
474,22,1,0,56370.0,11741.525265127886,250066132.0,206024112.0
475,23,1,0,56370.0,11741.525265127886,74699.0,206024112.0
476,23,1,0,56370.0,11741.525265127886,103310.0,206024112.0
477,23,1,0,58837.0,11741.525265127886,250000898.0,206024112.0
478,30,1,0,58837.0,11741.525265127886,250055110.0,206024112.0
479,33,1,0,58837.0,11741.525265127886,250055110.0,206024112.0
480,33,1,0,58837.0,11741.525265127886,250081964.0,206024112.0
481,33,1,0,56370.0,58837.0,97219.0,250055110.0
482,34,1,0,11963.191305847853,11741.525265127886,193185680.96270075,206024112.0
483,34,1,0,11963.191305847853,11741.525265127886,193185680.96270075,206024112.0
484,35,1,0,11963.191305847853,11741.525265127886,193185680.96270075,206024112.0
485,35,1,0,56370.0,11741.525265127886,97219.0,206024112.0
486,37,1,0,58837.0,11741.525265127886,250055110.0,206024112.0
487,39,1,0,56370.0,11741.525265127886,250033878.0,206024112.0
488,41,1,0,58837.0,56370.0,250055110.0,108567.0
489,41,1,0,56370.0,11741.525265127886,74699.0,206024112.0
490,44,1,0,56370.0,11741.525265127886,1906416.0,206024112.0
491,45,1,0,58837.0,56370.0,1907136.0,74699.0
492,45,1,0,56370.0,11741.525265127886,74699.0,206024112.0
493,45,1,1,56370.0,58837.0,1906421.0,250081964.0
494,45,1,2,58837.0,11741.525265127886,250000898.0,206024112.0
495,45,1,2,56370.0,58837.0,250023551.0,250055110.0
496,45,1,3,58837.0,11741.525265127886,250055110.0,206024112.0
497,45,1,4,11963.191305847853,11741.525265127886,193185680.96270075,206024112.0
498,46,2,0,56370.0,56370.0,250033878.0,250063394.0
499,46,2,0,56370.0,56370.0,250066132.0,250098468.0
500,45,2,0,11963.191305847853,11741.525265127886,193185680.96270075,206024112.0
501,46,2,0,58837.0,56370.0,150296281.0,250127284.0
502,46,2,0,56370.0,11741.525265127886,74699.0,206024112.0
503,46,2,0,56370.0,11741.525265127886,250023551.0,206024112.0
504,47,2,0,58837.0,56370.0,250054481.0,1906416.0
505,47,2,0,56370.0,11741.525265127886,1906416.0,206024112.0
506,47,2,0,56370.0,11741.525265127886,103310.0,206024112.0
507,49,2,0,56370.0,58837.0,250063394.0,150296281.0
508,50,2,0,58837.0,11741.525265127886,250040527.0,206024112.0
509,50,2,0,58837.0,56370.0,150296281.0,250127284.0
510,50,2,0,58837.0,11741.525265127886,150296281.0,206024112.0
511,51,2,0,56370.0,11741.525265127886,250127284.0,206024112.0
512,51,2,0,58837.0,11741.525265127886,250081964.0,206024112.0
513,52,2,0,58837.0,11741.525265127886,250066618.0,206024112.0
514,56,2,0,58837.0,11741.525265127886,1907136.0,206024112.0
515,56,2,0,56370.0,11741.525265127886,1906421.0,206024112.0
516,57,2,0,56370.0,11741.525265127886,250098468.0,206024112.0
517,58,2,0,56370.0,11741.525265127886,1906416.0,206024112.0
518,58,2,0,58837.0,11741.525265127886,250011913.0,206024112.0
519,60,2,0,56370.0,58837.0,1906421.0,150296281.0
520,61,2,0,58837.0,11741.525265127886,250040527.0,206024112.0
521,61,2,0,58837.0,11741.525265127886,250066618.0,206024112.0
522,61,2,0,56370.0,11741.525265127886,250063394.0,206024112.0
523,61,2,0,58837.0,11741.525265127886,250040527.0,206024112.0
524,61,2,0,58837.0,11741.525265127886,250055110.0,206024112.0
525,62,2,0,56370.0,56370.0,1906416.0,250066135.0
526,63,2,0,58837.0,58837.0,150296281.0,250114001.0
527,63,2,0,58837.0,58837.0,250054481.0,250077921.0
528,66,2,0,58837.0,11741.525265127886,250040527.0,206024112.0
529,70,2,0,58837.0,56370.0,250011913.0,250063394.0
530,70,2,0,56370.0,11741.525265127886,250023551.0,206024112.0
531,72,2,0,58837.0,56370.0,250077921.0,74699.0
532,72,2,0,56370.0,11741.525265127886,74699.0,206024112.0
533,72,2,0,56370.0,11741.525265127886,250066135.0,206024112.0
534,74,2,0,58837.0,58837.0,250081964.0,250055928.0
535,74,2,0,58837.0,58837.0,250055110.0,250029287.0
536,76,2,0,58837.0,11741.525265127886,250114001.0,206024112.0
537,77,2,0,56370.0,11741.525265127886,250063394.0,206024112.0
538,77,2,0,58837.0,11741.525265127886,250011913.0,206024112.0
539,82,2,0,58837.0,56370.0,1907136.0,250063394.0
540,82,2,0,58837.0,11741.525265127886,1907136.0,206024112.0
541,83,2,0,56370.0,11741.525265127886,250023551.0,206024112.0
542,87,2,0,58837.0,58837.0,250040527.0,250092717.0
543,87,2,0,56370.0,56370.0,250023551.0,250040564.0
544,88,2,0,56370.0,11741.525265127886,250063394.0,206024112.0
545,89,2,0,58837.0,11741.525265127886,250011913.0,206024112.0
546,89,2,0,56370.0,11741.525265127886,74699.0,206024112.0
547,89,2,0,56370.0,11741.525265127886,250063394.0,206024112.0
548,89,2,0,58837.0,11741.525265127886,250011913.0,206024112.0
549,89,2,0,56370.0,11741.525265127886,74699.0,206024112.0
550,90,2,2,58837.0,56370.0,250114001.0,250063394.0
551,90,2,3,58837.0,11741.525265127886,250114001.0,206024112.0
552,90,2,3,56370.0,11741.525265127886,74699.0,206024112.0
553,90,2,3,11963.191305847853,11741.525265127886,193185680.96270075,206024112.0
554,0,1,0,11963.191305847853,11741.525265127886,193185680.96270075,206024112.0
555,1,1,0,117.0,11741.525265127886,250066157.0,206024112.0
556,1,1,0,117.0,11741.525265127886,250066157.0,206024112.0
557,3,1,0,117.0,56370.0,250066157.0,250078379.0
558,3,1,0,56370.0,11741.525265127886,97219.0,206024112.0
559,4,1,0,56370.0,11741.525265127886,250063394.0,206024112.0
560,5,1,0,117.0,11741.525265127886,64005.0,206024112.0
561,6,1,0,56370.0,11741.525265127886,250042625.0,206024112.0
562,6,1,0,117.0,11741.525265127886,250066157.0,206024112.0
563,10,1,0,117.0,11741.525265127886,250155055.0,206024112.0
564,15,1,0,56370.0,117.0,250066135.0,250013301.0
565,15,1,0,117.0,11741.525265127886,64005.0,206024112.0
566,15,1,0,117.0,56370.0,250143241.0,97219.0
567,15,1,0,56370.0,11741.525265127886,97219.0,206024112.0
568,17,1,0,56370.0,11741.525265127886,250066135.0,206024112.0
569,20,1,0,56370.0,11741.525265127886,103310.0,206024112.0
570,22,1,0,56370.0,11741.525265127886,74699.0,206024112.0
571,22,1,0,117.0,11741.525265127886,64005.0,206024112.0
572,23,1,0,117.0,11741.525265127886,250155055.0,206024112.0
573,23,1,0,56370.0,11741.525265127886,74699.0,206024112.0
574,24,1,0,117.0,11741.525265127886,250058958.0,206024112.0
575,24,1,0,56370.0,11741.525265127886,250042625.0,206024112.0
576,25,1,0,56370.0,11741.525265127886,103310.0,206024112.0
577,25,1,0,117.0,11741.525265127886,250013301.0,206024112.0
578,26,1,0,56370.0,117.0,97219.0,250155055.0
579,26,1,0,56370.0,11741.525265127886,97219.0,206024112.0
580,27,1,0,117.0,11741.525265127886,250017884.0,206024112.0
581,27,1,0,117.0,11741.525265127886,250088240.0,206024112.0
582,27,1,0,56370.0,11741.525265127886,250042625.0,206024112.0
583,31,1,0,56370.0,11741.525265127886,250063394.0,206024112.0
584,31,1,0,117.0,11741.525265127886,250014042.0,206024112.0
585,33,1,0,117.0,117.0,250013301.0,250066203.0
586,34,1,0,117.0,56370.0,250066203.0,250063394.0
587,34,1,0,117.0,11741.525265127886,250066203.0,206024112.0
588,35,1,0,56370.0,11741.525265127886,74699.0,206024112.0
589,36,1,0,117.0,11741.525265127886,250017884.0,206024112.0
590,36,1,0,56370.0,11741.525265127886,74699.0,206024112.0
591,38,1,0,56370.0,11741.525265127886,74699.0,206024112.0
592,38,1,0,56370.0,11741.525265127886,250078379.0,206024112.0
593,40,1,0,56370.0,11741.525265127886,103310.0,206024112.0
594,42,1,0,117.0,11741.525265127886,250014042.0,206024112.0
595,44,1,0,56370.0,11741.525265127886,97219.0,206024112.0
596,45,1,0,117.0,11741.525265127886,250066157.0,206024112.0
597,45,1,1,56370.0,11741.525265127886,103310.0,206024112.0
598,45,1,1,117.0,11741.525265127886,250088240.0,206024112.0
599,45,1,3,11963.191305847853,11741.525265127886,193185680.96270075,206024112.0
600,45,2,0,11963.191305847853,11741.525265127886,193185680.96270075,206024112.0
601,48,2,0,56370.0,117.0,250040564.0,250058958.0
602,48,2,0,117.0,11741.525265127886,250088240.0,206024112.0
603,50,2,0,56370.0,11741.525265127886,250127284.0,206024112.0
604,50,2,0,117.0,11741.525265127886,64005.0,206024112.0
605,53,2,0,56370.0,11741.525265127886,250063394.0,206024112.0
606,54,2,0,56370.0,11741.525265127886,74699.0,206024112.0
607,55,2,0,56370.0,11741.525265127886,250127284.0,206024112.0
608,55,2,0,117.0,11741.525265127886,64005.0,206024112.0
609,56,2,0,56370.0,11741.525265127886,103310.0,206024112.0
610,56,2,0,117.0,11741.525265127886,64005.0,206024112.0
611,57,2,0,56370.0,117.0,250063394.0,250067541.0
612,58,2,0,117.0,11741.525265127886,64005.0,206024112.0
613,58,2,0,56370.0,117.0,250063394.0,250066203.0
614,58,2,0,117.0,11741.525265127886,250014042.0,206024112.0
615,59,2,0,117.0,11741.525265127886,250058958.0,206024112.0
616,60,2,0,56370.0,11741.525265127886,74699.0,206024112.0
617,60,2,0,117.0,56370.0,250011077.0,250127284.0
618,61,2,0,56370.0,11741.525265127886,250040564.0,206024112.0
619,62,2,0,56370.0,11741.525265127886,74699.0,206024112.0
620,66,2,0,117.0,11741.525265127886,250066157.0,206024112.0
621,67,2,0,56370.0,117.0,250127284.0,250011077.0
622,68,2,0,117.0,11741.525265127886,250017884.0,206024112.0
623,68,2,0,117.0,11741.525265127886,250014042.0,206024112.0
624,69,2,0,117.0,11741.525265127886,250066157.0,206024112.0
625,69,2,0,117.0,56370.0,250066157.0,250066135.0
626,70,2,0,117.0,117.0,250017884.0,250055723.0
627,70,2,0,56370.0,56370.0,250063394.0,1906416.0
628,70,2,0,56370.0,56370.0,250127284.0,250084988.0
629,71,2,0,56370.0,11741.525265127886,97219.0,206024112.0
630,72,2,0,56370.0,11741.525265127886,1906416.0,206024112.0
631,72,2,0,117.0,11741.525265127886,64005.0,206024112.0
632,74,2,0,117.0,11741.525265127886,250055723.0,206024112.0
633,75,2,0,56370.0,11741.525265127886,250023551.0,206024112.0
634,75,2,0,117.0,11741.525265127886,64005.0,206024112.0
635,76,2,0,56370.0,56370.0,250066135.0,250098468.0
636,77,2,0,56370.0,11741.525265127886,74699.0,206024112.0
637,77,2,0,56370.0,11741.525265127886,74699.0,206024112.0
638,77,2,0,56370.0,11741.525265127886,103310.0,206024112.0
639,80,2,0,117.0,11741.525265127886,250055723.0,206024112.0
640,80,2,0,56370.0,11741.525265127886,97219.0,206024112.0
641,80,2,0,117.0,11741.525265127886,250155055.0,206024112.0
642,80,2,0,56370.0,11741.525265127886,250042625.0,206024112.0
643,81,2,0,56370.0,56370.0,103310.0,250033878.0
644,81,2,0,117.0,11741.525265127886,250066157.0,206024112.0
645,81,2,0,117.0,11741.525265127886,250088240.0,206024112.0
646,82,2,0,56370.0,117.0,250033878.0,250011077.0
647,82,2,0,117.0,11741.525265127886,250011077.0,206024112.0
648,84,2,0,117.0,117.0,250155055.0,250147581.0
649,84,2,0,117.0,117.0,250011077.0,250107124.0
650,84,2,0,56370.0,117.0,250033878.0,250088240.0
651,84,2,0,117.0,11741.525265127886,250014042.0,206024112.0
652,85,2,0,56370.0,117.0,250023551.0,250088240.0
653,85,2,0,117.0,11741.525265127886,250088240.0,206024112.0
654,85,2,0,117.0,56370.0,250058958.0,250084988.0
655,86,2,0,56370.0,11741.525265127886,250042625.0,206024112.0
656,86,2,0,117.0,56370.0,250143241.0,250023551.0
657,87,2,0,56370.0,11741.525265127886,250023551.0,206024112.0
658,88,2,0,56370.0,11741.525265127886,74699.0,206024112.0
659,90,2,0,56370.0,11741.525265127886,74699.0,206024112.0
660,90,2,3,117.0,11741.525265127886,250088240.0,206024112.0
661,90,2,3,56370.0,11741.525265127886,97219.0,206024112.0
662,90,2,3,117.0,11741.525265127886,250055723.0,206024112.0
663,90,2,3,117.0,11741.525265127886,250066203.0,206024112.0
664,90,2,5,11963.191305847853,11741.525265127886,193185680.96270075,206024112.0
665,0,1,0,11963.191305847853,11741.525265127886,193185680.96270075,206024112.0
666,5,1,0,56370.0,122.0,250040564.0,250024456.0
667,6,1,0,122.0,11741.525265127886,1909920.0,206024112.0
668,9,1,0,56370.0,122.0,250033878.0,250088320.0
669,9,1,0,122.0,11741.525265127886,1909917.0,206024112.0
670,9,1,0,122.0,11741.525265127886,103827.0,206024112.0
671,9,1,0,56370.0,11741.525265127886,250042625.0,206024112.0
672,10,1,0,122.0,56370.0,250103561.0,250063394.0
673,11,1,0,56370.0,11741.525265127886,74699.0,206024112.0
674,11,1,0,56370.0,122.0,250127284.0,1909917.0
675,12,1,0,122.0,11741.525265127886,103827.0,206024112.0
676,13,1,0,122.0,11741.525265127886,1909920.0,206024112.0
677,14,1,0,56370.0,122.0,250040564.0,250002704.0
678,14,1,0,122.0,11741.525265127886,250103561.0,206024112.0
679,16,1,0,122.0,11741.525265127886,1909917.0,206024112.0
680,16,1,0,56370.0,11741.525265127886,250042625.0,206024112.0
681,16,1,0,122.0,11741.525265127886,1909920.0,206024112.0
682,17,1,0,122.0,11741.525265127886,1909920.0,206024112.0
683,17,1,0,56370.0,11741.525265127886,74699.0,206024112.0
684,19,1,0,122.0,11741.525265127886,250024456.0,206024112.0
685,19,1,0,56370.0,11741.525265127886,108567.0,206024112.0
686,20,1,0,122.0,56370.0,250143693.0,206024112.0
687,21,1,0,56370.0,122.0,250040564.0,250024456.0
688,21,1,0,122.0,11741.525265127886,1909917.0,206024112.0
689,23,1,0,56370.0,122.0,74699.0,250143693.0
690,23,1,0,122.0,11741.525265127886,1909917.0,206024112.0
691,25,1,0,56370.0,11741.525265127886,250066135.0,206024112.0
692,26,1,0,56370.0,11741.525265127886,250023551.0,206024112.0
693,27,1,0,122.0,11741.525265127886,1909920.0,206024112.0
694,28,1,0,56370.0,122.0,250033878.0,1909917.0
695,28,1,0,122.0,11741.525265127886,250103561.0,206024112.0
696,29,1,0,56370.0,122.0,250033878.0,1909917.0
697,29,1,0,122.0,11741.525265127886,103827.0,206024112.0
698,29,1,0,56370.0,11741.525265127886,250066135.0,206024112.0
699,30,1,0,122.0,11741.525265127886,250027046.0,206024112.0
700,32,1,0,122.0,11741.525265127886,1909920.0,206024112.0
701,32,1,0,122.0,56370.0,103827.0,250063394.0
702,32,1,0,56370.0,11741.525265127886,250042625.0,206024112.0
703,34,1,0,122.0,11741.525265127886,1909920.0,206024112.0
704,35,1,0,56370.0,11741.525265127886,250042625.0,206024112.0
705,35,1,0,122.0,56370.0,250024456.0,250078379.0
706,36,1,0,56370.0,11741.525265127886,74699.0,206024112.0
707,37,1,0,122.0,11741.525265127886,1909917.0,206024112.0
708,37,1,0,122.0,11741.525265127886,250047086.0,206024112.0
709,38,1,0,122.0,11741.525265127886,250047086.0,206024112.0
710,38,1,0,56370.0,11741.525265127886,74699.0,206024112.0
711,38,1,0,122.0,11741.525265127886,250047086.0,206024112.0
712,38,1,0,56370.0,11741.525265127886,250042625.0,206024112.0
713,38,1,0,122.0,11741.525265127886,1909920.0,206024112.0
714,40,1,0,56370.0,11741.525265127886,250033878.0,206024112.0
715,40,1,0,122.0,11741.525265127886,250076116.0,206024112.0
716,41,1,0,56370.0,122.0,250063394.0,250103561.0
717,41,1,0,122.0,11741.525265127886,250002704.0,206024112.0
718,42,1,0,122.0,11741.525265127886,1909917.0,206024112.0
719,42,1,0,122.0,11741.525265127886,1909917.0,206024112.0
720,43,1,0,122.0,11741.525265127886,1909917.0,206024112.0
721,43,1,0,122.0,56370.0,1909917.0,250023551.0
722,43,1,0,56370.0,11741.525265127886,250023551.0,206024112.0
723,45,1,0,122.0,56370.0,250088320.0,250078379.0
724,45,1,0,56370.0,11741.525265127886,250078379.0,206024112.0
725,45,1,1,56370.0,122.0,108567.0,250088320.0
726,45,1,1,122.0,11741.525265127886,250047086.0,206024112.0
727,45,1,1,122.0,11741.525265127886,250024456.0,206024112.0
728,45,1,2,11963.191305847853,11741.525265127886,193185680.96270075,206024112.0
729,46,2,0,56370.0,56370.0,250063394.0,1906416.0
730,45,2,0,11963.191305847853,11741.525265127886,193185680.96270075,206024112.0
731,47,2,0,56370.0,122.0,250127284.0,250024456.0
732,48,2,0,122.0,11741.525265127886,1909917.0,206024112.0
733,51,2,0,56370.0,122.0,250127284.0,1909920.0
734,52,2,0,122.0,11741.525265127886,103827.0,206024112.0
735,53,2,0,56370.0,122.0,250058183.0,250024456.0
736,54,2,0,122.0,11741.525265127886,250103561.0,206024112.0
737,57,2,0,122.0,11741.525265127886,103827.0,206024112.0
738,58,2,0,122.0,56370.0,250002704.0,250023551.0
739,58,2,0,56370.0,11741.525265127886,250040564.0,206024112.0
740,62,2,0,56370.0,11741.525265127886,250033878.0,206024112.0
741,63,2,0,56370.0,122.0,74699.0,250024456.0
742,63,2,0,122.0,11741.525265127886,250002704.0,206024112.0
743,63,2,0,56370.0,11741.525265127886,250023551.0,206024112.0
744,66,2,0,56370.0,11741.525265127886,250033878.0,206024112.0
745,66,2,0,122.0,11741.525265127886,250076116.0,206024112.0
746,67,2,0,56370.0,56370.0,250033878.0,250024176.0
747,67,2,0,56370.0,11741.525265127886,250127284.0,206024112.0
748,67,2,0,122.0,11741.525265127886,250076116.0,206024112.0
749,69,2,0,56370.0,11741.525265127886,1906416.0,206024112.0
750,69,2,0,122.0,11741.525265127886,250103561.0,206024112.0
751,71,2,0,56370.0,122.0,250040564.0,1909917.0
752,71,2,0,122.0,122.0,1909920.0,250081720.0
753,71,2,0,122.0,122.0,250103561.0,250088461.0
754,72,2,0,122.0,11741.525265127886,1909917.0,206024112.0
755,72,2,0,122.0,11741.525265127886,250024456.0,206024112.0
756,72,2,0,56370.0,11741.525265127886,250042625.0,206024112.0
757,73,2,0,56370.0,122.0,250024176.0,1909917.0
758,73,2,0,56370.0,11741.525265127886,250040564.0,206024112.0
759,73,2,0,56370.0,56370.0,250078379.0,250066132.0
760,74,2,0,122.0,11741.525265127886,250076116.0,206024112.0
761,75,2,0,56370.0,122.0,250066132.0,250143693.0
762,76,2,0,122.0,11741.525265127886,250088461.0,206024112.0
763,77,2,0,122.0,11741.525265127886,250088320.0,206024112.0
764,77,2,0,122.0,122.0,250047086.0,250000036.0
765,77,2,0,122.0,122.0,1909917.0,250115436.0
766,79,2,0,122.0,56370.0,250002704.0,250023551.0
767,79,2,0,56370.0,56370.0,250023551.0,250053837.0
768,79,2,0,56370.0,56370.0,250066135.0,250042631.0
769,79,2,0,56370.0,11741.525265127886,74699.0,206024112.0
770,80,2,0,56370.0,122.0,108567.0,250024456.0
771,80,2,0,122.0,11741.525265127886,250115436.0,206024112.0
772,82,2,0,56370.0,11741.525265127886,250024176.0,206024112.0
773,83,2,0,122.0,11741.525265127886,250027046.0,206024112.0
774,83,2,0,56370.0,122.0,250053837.0,250115436.0
775,83,2,0,122.0,11741.525265127886,250027046.0,206024112.0
776,83,2,0,56370.0,122.0,250058183.0,250024456.0
777,84,2,0,56370.0,11741.525265127886,250058183.0,206024112.0
778,84,2,0,122.0,11741.525265127886,250002704.0,206024112.0
779,84,2,0,122.0,11741.525265127886,250081720.0,206024112.0
780,84,2,0,56370.0,11741.525265127886,250042625.0,206024112.0
781,85,2,0,56370.0,11741.525265127886,250042631.0,206024112.0
782,85,2,0,56370.0,11741.525265127886,250053837.0,206024112.0
783,85,2,0,122.0,11741.525265127886,103827.0,206024112.0
784,85,2,0,56370.0,11741.525265127886,250024176.0,206024112.0
785,85,2,0,56370.0,11741.525265127886,250053837.0,206024112.0
786,86,2,0,11963.191305847853,11741.525265127886,193185680.96270075,206024112.0
787,86,2,0,11963.191305847853,11741.525265127886,193185680.96270075,206024112.0
788,86,2,0,56370.0,11741.525265127886,250040564.0,206024112.0
789,87,2,0,56370.0,122.0,250053837.0,250143693.0
790,88,2,0,122.0,122.0,250088320.0,250097180.0
791,88,2,0,122.0,11741.525265127886,250076116.0,206024112.0
792,90,2,0,122.0,56370.0,250143693.0,108567.0
793,90,2,0,56370.0,11741.525265127886,74699.0,206024112.0
