matchid,hometeamname,awayteamname,ishometeam,isawayteam,isstaff,country,officialname,officialsurname,jerseyname,shortname,goalscored,cleansheet,matchplayed,suspendedifbooked,role
2024474,Sweden,Poland,True,False,True,Sweden,,,,,0,0,,False,GKCOA
2024474,Sweden,Poland,True,False,True,Sweden,,,,,0,0,,False,KITMAN
2024474,Sweden,Poland,True,False,True,Sweden,,,,,0,0,,False,OTH
2024474,Sweden,Poland,True,False,True,Sweden,,,,,0,0,,False,OTH
2024474,Sweden,Poland,True,False,True,Sweden,,,,,0,0,,False,OTH
2024474,Sweden,Poland,True,False,True,Sweden,,,,,0,0,,False,PH
2024474,Sweden,Poland,True,False,True,Sweden,,,,,0,0,,False,PH
2024474,Sweden,Poland,False,True,False,Poland,Lukasz,Fabianski,Fabianski,Fabianski,0,0,Fabianski,False,Goalkeeper
2024474,Sweden,Poland,False,True,False,Poland,Maciej,Rybus,Rybus,Rybus,0,0,Rybus,False,Defender
2024474,Sweden,Poland,False,True,False,Poland,Wojciech,Szczesny,Szczesny,Szczesny,0,0,Szczesny,False,Goalkeeper
2024474,Sweden,Poland,False,True,False,Poland,Kamil,Glik,Glik,Glik,0,0,Glik,False,Defender
2024474,Sweden,Poland,False,True,False,Poland,Grzegorz,Krychowiak,Krychowiak,Krychowiak,0,0,Krychowiak,False,Midfield
2024474,Sweden,Poland,False,True,False,Poland,Robert,Lewandowski,Lewandowski,Lewandowski,1,0,Lewandowski,True,Forward
2024474,Sweden,Poland,False,True,False,Poland,Mateusz,Klich,Klich,Klich,0,0,Klich,True,Midfield
2024474,Sweden,Poland,False,True,False,Poland,Bartosz,Bereszynski,Bereszynski,Bereszynski,0,0,Bereszynski,False,Defender
2024474,Sweden,Poland,False,True,False,Poland,Tomasz,Kedziora,Kedziora,Kedziora,0,0,Kedziora,False,Defender
2024474,Sweden,Poland,False,True,False,Poland,Piotr,Zielinski,Zielinski,Zielinski,0,0,Zielinski,False,Midfield
2024474,Sweden,Poland,False,True,False,Poland,Karol,Linetty,Linetty,Linetty,1,0,Linetty,False,Midfield
2024474,Sweden,Poland,False,True,False,Poland,Lukasz,Skorupski,SKORUPSKI,Skorupski,0,0,Skorupski,False,Goalkeeper
2024474,Sweden,Poland,False,True,False,Poland,Jakub,Swierczok,Swierczok,Swierczok,0,0,Swierczok,False,Forward
2024474,Sweden,Poland,False,True,False,Poland,Dawid,Kownacki,Kownacki,Kownacki,0,0,Kownacki,False,Forward
2024474,Sweden,Poland,False,True,False,Poland,Jan,Bednarek,Bednarek,Bednarek,0,0,Bednarek,False,Defender
2024474,Sweden,Poland,False,True,False,Poland,Przemyslaw,Frankowski,Frankowski,Frankowski,0,0,Frankowski,False,Midfield
2024474,Sweden,Poland,False,True,False,Poland,Pawel,Dawidowicz,Dawidowicz,Dawidowicz,0,0,Dawidowicz,False,Midfield
2024474,Sweden,Poland,False,True,False,Poland,Michal,Helik,Helik,Helik,0,0,Helik,False,Defender
2024474,Sweden,Poland,False,True,False,Poland,Kamil,Józwiak,Józwiak,Józwiak,0,0,Józwiak,True,Midfield
2024474,Sweden,Poland,False,True,False,Poland,Karol,Swiderski,Swiderski,Swiderski,0,0,Swiderski,False,Forward
2024474,Sweden,Poland,False,True,False,Poland,Tymoteusz,Puchacz,Puchacz,Puchacz,0,0,Puchacz,False,Defender
2024474,Sweden,Poland,False,True,False,Poland,Jakub,Moder,Moder,Moder,0,0,Moder,True,Midfield
2024474,Sweden,Poland,False,True,False,Poland,Przemyslaw,Placheta,Placheta,Placheta,0,0,Placheta,False,Midfield
2024474,Sweden,Poland,False,True,False,Poland,Kacper,Kozlowski,Kozlowski,Kozlowski,0,0,Kozlowski,False,Midfield
2024474,Sweden,Poland,False,True,False,Poland,Kamil,Piatkowski,Piatkowski,Piatkowski,0,0,Piatkowski,False,Defender
2024474,Sweden,Poland,False,True,True,Poland,Victor,Sanchez,Sanchez,Sanchez,0,0,Victor,False,ACO
2024474,Sweden,Poland,False,True,True,Poland,Paulo Manuel,Carvalho de Sousa,Carvalho de Sousa,Carvalho de Sousa,0,0,Paulo Manuel,False,CO
2024474,Sweden,Poland,False,True,True,Poland,Jakub,Kwiatkowski,Kwiatkowski,Kwiatkowski,0,0,Jakub,False,DIR
2024474,Sweden,Poland,False,True,True,Poland,Jacek,Jaroszewski,Jaroszewski,Jaroszewski,0,0,Jacek,False,DOC
2024474,Sweden,Poland,False,True,True,Poland,Antonio,Gomez Diaz,Gomez Diaz,Gomez Diaz,0,0,Antonio,False,EXSCI
2024474,Sweden,Poland,False,True,True,Poland,Lluis,Sala,Sala,Sala,0,0,Lluis,False,EXSCI
2024474,Sweden,Poland,False,True,True,Poland,Paulo,Grilo,Grilo,Grilo,0,0,Paulo,False,GKCOA
2024474,Sweden,Poland,False,True,True,Poland,Pawel,Kosedowski,Kosedowski,Kosedowski,0,0,Pawel,False,KITMAN
2024474,Sweden,Poland,False,True,True,Poland,Manuel,Cordeiro,Cordeiro,Cordeiro,0,0,Manuel,False,OTH
2024474,Sweden,Poland,False,True,True,Poland,Pawel,Bamber,Bamber,Bamber,0,0,Pawel,False,PH
2024474,Sweden,Poland,False,True,True,Poland,Wojciech,Herman,Herman,Herman,0,0,Wojciech,False,PH
2024464,Sweden,Slovakia,True,False,False,Sweden,Sebastian,Larsson,Larsson,S. Larsson,0,0,S. Larsson,False,Midfield
2024464,Sweden,Slovakia,True,False,False,Sweden,Andreas,Granqvist,Granqvist,Granqvist,0,0,Granqvist,False,Defender
2024464,Sweden,Slovakia,True,False,False,Sweden,Mikael,Lustig,Lustig,Lustig,0,0,Lustig,True,Defender
2024464,Sweden,Slovakia,True,False,False,Sweden,Marcus,Berg,Berg,Berg,0,0,Berg,False,Forward
2024464,Sweden,Slovakia,True,False,False,Sweden,Gustav,Svensson,Svensson,Svensson,0,0,Svensson,False,Midfield
2024464,Sweden,Slovakia,True,False,False,Sweden,Albin,Ekdal,Ekdal,Ekdal,0,0,Ekdal,False,Midfield
2024464,Sweden,Slovakia,True,False,False,Sweden,Marcus,Danielson,Danielson,Danielson,0,0,Danielson,False,Defender
2024464,Sweden,Slovakia,True,False,False,Sweden,Pontus,Jansson,Jansson,Jansson,0,0,Jansson,False,Defender
2024464,Sweden,Slovakia,True,False,False,Sweden,Kristoffer,Nordfeldt,Nordfeldt,Nordfeldt,0,0,Nordfeldt,False,Goalkeeper
2024464,Sweden,Slovakia,True,False,False,Sweden,Karl-Johan,Johnsson,Johnsson,Johnsson,0,0,Johnsson,False,Goalkeeper
2024464,Sweden,Slovakia,True,False,False,Sweden,Emil,Forsberg,Forsberg,Forsberg,0,0,Forsberg,False,Midfield
2024464,Sweden,Slovakia,True,False,False,Sweden,Viktor,Claesson,Claesson,Claesson,0,0,Claesson,False,Midfield
2024464,Sweden,Slovakia,True,False,False,Sweden,Ludwig,Augustinsson,Augustinsson,Augustinsson,0,0,Augustinsson,False,Defender
2024464,Sweden,Slovakia,True,False,False,Sweden,Filip,Helander,Helander,Helander,0,0,Helander,False,Defender
2024464,Sweden,Slovakia,True,False,False,Sweden,Kristoffer,Olsson,Olsson,Olsson,0,0,Olsson,False,Midfield
2024464,Sweden,Slovakia,True,False,False,Sweden,Robin,Olsen,Olsen,Olsen,0,1,Olsen,False,Goalkeeper
2024464,Sweden,Slovakia,True,False,False,Sweden,Emil,Krafth,Krafth,Krafth,0,0,Krafth,False,Defender
2024464,Sweden,Slovakia,True,False,False,Sweden,Robin,Quaison,Quaison,Quaison,0,0,Quaison,False,Midfield
2024464,Sweden,Slovakia,True,False,False,Sweden,Victor,Lindelöf,Lindelöf,Lindelöf,0,0,Lindelöf,False,Defender
2024464,Sweden,Slovakia,True,False,False,Sweden,Pierre,Bengtsson,Bengtsson,Bengtsson,0,0,Bengtsson,False,Defender
2024464,Sweden,Slovakia,True,False,False,Sweden,Mattias,Svanberg,Svanberg,Svanberg,0,0,Svanberg,False,Midfield
2024464,Sweden,Slovakia,True,False,False,Sweden,Alexander,Isak,Isak,Isak,0,0,Isak,False,Forward
2024464,Sweden,Slovakia,True,False,False,Sweden,Jordan,Larsson,Larsson,J. Larsson,0,0,J. Larsson,False,Forward
2024464,Sweden,Slovakia,True,False,False,Sweden,Dejan,Kulusevski,Kulusevski,Kulusevski,0,0,Kulusevski,False,Midfield
2024464,Sweden,Slovakia,True,False,False,Sweden,Ken,Sema,Sema,Sema,0,0,Sema,False,Midfield
2024464,Sweden,Slovakia,True,False,False,Sweden,Jens-Lys,Cajuste,Cajuste,Cajuste,0,0,Cajuste,False,Midfield
2024464,Sweden,Slovakia,True,False,True,Sweden,Jan,Andersson,Andersson,Andersson,0,0,Jan,False,CO
2024464,Sweden,Slovakia,True,False,True,Sweden,,,,,0,0,,False,DOC
2024464,Sweden,Slovakia,True,False,True,Sweden,,,,,0,0,,False,DOC
2024464,Sweden,Slovakia,True,False,True,Sweden,,,,,0,0,,False,GKCOA
2024464,Sweden,Slovakia,True,False,True,Sweden,,,,,0,0,,False,KITMAN
2024464,Sweden,Slovakia,True,False,True,Sweden,,,,,0,0,,False,OTH
2024464,Sweden,Slovakia,True,False,True,Sweden,,,,,0,0,,False,OTH
2024464,Sweden,Slovakia,True,False,True,Sweden,,,,,0,0,,False,OTH
2024464,Sweden,Slovakia,True,False,True,Sweden,,,,,0,0,,False,PH
2024464,Sweden,Slovakia,True,False,True,Sweden,,,,,0,0,,False,PH
2024464,Sweden,Slovakia,False,True,False,Slovakia,Martin,Koscelník,Koscelník,Koscelník,0,0,Koscelník,False,Defender
2024464,Sweden,Slovakia,False,True,False,Slovakia,Dušan,Kuciak,KUCIAK,Kuciak,0,0,Kuciak,False,Goalkeeper
2024464,Sweden,Slovakia,False,True,False,Slovakia,Tomáš,Suslov,Suslov,Suslov,0,0,Suslov,False,Midfield
2024464,Sweden,Slovakia,False,True,False,Slovakia,Dávid,Hancko,Hancko,Hancko,0,0,Hancko,False,Defender
2024464,Sweden,Slovakia,False,True,False,Slovakia,Marek,Rodák,Rodák,Rodák,0,0,Rodák,False,Goalkeeper
2024464,Sweden,Slovakia,False,True,False,Slovakia,Róbert,Boženík,Boženík,Boženík,0,0,Boženík,False,Forward
2024464,Sweden,Slovakia,False,True,False,Slovakia,Juraj,Kucka,Kuco,Kucka,0,0,Kucka,False,Midfield
2024464,Sweden,Slovakia,False,True,False,Slovakia,Ján,Greguš,Gregus,Greguš,0,0,Greguš,False,Midfield
2024464,Sweden,Slovakia,False,True,False,Slovakia,Ondrej,Duda,Duda,Duda,0,0,Duda,False,Midfield
2024464,Sweden,Slovakia,False,True,False,Slovakia,Stanislav,Lobotka,Lobotka,Lobotka,0,0,Lobotka,False,Midfield
2024464,Sweden,Slovakia,False,True,False,Slovakia,Lukáš,Haraslín,HARASLÍN,Haraslín,0,0,Haraslín,False,Midfield
2024464,Sweden,Slovakia,False,True,False,Slovakia,Denis,Vavro,Vavro,Vavro,0,0,Vavro,False,Defender
2024464,Sweden,Slovakia,False,True,False,Slovakia,Jakub,Hromada,Hromada,Hromada,0,0,Hromada,False,Midfield
2024464,Sweden,Slovakia,False,True,False,Slovakia,László,Bénes,Bénes,Bénes,0,0,Bénes,False,Midfield
2024464,Sweden,Slovakia,False,True,False,Slovakia,Martin,Valjent,Valjent,Valjent,0,0,Valjent,False,Defender
2024464,Sweden,Slovakia,False,True,False,Slovakia,Lubomír,Šatka,Šatka,Šatka,0,0,Šatka,False,Defender
2024464,Sweden,Slovakia,False,True,False,Slovakia,Milan,Škriniar,Škriniar,Škriniar,1,0,Škriniar,False,Defender
2024464,Sweden,Slovakia,False,True,False,Slovakia,Patrik,Hrošovský,Hrosovsky,Hrošovský,0,0,Hrošovský,False,Midfield
2024464,Sweden,Slovakia,False,True,False,Slovakia,Ivan,Schranz,Schranz,Schranz,0,0,Schranz,False,Forward
2024464,Sweden,Slovakia,False,True,False,Slovakia,Róbert,Mak,Mak,Mak,0,0,Mak,False,Forward
2024464,Sweden,Slovakia,False,True,False,Slovakia,Michal,Duriš,DURIS,Duriš,0,0,Duriš,False,Forward
2024464,Sweden,Slovakia,False,True,False,Slovakia,Martin,Dúbravka,Dúbravka,Dúbravka,0,0,Dúbravka,False,Goalkeeper
2024464,Sweden,Slovakia,False,True,False,Slovakia,Vladimír,Weiss,Weiss,Weiss,0,0,Weiss,False,Midfield
2024464,Sweden,Slovakia,False,True,False,Slovakia,Tomáš,Hubocan,HUBOCAN,Hubocan,0,0,Hubocan,True,Defender
2024464,Sweden,Slovakia,False,True,False,Slovakia,Peter,Pekarík,Pekarík,Pekarík,0,0,Pekarík,False,Defender
2024464,Sweden,Slovakia,False,True,False,Slovakia,Marek,Hamšík,Hamsik,Hamšík,0,0,Hamšík,False,Midfield
2024464,Sweden,Slovakia,False,True,True,Slovakia,,,,,0,0,,False,ACO
2024464,Sweden,Slovakia,False,True,True,Slovakia,,,,,0,0,,False,ADMIN
2024464,Sweden,Slovakia,False,True,True,Slovakia,,,,,0,0,,False,CO
2024464,Sweden,Slovakia,False,True,True,Slovakia,,,,,0,0,,False,DOC
2024464,Sweden,Slovakia,False,True,True,Slovakia,,,,,0,0,,False,FTNCOA
2024464,Sweden,Slovakia,False,True,True,Slovakia,Miroslav,Seman,Seman,Seman,0,0,Miroslav,False,GKCOA
2024464,Sweden,Slovakia,False,True,True,Slovakia,,,,,0,0,,False,KITMAN
2024464,Sweden,Slovakia,False,True,True,Slovakia,,,,,0,0,,False,MAS
2024464,Sweden,Slovakia,False,True,True,Slovakia,,,,,0,0,,False,OTH
2024464,Sweden,Slovakia,False,True,True,Slovakia,,,,,0,0,,False,OTH
2024464,Sweden,Slovakia,False,True,True,Slovakia,,,,,0,0,,False,PH
2024483,Sweden,Ukraine,True,False,False,Sweden,Andreas,Granqvist,Granqvist,Granqvist,0,0,Granqvist,False,Defender
2024483,Sweden,Ukraine,True,False,False,Sweden,Mikael,Lustig,Lustig,Lustig,0,0,Lustig,True,Defender
2024483,Sweden,Ukraine,True,False,False,Sweden,Marcus,Berg,Berg,Berg,0,0,Berg,False,Forward
2024483,Sweden,Ukraine,True,False,False,Sweden,Gustav,Svensson,Svensson,Svensson,0,0,Svensson,False,Midfield
2024483,Sweden,Ukraine,True,False,False,Sweden,Albin,Ekdal,Ekdal,Ekdal,0,0,Ekdal,False,Midfield
2024483,Sweden,Ukraine,True,False,False,Sweden,Pierre,Bengtsson,Bengtsson,Bengtsson,0,0,Bengtsson,False,Defender
2024483,Sweden,Ukraine,True,False,False,Sweden,Marcus,Danielson,Danielson,Danielson,0,0,Danielson,True,Defender
2024483,Sweden,Ukraine,True,False,False,Sweden,Pontus,Jansson,Jansson,Jansson,0,0,Jansson,False,Defender
2024483,Sweden,Ukraine,True,False,False,Sweden,Sebastian,Larsson,Larsson,S. Larsson,0,0,S. Larsson,False,Midfield
2024483,Sweden,Ukraine,True,False,False,Sweden,Kristoffer,Nordfeldt,Nordfeldt,Nordfeldt,0,0,Nordfeldt,False,Goalkeeper
2024483,Sweden,Ukraine,True,False,False,Sweden,Emil,Forsberg,Forsberg,Forsberg,3,0,Forsberg,False,Midfield
2024483,Sweden,Ukraine,True,False,False,Sweden,Viktor,Claesson,Claesson,Claesson,1,0,Claesson,False,Midfield
2024483,Sweden,Ukraine,True,False,False,Sweden,Ludwig,Augustinsson,Augustinsson,Augustinsson,0,0,Augustinsson,False,Defender
2024483,Sweden,Ukraine,True,False,False,Sweden,Robin,Olsen,Olsen,Olsen,0,2,Olsen,False,Goalkeeper
2024483,Sweden,Ukraine,True,False,False,Sweden,Emil,Krafth,Krafth,Krafth,0,0,Krafth,False,Defender
2024483,Sweden,Ukraine,True,False,False,Sweden,Robin,Quaison,Quaison,Quaison,0,0,Quaison,False,Midfield
2024483,Sweden,Ukraine,True,False,False,Sweden,Victor,Lindelöf,Lindelöf,Lindelöf,0,0,Lindelöf,False,Defender
2024483,Sweden,Ukraine,True,False,False,Sweden,Filip,Helander,Helander,Helander,0,0,Helander,False,Defender
2024483,Sweden,Ukraine,True,False,False,Sweden,Kristoffer,Olsson,Olsson,Olsson,0,0,Olsson,True,Midfield
2024483,Sweden,Ukraine,True,False,False,Sweden,Karl-Johan,Johnsson,Johnsson,Johnsson,0,0,Johnsson,False,Goalkeeper
2024483,Sweden,Ukraine,True,False,False,Sweden,Mattias,Svanberg,Svanberg,Svanberg,0,0,Svanberg,False,Midfield
2024483,Sweden,Ukraine,True,False,False,Sweden,Alexander,Isak,Isak,Isak,0,0,Isak,False,Forward
2024483,Sweden,Ukraine,True,False,False,Sweden,Jordan,Larsson,Larsson,J. Larsson,0,0,J. Larsson,False,Forward
2024483,Sweden,Ukraine,True,False,False,Sweden,Dejan,Kulusevski,Kulusevski,Kulusevski,0,0,Kulusevski,False,Midfield
2024483,Sweden,Ukraine,True,False,False,Sweden,Ken,Sema,Sema,Sema,0,0,Sema,False,Midfield
2024483,Sweden,Ukraine,True,False,False,Sweden,Jens-Lys,Cajuste,Cajuste,Cajuste,0,0,Cajuste,False,Midfield
2024483,Sweden,Ukraine,True,False,True,Sweden,Peter,Wettergren,Wettergren,Wettergren,0,0,Peter,False,ACO
2024483,Sweden,Ukraine,True,False,True,Sweden,Jan,Andersson,Andersson,Andersson,0,0,Jan,False,CO
2024483,Sweden,Ukraine,False,True,False,Ukraine,Anatolii,Trubin,Trubin,Trubin,0,0,Trubin,False,Goalkeeper
2024483,Sweden,Ukraine,False,True,False,Ukraine,Georgiy,Sudakov,Sudakov,Sudakov,0,0,Sudakov,False,Midfield
2024483,Sweden,Ukraine,False,True,False,Ukraine,Illia,Zabarnyi,Zabarnyi,Zabarnyi,0,0,Zabarnyi,False,Defender
2024483,Sweden,Ukraine,False,True,False,Ukraine,Vitaliy,Mykolenko,Mykolenko,Mykolenko,0,0,Mykolenko,False,Defender
2024483,Sweden,Ukraine,False,True,False,Ukraine,Artem,Dovbyk,Dovbyk,Dovbyk,0,0,Dovbyk,False,Forward
2024483,Sweden,Ukraine,False,True,False,Ukraine,Mykola,Shaparenko,Shaparenko,Shaparenko,0,0,Shaparenko,True,Midfield
2024483,Sweden,Ukraine,False,True,False,Ukraine,Denys,Popov,Popov,Popov,0,0,Popov,False,Defender
2024483,Sweden,Ukraine,False,True,False,Ukraine,Roman,Bezus,Bezus,Bezus,0,0,Bezus,False,Midfield
2024483,Sweden,Ukraine,False,True,False,Ukraine,Serhiy,Sydorchuk,Sydorchuk,Sydorchuk,0,0,Sydorchuk,True,Midfield
2024483,Sweden,Ukraine,False,True,False,Ukraine,Eduard,Sobol,Sobol,Sobol,0,0,Sobol,False,Defender
2024483,Sweden,Ukraine,False,True,False,Ukraine,Ruslan,Malinovskyi,Malinovskyi,Malinovskyi,0,0,Malinovskyi,False,Midfield
2024483,Sweden,Ukraine,False,True,False,Ukraine,Marlos,Marlos,Marlos,Marlos,0,0,Marlos,False,Midfield
2024483,Sweden,Ukraine,False,True,False,Ukraine,Roman,Yaremchuk,Yaremchuk,Yaremchuk,2,0,Yaremchuk,False,Forward
2024483,Sweden,Ukraine,False,True,False,Ukraine,Oleksandr,Zinchenko,Zinchenko,Zinchenko,0,0,Zinchenko,False,Defender
2024483,Sweden,Ukraine,False,True,False,Ukraine,Viktor,Tsygankov,Tsygankov,Tsygankov,0,0,Tsygankov,False,Midfield
2024483,Sweden,Ukraine,False,True,False,Ukraine,Yevhen,Makarenko,MAKARENKO,Makarenko,0,0,Makarenko,False,Midfield
2024483,Sweden,Ukraine,False,True,False,Ukraine,Mykola,Matviyenko,Matviyenko,Matviyenko,0,0,Matviyenko,False,Defender
2024483,Sweden,Ukraine,False,True,False,Ukraine,Oleksandr,Zubkov,Zubkov,Zubkov,0,0,Zubkov,False,Forward
2024483,Sweden,Ukraine,False,True,False,Ukraine,Oleksandr,Tymchyk,Tymchyk,Tymchyk,0,0,Tymchyk,False,Defender
2024483,Sweden,Ukraine,False,True,False,Ukraine,Artem,Besedin,Biesiedin,Besedin,0,0,Besedin,False,Forward
2024483,Sweden,Ukraine,False,True,False,Ukraine,Georgiy,Bushchan,Bushchan,Bushchan,0,0,Bushchan,False,Goalkeeper
2024483,Sweden,Ukraine,False,True,False,Ukraine,Oleksandr,Karavaev,Karavaiev,Karavaev,0,0,Karavaev,False,Defender
2024483,Sweden,Ukraine,False,True,False,Ukraine,Andriy,Pyatov,Pyatov,Pyatov,0,0,Pyatov,False,Goalkeeper
2024483,Sweden,Ukraine,False,True,False,Ukraine,Andriy,Yarmolenko,Yarmolenko,Yarmolenko,2,0,Yarmolenko,False,Forward
2024483,Sweden,Ukraine,False,True,False,Ukraine,Serhiy,Kryvtsov,Kryvtsov,Kryvtsov,0,0,Kryvtsov,False,Defender
2024483,Sweden,Ukraine,False,True,False,Ukraine,Taras,Stepanenko,Stepanenko,Stepanenko,0,0,Stepanenko,False,Midfield
2024483,Sweden,Ukraine,False,True,True,Ukraine,Mauro,Tassotti,Tassotti,Tassotti,0,0,Mauro,False,ACO
2024483,Sweden,Ukraine,False,True,True,Ukraine,Andriy,Shevchenko,Shevchenko,Shevchenko,0,0,Andriy,False,CO
2024485,Switzerland,Spain,True,False,False,Switzerland,Becir,Omeragic,Omeragic,Omeragic,0,0,Omeragic,False,Defender
2024485,Switzerland,Spain,True,False,False,Switzerland,Jordan,Lotomba,Lotomba,Lotomba,0,0,Lotomba,False,Defender
2024485,Switzerland,Spain,True,False,False,Switzerland,Ruben,Vargas,Vargas,Vargas,0,0,Vargas,False,Midfield
2024485,Switzerland,Spain,True,False,False,Switzerland,Christian,Fassnacht,Fassnacht,Fassnacht,0,0,Fassnacht,False,Midfield
2024485,Switzerland,Spain,True,False,False,Switzerland,Manuel,Akanji,Akanji,Akanji,0,0,Akanji,True,Defender
2024485,Switzerland,Spain,True,False,False,Switzerland,Edimilson,Fernandes,E. Fernandes,Fernandes,0,0,Fernandes,False,Midfield
2024485,Switzerland,Spain,True,False,False,Switzerland,Denis,Zakaria,Zakaria,Zakaria,0,0,Zakaria,False,Midfield
2024485,Switzerland,Spain,True,False,False,Switzerland,Eray,Cömert,CÖMERT,Cömert,0,0,Cömert,False,Defender
2024485,Switzerland,Spain,True,False,False,Switzerland,Breel,Embolo,Embolo,Embolo,1,0,Embolo,True,Forward
2024485,Switzerland,Spain,True,False,False,Switzerland,Djibril,Sow,Sow,Sow,0,0,Sow,False,Midfield
2024485,Switzerland,Spain,True,False,False,Switzerland,Gregor,Kobel,Kobel,Kobel,0,0,Kobel,False,Goalkeeper
2024485,Switzerland,Spain,True,False,False,Switzerland,Jonas,Omlin,OMLIN,Omlin,0,0,Omlin,False,Goalkeeper
2024485,Switzerland,Spain,True,False,False,Switzerland,Fabian,Schär,Schär,Schär,0,0,Schär,True,Defender
2024485,Switzerland,Spain,True,False,False,Switzerland,Nico,Elvedi,Elvedi,Elvedi,0,0,Elvedi,True,Defender
2024485,Switzerland,Spain,True,False,False,Switzerland,Silvan,Widmer,WIDMER,Widmer,0,0,Widmer,False,Defender
2024485,Switzerland,Spain,True,False,False,Switzerland,Kevin,Mbabu,Mbabu,Mbabu,0,0,Mbabu,True,Defender
2024485,Switzerland,Spain,True,False,False,Switzerland,Yvon,Mvogo,MVOGO,Mvogo,0,0,Mvogo,False,Goalkeeper
2024485,Switzerland,Spain,True,False,False,Switzerland,Yann,Sommer,Sommer,Sommer,0,0,Sommer,False,Goalkeeper
2024485,Switzerland,Spain,True,False,False,Switzerland,Mario,Gavranovic,Gavranovic,Gavranovic,1,0,Gavranovic,True,Forward
2024485,Switzerland,Spain,True,False,False,Switzerland,Granit,Xhaka,Xhaka,Xhaka,0,0,Xhaka,False,Midfield
2024485,Switzerland,Spain,True,False,False,Switzerland,Ricardo,Rodríguez,RODRIGUEZ,Rodríguez,0,0,Rodríguez,True,Defender
2024485,Switzerland,Spain,True,False,False,Switzerland,Loris,Benito,Benito,Benito,0,0,Benito,False,Defender
2024485,Switzerland,Spain,True,False,False,Switzerland,Remo,Freuler,Freuler,Freuler,0,0,Freuler,False,Midfield
2024485,Switzerland,Spain,True,False,False,Switzerland,Haris,Seferovic,Seferovic,Seferovic,3,0,Seferovic,False,Forward
2024485,Switzerland,Spain,True,False,False,Switzerland,Admir,Mehmedi,Mehmedi,Mehmedi,0,0,Mehmedi,False,Forward
2024485,Switzerland,Spain,True,False,False,Switzerland,Xherdan,Shaqiri,Shaqiri,Shaqiri,2,0,Shaqiri,False,Midfield
2024485,Switzerland,Spain,True,False,False,Switzerland,Steven,Zuber,Zuber,Zuber,0,0,Zuber,False,Midfield
2024485,Switzerland,Spain,True,False,True,Switzerland,Antonio,Manicone,Manicone,Manicone,0,0,Antonio,False,ACO
2024485,Switzerland,Spain,True,False,True,Switzerland,Vladimir,Petkovic,Petkovic,Petkovic,0,0,Vladimir,False,CO
2024485,Switzerland,Spain,True,False,True,Switzerland,,,,,0,0,,False,DOC
2024485,Switzerland,Spain,True,False,True,Switzerland,Oliver,Riedwyl,Riedwyl,Riedwyl,0,0,Oliver,False,FTNCOA
2024485,Switzerland,Spain,True,False,True,Switzerland,Patrick,Foletti,Foletti,Foletti,0,0,Patrick,False,GKCOA
2024485,Switzerland,Spain,True,False,True,Switzerland,Roger,Kaspar,Kaspar,Kaspar,0,0,Roger,False,KITMAN
2024485,Switzerland,Spain,True,False,True,Switzerland,,,,,0,0,,False,OTH
2024485,Switzerland,Spain,True,False,True,Switzerland,Stephan,Meyer,Meyer,Meyer,0,0,Stephan,False,PH
2024485,Switzerland,Spain,True,False,True,Switzerland,,,,,0,0,,False,PH
2024485,Switzerland,Spain,True,False,True,Switzerland,Nicolas,Mathieu,Mathieu,Mathieu,0,0,Nicolas,False,PH
2024485,Switzerland,Spain,True,False,True,Switzerland,Jean-Benoit,Schüpbach,Schüpbach,Schüpbach,0,0,Jean-Benoit,False,STOREK
2024485,Switzerland,Spain,False,True,False,Spain,César,Azpilicueta,Azpilicueta,Azpilicueta,1,0,Azpilicueta,False,Defender
2024485,Switzerland,Spain,False,True,False,Spain,David,de Gea,DE GEA,De Gea,0,0,De Gea,False,Goalkeeper
2024485,Switzerland,Spain,False,True,False,Spain,Thiago Alcántara,Thiago Alcántara,Thiago,Thiago Alcántara,0,0,Thiago Alcántara,False,Midfield
2024485,Switzerland,Spain,False,True,False,Spain,Koke,Koke,KOKE,Koke,0,0,Koke,False,Midfield
2024485,Switzerland,Spain,False,True,False,Spain,Pablo,Sarabia,SARABIA,Sarabia,2,0,Sarabia,False,Midfield
2024485,Switzerland,Spain,False,True,False,Spain,Jordi Alba,Jordi Alba,Jordi Alba,Jordi Alba,0,0,Jordi Alba,True,Defender
2024485,Switzerland,Spain,False,True,False,Spain,Sergio Busquets,Sergio Busquets,Sergio,Sergio Busquets,0,0,Sergio Busquets,True,Midfield
2024485,Switzerland,Spain,False,True,False,Spain,Álvaro,Morata,Morata,Morata,2,0,Morata,False,Forward
2024485,Switzerland,Spain,False,True,False,Spain,Aymeric,Laporte,Laporte,Laporte,1,0,Laporte,False,Defender
2024485,Switzerland,Spain,False,True,False,Spain,José,Gayà,GAYA,Gayà,0,0,Gayà,False,Defender
2024485,Switzerland,Spain,False,True,False,Spain,Adama,Traoré,Adama,Traoré,0,0,Traoré,False,Midfield
2024485,Switzerland,Spain,False,True,False,Spain,Diego Llorente,Diego Llorente,LLORENTE R.,Diego Llorente,0,0,Diego Llorente,False,Defender
2024485,Switzerland,Spain,False,True,False,Spain,Gerard Moreno,Gerard Moreno,Gerard,Gerard Moreno,0,0,Gerard Moreno,False,Forward
2024485,Switzerland,Spain,False,True,False,Spain,Unai Simón,Unai Simón,Unai Simón,Unai Simón,0,2,Unai Simón,False,Goalkeeper
