match_id,team,formation,opposing_team_formation,shot,pass,under_pressure,score,counterpress,formation_play_duration,formation_play_duration_ratio,shot_mean,pass_mean,under_pressure_mean,counterpress_mean,home_or_away,goals
3817894,Goa,4231,4231,24,520,307,1,75,0 days 01:37:21.635000,1.0,24.0,520.0,307.0,75.0,1,2
3817894,Odisha,4231,4231,11,292,251,1,53,0 days 01:37:21.635000,1.0,11.0,292.0,251.0,53.0,0,2
3817895,Chennaiyin,352,4231,7,401,334,0,63,0 days 01:35:33.276000,1.0,7.0,401.0,334.0,63.0,1,4
3817895,Goa,4231,352,18,694,376,4,79,0 days 01:35:33.276000,1.0,18.0,694.0,376.0,79.0,0,4
3817896,East Bengal,3421,4231,15,459,271,1,44,0 days 01:25:48.843000,1.1548209957071909,17.322314935607864,530.0628370296006,312.9564898366487,50.8121238111164,1,3
3817896,Odisha,4231,3421,8,520,383,2,56,0 days 01:39:05.992000,1.0,8.0,520.0,383.0,56.0,0,3
3817897,Hyderabad,4231,442,9,358,329,2,51,0 days 01:39:42.559000,1.0,9.0,358.0,329.0,51.0,1,3
3817897,Kerala Blasters,442,4231,18,446,360,1,73,0 days 01:39:42.559000,1.0,18.0,446.0,360.0,73.0,0,3
3817898,Goa,4231,4231,16,534,293,0,48,0 days 01:24:06.396000,1.1558203121594104,18.493124994550566,617.2080466931252,338.65535146270724,55.479374983651695,1,2
3817898,Mumbai City,4231,4231,15,264,257,2,43,0 days 01:37:12.727000,1.0,15.0,264.0,257.0,43.0,0,2
3817899,Jamshedpur,4231,4231,21,421,307,5,38,0 days 01:33:48.494000,1.0488199863053955,22.025219712413307,441.5532142345715,321.9877357957564,39.85515947960503,1,6
3817899,Odisha,4231,4231,4,293,282,1,60,0 days 01:38:23.277000,1.0,4.0,293.0,282.0,60.0,0,6
3817900,Chennaiyin,4321,4231,15,467,442,1,64,0 days 01:40:09.460000,1.0,15.0,467.0,442.0,64.0,1,5
3817900,Jamshedpur,4231,4321,28,401,441,4,83,0 days 01:40:09.460000,1.0,28.0,401.0,441.0,83.0,0,5
3817901,Jamshedpur,4231,4231,10,264,275,3,45,0 days 01:38:22.622000,1.0,10.0,264.0,275.0,45.0,1,5
3817901,Mumbai City,4231,4231,17,546,416,2,49,0 days 01:25:24.580000,1.1518255154568766,19.581033762766904,628.8967314394546,479.1594144300607,56.43945025738695,0,5
3817902,East Bengal,4231,442,9,436,229,0,48,0 days 01:39:33.997000,1.0,9.0,436.0,229.0,48.0,0,1
3817902,Kerala Blasters,442,4231,15,443,297,1,44,0 days 01:39:33.997000,1.0,15.0,443.0,297.0,44.0,1,1
3825562,Málaga,442,4231,26,427,307,0,49,0 days 01:33:14.538000,1.0,26.0,427.0,307.0,49.0,1,0
3825562,Sevilla,4231,442,10,344,234,0,42,0 days 01:33:14.538000,1.0,10.0,344.0,234.0,42.0,0,0
3825563,Atlético Madrid,4231,4231,0,8,13,0,0,0 days 00:48:02.003000,1.95907221470623,0.0,15.67257771764984,25.46793879118099,0.0,1,1
3825563,Atlético Madrid,433,343,5,172,106,0,25,0 days 00:12:48.606000,7.345833886282438,36.72916943141219,1263.4834284405795,778.6583919459384,183.64584715706096,1,1
3825563,Atlético Madrid,442,343,7,494,265,1,64,0 days 00:33:15.443000,2.829472954125976,19.806310678881832,1397.759639338232,749.8103328433837,181.08626906406246,1,1
3825563,Las Palmas,343,433,1,123,115,0,17,0 days 00:46:04.049000,2.042674352010402,2.042674352010402,251.24894529727945,234.90755048119624,34.725463984176834,0,1
3825563,Las Palmas,343,442,6,298,248,0,31,0 days 00:46:04.049000,2.042674352010402,12.256046112062412,608.7169568990998,506.5832392985797,63.322904912322464,0,1
3825563,Las Palmas,4231,4231,0,3,4,0,3,0 days 00:48:02.003000,1.95907221470623,0.0,5.87721664411869,7.83628885882492,5.87721664411869,0,1
3825564,RC Deportivo La Coruña,4231,442,16,544,335,0,72,0 days 01:13:45.176000,1.250224397854458,20.00359036567133,680.1220724328252,418.82517328124345,90.01615664552098,1,0
3825564,Real Sociedad,442,4231,10,417,345,0,58,0 days 01:32:12.463000,1.0,10.0,417.0,345.0,58.0,0,0
3825565,Espanyol,4231,4231,5,317,281,1,61,0 days 01:34:02.142000,1.0,5.0,317.0,281.0,61.0,1,1
3825565,Getafe,4231,4231,13,587,436,0,57,0 days 01:34:02.142000,1.0,13.0,587.0,436.0,57.0,0,1
3825566,Rayo Vallecano,442,433,8,475,506,0,64,0 days 01:32:43.543000,1.0,8.0,475.0,506.0,64.0,1,0
3825566,Valencia,433,442,10,395,466,0,88,0 days 01:32:43.543000,1.0,10.0,395.0,466.0,88.0,0,0
3825567,Real Madrid,4231,442,27,698,435,0,55,0 days 01:34:19.984000,1.0,27.0,698.0,435.0,55.0,0,0
3825567,Sporting Gijón,442,4231,6,349,236,0,60,0 days 01:34:19.984000,1.0,6.0,349.0,236.0,60.0,1,0
3825568,Real Betis,442,442,22,477,333,1,45,0 days 01:31:47.605000,1.013517490814973,22.297384797929407,483.4478431187422,337.50132444138603,45.60828708667379,1,2
3825568,Villarreal,442,442,8,263,250,1,46,0 days 01:31:47.605000,1.013517490814973,8.108139926519785,266.55510008433794,253.3793727037433,46.62180457748876,0,2
3825569,Celta Vigo,433,352,14,707,334,2,58,0 days 00:03:54.628000,25.332053292872125,354.64874610020973,17909.761678060593,8460.90579981929,1469.2590909865833,0,3
3825569,Levante UD,352,433,11,311,266,1,30,0 days 00:03:54.628000,25.332053292872125,278.65258622159337,7878.268574083231,6738.326175903985,759.9615987861638,1,3
3825570,Eibar,4231,4231,10,405,324,3,69,0 days 00:56:47.581000,1.6770961570686067,16.77096157068607,679.2239436127857,543.3791548902286,115.71963483773386,0,4
3825570,Granada,4231,4231,13,530,428,1,61,0 days 00:56:47.581000,1.6770961570686067,21.802250041891888,888.8609632463615,717.7971552253637,102.302865581185,1,4
3825571,Espanyol,442,442,5,404,328,1,43,0 days 01:14:09.053000,1.2833558062805726,6.4167790314028625,518.4757457373513,420.9407044600278,55.18429967006462,0,4
3825571,Villarreal,442,442,15,541,338,3,67,0 days 01:35:09.718000,1.0,15.0,541.0,338.0,67.0,1,4
3825572,Real Betis,442,4231,7,327,245,0,35,0 days 01:33:06.665000,1.0,7.0,327.0,245.0,35.0,0,5
3825572,Real Madrid,4231,442,21,694,290,5,43,0 days 01:33:06.665000,1.0,21.0,694.0,290.0,43.0,1,5
3825573,Real Sociedad,4231,442,14,574,424,0,58,0 days 01:33:54.124000,1.0,14.0,574.0,424.0,58.0,1,0
3825573,Sporting Gijón,442,4231,7,398,307,0,68,0 days 01:33:54.124000,1.0,7.0,398.0,307.0,68.0,0,0
3825574,Celta Vigo,433,4231,13,723,376,3,73,0 days 00:08:09.881000,11.53448898814202,149.94835684584626,8339.43553842668,4336.967859541399,842.0176961343674,1,3
3825574,Rayo Vallecano,4231,433,3,410,385,0,54,0 days 00:08:09.881000,11.53448898814202,34.60346696442606,4729.140485138228,4440.778260434678,622.8624053596691,0,3
3825575,Las Palmas,352,352,16,587,423,0,91,0 days 01:33:05.824000,1.0,16.0,587.0,423.0,91.0,1,0
3825575,Levante UD,352,352,3,324,322,0,60,0 days 01:33:05.824000,1.0,3.0,324.0,322.0,60.0,0,0
3825576,RC Deportivo La Coruña,4231,4231,0,2,7,0,2,0 days 01:35:23.485000,1.0,0.0,2.0,7.0,2.0,0,2
3825576,RC Deportivo La Coruña,4231,433,12,408,328,1,50,0 days 01:35:23.485000,1.0,12.0,408.0,328.0,50.0,0,2
3825576,Valencia,4231,4231,1,11,14,0,3,0 days 00:48:15.672000,1.976565370663528,1.976565370663528,21.74221907729881,27.671915189289393,5.929696111990584,1,2
3825576,Valencia,433,4231,12,475,363,1,51,0 days 00:47:07.813000,2.0239969898999686,24.287963878799623,961.3985702024851,734.7109073336886,103.2238464848984,1,2
3825577,Getafe,4231,4231,15,443,349,1,51,0 days 01:34:11.482000,1.0,15.0,443.0,349.0,51.0,1,3
3825577,Granada,4231,4231,9,290,248,2,51,0 days 01:34:11.482000,1.0,9.0,290.0,248.0,51.0,0,3
3825578,Athletic Club,4231,4231,9,533,312,0,58,0 days 01:33:03.745000,1.0,9.0,533.0,312.0,58.0,0,2
3825578,Eibar,4231,4231,9,417,328,2,63,0 days 01:33:03.745000,1.0,9.0,417.0,328.0,63.0,1,2
3825579,Atlético Madrid,442,4231,17,337,268,3,61,0 days 01:34:01.662000,1.0,17.0,337.0,268.0,61.0,0,3
3825579,Sevilla,4231,442,25,545,321,0,46,0 days 01:34:01.662000,1.0,25.0,545.0,321.0,46.0,1,3
3825580,Levante UD,352,442,14,469,317,1,54,0 days 01:33:26.053000,1.0,14.0,469.0,317.0,54.0,1,2
3825580,Sevilla,442,352,8,418,317,1,57,0 days 01:33:26.053000,1.0,8.0,418.0,317.0,57.0,0,2
3825581,Espanyol,352,4231,12,340,203,0,26,0 days 00:28:49.753000,3.159039469797133,37.9084736375656,1074.0734197310253,641.285012368818,82.13502621472546,1,6
3825581,Espanyol,442,4231,3,201,117,0,28,0 days 01:02:14.605000,1.4631689295119565,4.389506788535869,294.09695483190325,171.19076475289893,40.96873002633478,1,6
3825581,Real Madrid,4231,352,8,302,200,3,26,0 days 01:31:04.358000,1.0,8.0,302.0,200.0,26.0,0,6
3825581,Real Madrid,4231,442,7,198,115,3,22,0 days 01:31:04.358000,1.0,7.0,198.0,115.0,22.0,0,6
3825582,Real Betis,442,4231,9,337,319,1,59,0 days 01:33:48.817000,1.0,9.0,337.0,319.0,59.0,1,1
3825582,Real Sociedad,4231,442,15,538,313,0,60,0 days 01:33:48.817000,1.0,15.0,538.0,313.0,60.0,0,1
3825583,Sporting Gijón,442,433,15,424,385,0,88,0 days 01:35:11.476000,1.0,15.0,424.0,385.0,88.0,1,1
3825583,Valencia,433,442,17,635,404,1,68,0 days 01:35:11.476000,1.0,17.0,635.0,404.0,68.0,0,1
3825584,Granada,4231,442,14,452,313,1,57,0 days 01:34:08.873000,1.0,14.0,452.0,313.0,57.0,1,4
3825584,Villarreal,442,4231,9,370,302,3,48,0 days 01:34:08.873000,1.0,9.0,370.0,302.0,48.0,0,4
3825585,Celta Vigo,433,442,26,718,253,3,70,0 days 00:10:14.011000,9.338583510718864,242.80317127869048,6705.102960696145,2362.6616282118725,653.7008457503205,1,5
3825585,Las Palmas,442,433,9,356,345,2,61,0 days 00:10:14.011000,9.338583510718864,84.04725159646978,3324.5357298159156,3221.8113111980083,569.6535941538507,0,5
3825586,Eibar,4231,4231,7,395,355,0,95,0 days 01:33:04.173000,1.0,7.0,395.0,355.0,95.0,0,0
3825586,Málaga,4231,4231,10,466,462,0,78,0 days 01:33:04.173000,1.0,10.0,466.0,462.0,78.0,1,0
3825587,Athletic Club,4231,4231,14,523,364,3,72,0 days 01:32:59.593000,1.0,14.0,523.0,364.0,72.0,1,4
3825587,Getafe,4231,4231,13,442,371,1,55,0 days 01:32:59.593000,1.0,13.0,442.0,371.0,55.0,0,4
3825588,RC Deportivo La Coruña,451,4231,14,374,338,3,78,0 days 01:17:28.627000,1.2144306265054177,17.002028771075846,454.19705431302623,410.47755175883117,94.72558886742257,0,4
3825588,Rayo Vallecano,4231,451,8,636,364,1,63,0 days 01:17:28.627000,1.2144306265054177,9.715445012043341,772.3778784574456,442.05274804797205,76.50912946984131,1,4
3825589,Getafe,4231,4231,10,335,314,1,76,0 days 01:35:13.111000,1.0,10.0,335.0,314.0,76.0,1,1
3825589,Málaga,4231,4231,13,534,497,0,70,0 days 01:35:13.111000,1.0,13.0,534.0,497.0,70.0,0,1
3825590,Granada,4231,4231,11,309,327,0,64,0 days 01:34:11.934000,1.0,11.0,309.0,327.0,64.0,0,1
3825590,Granada,4231,433,1,22,14,0,2,0 days 01:34:11.934000,1.0,1.0,22.0,14.0,2.0,0,1
3825590,Real Madrid,4231,4231,20,648,387,1,63,0 days 01:16:01.641000,1.2390133287560334,24.78026657512067,802.8806370339097,479.49815822858494,78.05783971163011,1,1
3825590,Real Madrid,433,4231,0,29,17,0,3,0 days 00:18:10.293000,5.183867088938479,0.0,150.3321455792159,88.12574051195415,15.551601266815437,1,1
3825591,Real Betis,442,4231,0,6,3,0,0,0 days 01:34:08.046000,1.0,0.0,6.0,3.0,0.0,0,0
3825591,Real Betis,442,433,3,306,354,0,46,0 days 01:34:08.046000,1.0,3.0,306.0,354.0,46.0,0,0
3825591,Valencia,4231,442,2,15,5,0,0,0 days 00:39:29.334000,2.383811653401336,4.767623306802672,35.757174801020035,11.91905826700668,0.0,1,0
3825591,Valencia,433,442,22,597,285,0,61,0 days 00:45:16.499000,2.079163658812317,45.741600493870976,1241.2607043109533,592.5616427615104,126.82898318755134,1,0
3825592,Espanyol,4231,4231,18,428,318,3,47,0 days 00:41:13.827000,2.2807358800756883,41.05324584136239,976.1549566723946,725.2740098640688,107.19458636355735,0,5
3825592,Real Sociedad,4231,4231,10,473,310,2,63,0 days 00:41:13.827000,2.2807358800756883,22.807358800756884,1078.7880712758006,707.0281228234634,143.68636044476835,1,5
3825593,Atlético Madrid,433,4231,14,699,437,2,65,0 days 01:32:47.447000,1.0036228454442404,14.050719836219365,701.532368965524,438.58318345913307,65.23548495387563,0,2
3825593,Eibar,4231,433,9,517,287,0,50,0 days 01:33:07.617000,1.0,9.0,517.0,287.0,50.0,1,2
3825594,Celta Vigo,4231,4231,15,503,365,2,72,0 days 01:35:18.363000,1.0,15.0,503.0,365.0,72.0,0,3
3825594,Celta Vigo,4231,442,0,5,8,0,0,0 days 01:35:18.363000,1.0,0.0,5.0,8.0,0.0,0,3
3825594,Sevilla,4231,4231,13,408,345,1,58,0 days 01:26:59.660000,1.0955431963001423,14.24206155190185,446.98162409045807,377.9624027235491,63.54150538540825,1,3
3825594,Sevilla,442,4231,0,6,5,0,3,0 days 00:08:18.703000,11.466470023240287,0.0,68.79882013944172,57.33235011620144,34.39941006972086,1,3
3825595,Athletic Club,4231,442,10,478,349,1,61,0 days 01:35:23.168000,1.0,10.0,478.0,349.0,61.0,0,4
3825595,Villarreal,442,4231,14,413,371,3,47,0 days 01:35:23.168000,1.0,14.0,413.0,371.0,47.0,1,4
3825596,RC Deportivo La Coruña,4231,442,20,583,402,2,56,0 days 01:36:12.819000,1.0,20.0,583.0,402.0,56.0,1,5
3825596,Sporting Gijón,442,4231,5,354,322,3,60,0 days 01:36:12.819000,1.0,5.0,354.0,322.0,60.0,0,5
3825597,Las Palmas,352,4231,8,435,346,0,80,0 days 01:05:13.698000,1.428274741689318,11.426197933514544,621.2995126348534,494.18306062450404,114.26197933514544,1,1
3825597,Rayo Vallecano,4231,352,17,433,390,1,64,0 days 01:33:09.836000,1.0,17.0,433.0,390.0,64.0,0,1
3825598,Atlético Madrid,442,4231,11,543,326,2,57,0 days 01:30:30.040000,1.0509244867441123,11.560169354185236,570.651996302053,342.6013826785806,59.9026957444144,1,2
3825598,Getafe,4231,442,6,472,347,0,39,0 days 01:35:06.562000,1.0,6.0,472.0,347.0,39.0,0,2
3825599,Espanyol,4231,433,19,401,350,1,64,0 days 01:34:12.130000,1.0,19.0,401.0,350.0,64.0,1,1
3825599,Valencia,433,4231,10,425,337,0,52,0 days 01:34:12.130000,1.0,10.0,425.0,337.0,52.0,0,1
3825600,Málaga,4231,442,15,558,426,0,40,0 days 01:34:06.201000,1.0,15.0,558.0,426.0,40.0,1,0
3825600,Villarreal,442,4231,9,385,279,0,61,0 days 01:34:06.201000,1.0,9.0,385.0,279.0,61.0,0,0
3825601,Rayo Vallecano,4231,4411,3,33,26,0,1,0 days 01:34:25.657000,1.0,3.0,33.0,26.0,1.0,1,3
3825601,Rayo Vallecano,4231,442,15,504,362,2,46,0 days 01:34:25.657000,1.0,15.0,504.0,362.0,46.0,1,3
3825601,Sporting Gijón,4411,4231,0,24,10,0,5,0 days 00:06:58.231000,13.546717005673898,0.0,325.12120813617355,135.46717005673898,67.73358502836949,0,3
3825601,Sporting Gijón,442,4231,6,311,277,1,46,0 days 01:27:27.426000,1.0797021244320548,6.4782127465923285,335.78736069836907,299.0774884676792,49.66629772387452,0,3
3825602,Athletic Club,4231,4231,13,472,233,1,61,0 days 01:24:09.742000,1.1071642868091083,14.393135728518407,522.5815433738991,257.9692788265222,67.5370214953556,1,3
3825602,Real Madrid,4231,4231,22,602,345,2,46,0 days 01:33:10.894000,1.0,22.0,602.0,345.0,46.0,0,3
3825603,RC Deportivo La Coruña,4231,442,9,377,298,2,61,0 days 01:35:05.400000,1.0,9.0,377.0,298.0,61.0,0,3
3825603,Real Betis,442,4231,9,561,422,1,54,0 days 01:35:05.400000,1.0,9.0,561.0,422.0,54.0,1,3
3825604,Granada,4231,442,18,421,368,0,70,0 days 01:35:47.414000,1.0,18.0,421.0,368.0,70.0,0,1
3825604,Valencia,442,4231,12,380,349,1,63,0 days 01:35:47.414000,1.0,12.0,380.0,349.0,63.0,1,1
3825605,Rayo Vallecano,4231,4231,18,458,341,2,59,0 days 01:35:30.469000,1.0,18.0,458.0,341.0,59.0,0,5
3825605,Sevilla,4231,4231,18,456,264,3,73,0 days 01:35:30.469000,1.0,18.0,456.0,264.0,73.0,1,5
3825606,Málaga,442,433,12,316,211,0,33,0 days 01:17:18.383000,1.2310512090096917,14.7726145081163,389.0121820470626,259.75180510104497,40.624689897319826,0,0
3825606,Real Madrid,433,442,31,717,237,0,35,0 days 01:17:18.383000,1.2310512090096917,38.16258747930044,882.663716859949,291.75913653529693,43.08679231533921,1,0
3825607,Atlético Madrid,442,442,10,582,479,0,70,0 days 01:34:01.230000,1.0,10.0,582.0,479.0,70.0,0,1
3825607,Villarreal,442,442,5,554,463,1,70,0 days 01:34:01.230000,1.0,5.0,554.0,463.0,70.0,1,1
3825608,Celta Vigo,433,442,9,643,443,1,67,0 days 01:05:19.430000,1.4258348790512907,12.832513911461616,916.8118272299799,631.6448514197218,95.53093689643647,0,2
3825608,Eibar,442,433,11,347,377,1,70,0 days 01:08:34.399000,1.3582688504444997,14.940957354889497,471.3192911042414,512.0673566175764,95.07881953111499,1,2
3825609,Athletic Club,4231,4231,10,473,333,0,83,0 days 01:34:05.591000,1.0,10.0,473.0,333.0,83.0,0,0
3825609,Real Sociedad,4231,4231,15,422,441,0,69,0 days 01:13:32.589000,1.2794282449600451,19.191423674400678,539.9187193731391,564.2278560273799,88.28054890224311,1,0
3825610,Real Betis,4141,442,13,449,333,2,52,0 days 01:34:36.601000,1.0,13.0,449.0,333.0,52.0,0,3
3825610,Sporting Gijón,442,4141,19,564,350,1,51,0 days 01:34:36.601000,1.0,19.0,564.0,350.0,51.0,1,3
3825611,Espanyol,442,442,7,486,304,0,62,0 days 01:36:14.716000,1.0,7.0,486.0,304.0,62.0,0,2
3825611,RC Deportivo La Coruña,442,442,14,463,296,2,35,0 days 01:36:14.716000,1.0,14.0,463.0,296.0,35.0,1,2
3825612,Getafe,4231,352,11,451,241,1,47,0 days 01:34:17.477000,1.0,11.0,451.0,241.0,47.0,1,3
3825612,Getafe,4231,442,4,107,62,2,6,0 days 01:34:17.477000,1.0,4.0,107.0,62.0,6.0,1,3
3825612,Levante UD,352,4231,7,317,311,0,39,0 days 00:38:15.920000,2.4641437854977526,17.249006498484267,781.1335800027875,766.348717289801,96.10160763441235,0,3
3825612,Levante UD,442,4231,3,87,50,0,8,0 days 00:56:01.557000,1.6829930297180742,5.048979089154223,146.42039358547245,84.1496514859037,13.463944237744593,0,3
3825613,Celta Vigo,433,4231,18,607,321,0,86,0 days 01:35:21.229000,1.0,18.0,607.0,321.0,86.0,1,0
3825613,Getafe,4231,433,9,305,394,0,66,0 days 01:35:21.229000,1.0,9.0,305.0,394.0,66.0,0,0
3825614,Granada,4231,442,10,454,354,1,53,0 days 01:32:02.585000,1.0,10.0,454.0,354.0,53.0,1,2
3825614,RC Deportivo La Coruña,442,4231,14,411,366,1,55,0 days 01:32:02.585000,1.0,14.0,411.0,366.0,55.0,0,2
3825615,Espanyol,4231,4231,12,563,364,1,88,0 days 01:33:20.337000,1.0,12.0,563.0,364.0,88.0,1,3
3825615,Sporting Gijón,4231,4231,12,467,423,2,79,0 days 01:33:20.337000,1.0,12.0,467.0,423.0,79.0,0,3
3825616,Málaga,442,4231,11,358,317,3,58,0 days 01:18:43.206000,1.2062412691718294,13.268653960890123,431.83437436351494,382.3784823274699,69.96199361196611,1,4
3825616,Real Sociedad,4231,442,13,609,342,1,54,0 days 01:34:57.326000,1.0,13.0,609.0,342.0,54.0,0,4
3825617,Barcelona,433,4231,28,579,417,1,51,0 days 01:34:10.133000,1.0,28.0,579.0,417.0,51.0,0,3
3825617,Sevilla,4231,433,12,342,209,2,49,0 days 01:34:10.133000,1.0,12.0,342.0,209.0,49.0,1,3
3825618,Eibar,4231,352,9,385,370,2,53,0 days 01:33:06.584000,1.0,9.0,385.0,370.0,53.0,0,2
3825618,Las Palmas,352,4231,18,621,503,0,86,0 days 01:33:06.584000,1.0,18.0,621.0,503.0,86.0,1,2
3825619,Levante UD,352,433,5,71,44,0,7,0 days 01:35:36.888000,1.0,5.0,71.0,44.0,7.0,1,1
3825619,Levante UD,352,442,9,344,205,1,35,0 days 01:35:36.888000,1.0,9.0,344.0,205.0,35.0,1,1
3825619,Villarreal,433,352,2,83,55,0,10,0 days 00:57:49.767000,1.6533928647082068,3.3067857294164136,137.23160777078115,90.93660755895138,16.533928647082067,0,1
3825619,Villarreal,442,352,1,397,249,0,43,0 days 00:37:47.121000,2.5304727890571344,2.5304727890571344,1004.5976972556823,630.0877244752264,108.81032992945677,0,1
3825620,Rayo Vallecano,4231,442,23,621,334,0,68,0 days 01:35:32.060000,1.0,23.0,621.0,334.0,68.0,1,2
3825620,Real Betis,442,4231,9,324,385,2,63,0 days 01:35:32.060000,1.0,9.0,324.0,385.0,63.0,0,2
3825621,Atlético Madrid,442,433,18,533,294,1,66,0 days 01:34:11.051000,1.0,18.0,533.0,294.0,66.0,1,2
3825621,Real Madrid,433,442,9,607,441,1,53,0 days 01:34:11.051000,1.0,9.0,607.0,441.0,53.0,0,2
3825622,Athletic Club,4231,4231,16,502,275,3,55,0 days 01:33:13.643000,1.0,16.0,502.0,275.0,55.0,1,4
3825622,Valencia,4231,4231,10,478,290,1,47,0 days 01:33:13.643000,1.0,10.0,478.0,290.0,47.0,0,4
3825623,Málaga,4231,433,10,461,466,0,68,0 days 01:35:07.775000,1.0,10.0,461.0,466.0,68.0,0,2
3825623,Valencia,433,4231,7,459,376,2,85,0 days 01:35:07.775000,1.0,7.0,459.0,376.0,85.0,1,2
3825624,Eibar,4231,4231,14,361,312,1,54,0 days 01:34:16.825000,1.0,14.0,361.0,312.0,54.0,1,2
3825624,Sevilla,4231,4231,15,494,403,1,45,0 days 01:34:16.825000,1.0,15.0,494.0,403.0,45.0,0,2
3825625,Levante UD,352,433,17,451,251,0,39,0 days 01:34:14.298000,1.0,17.0,451.0,251.0,39.0,0,3
3825625,Real Madrid,433,352,21,607,279,3,47,0 days 01:34:14.298000,1.0,21.0,607.0,279.0,47.0,1,3
3825626,Espanyol,4231,4231,12,364,351,3,65,0 days 01:36:00.901000,1.0,12.0,364.0,351.0,65.0,0,4
3825626,Real Betis,4231,4231,21,520,383,1,67,0 days 01:36:00.901000,1.0,21.0,520.0,383.0,67.0,1,4
3825627,Barcelona,433,4231,14,462,343,5,64,0 days 01:32:15.120000,1.0,14.0,462.0,343.0,64.0,1,7
3825627,Rayo Vallecano,4231,433,22,572,403,2,72,0 days 01:32:15.120000,1.0,22.0,572.0,403.0,72.0,0,7
3825628,Getafe,4231,4231,2,12,9,1,2,0 days 01:19:49.460000,1.1602827876211514,2.320565575242303,13.923393451453817,10.442545088590363,2.320565575242303,1,4
3825628,Getafe,4231,433,12,416,298,3,53,0 days 01:19:49.460000,1.1602827876211514,13.923393451453817,482.677639650399,345.7642707111031,61.49498774392103,1,4
3825628,Las Palmas,4231,4231,0,18,10,0,0,0 days 00:34:28.636000,2.6863730496810456,0.0,48.35471489425882,26.863730496810454,0.0,0,4
3825628,Las Palmas,433,4231,16,586,254,0,50,0 days 00:45:20.824000,2.0424430246131315,32.679088393810105,1196.8716124232951,518.7805282517354,102.12215123065658,0,4
3825629,Celta Vigo,433,442,13,697,254,2,74,0 days 01:30:17.008000,1.0419984611431257,13.545979994860634,726.2729274167585,264.6676091303539,77.1078861245913,0,3
3825629,Villarreal,442,433,12,337,295,1,69,0 days 01:18:31.179000,1.1981107064707157,14.37732847764859,403.7633080806312,353.4426584088611,82.66963874647938,1,3
3825630,Athletic Club,4231,4231,7,422,318,2,54,0 days 01:34:07.688000,1.0,7.0,422.0,318.0,54.0,0,4
3825630,RC Deportivo La Coruña,4231,4231,17,535,324,2,80,0 days 01:34:07.688000,1.0,17.0,535.0,324.0,80.0,1,4
3825631,Atlético Madrid,442,4231,7,441,321,2,62,0 days 01:28:49.770000,1.0514570047112728,7.36019903297891,463.6925390776713,337.5176985123186,65.19033429209891,0,2
3825631,Real Sociedad,4231,442,11,595,351,0,49,0 days 01:33:24.024000,1.0,11.0,595.0,351.0,49.0,1,2
3825632,Granada,433,4231,14,287,290,3,40,0 days 01:37:16.343000,1.0,14.0,287.0,290.0,40.0,0,6
3825632,Sporting Gijón,4231,433,15,569,290,3,71,0 days 01:37:16.343000,1.0,15.0,569.0,290.0,71.0,1,6
3825633,Espanyol,4231,4231,9,313,244,0,51,0 days 01:32:45.601000,1.0,9.0,313.0,244.0,51.0,0,3
3825633,Rayo Vallecano,4231,4231,13,617,241,3,46,0 days 01:32:45.601000,1.0,13.0,617.0,241.0,46.0,1,3
3825634,Granada,433,4231,1,65,64,0,6,0 days 01:33:06.885000,1.0,1.0,65.0,64.0,6.0,1,2
3825634,Granada,433,442,16,291,329,1,54,0 days 01:33:06.885000,1.0,16.0,291.0,329.0,54.0,1,2
3825634,Real Betis,4231,433,1,82,80,0,16,0 days 00:53:40.760000,1.7346480333834249,1.7346480333834249,142.24113873744085,138.771842670674,27.754368534134798,0,2
3825634,Real Betis,442,433,7,454,460,1,54,0 days 00:39:26.125000,2.361196048391357,16.5283723387395,1071.9830059696762,1086.1501822600244,127.50458661313328,0,2
3825635,Celta Vigo,433,433,17,547,265,1,59,0 days 01:35:25.557000,1.0,17.0,547.0,265.0,59.0,1,4
3825635,Real Madrid,433,433,14,529,412,3,64,0 days 01:35:25.557000,1.0,14.0,529.0,412.0,64.0,0,4
3825636,Málaga,4231,442,9,510,329,2,44,0 days 01:34:59.237000,1.0,9.0,510.0,329.0,44.0,1,2
3825636,RC Deportivo La Coruña,442,4231,10,517,234,0,65,0 days 00:59:03.325000,1.608443199537158,16.08443199537158,831.5651341607107,376.37570869169497,104.54880796991527,0,2
