matchid,hometeamname,awayteamname,teamid,teamname,ishometeam,isawayteam,statsid,statsname,value,rank,Location
2024457,Turkey,Wales,135,Turkey,True,False,221,Distance covered in possession (Km),37.65,1,Home
2024457,Turkey,Wales,135,Turkey,True,False,638,Matches played,1.0,1,Home
2024457,Turkey,Wales,135,Turkey,True,False,639,Goals on set pieces,0.0,1,Home
2024457,Turkey,Wales,135,Turkey,True,False,644,Attempts blocked outside penalty area,3.0,1,Home
2024457,Turkey,Wales,135,Turkey,True,False,646,Distance covered not in possession (m),29750.0,2,Home
2024457,Turkey,Wales,135,Turkey,True,False,647,Distance covered not in possession (Km),29.75,2,Home
2024457,Turkey,Wales,135,Turkey,True,False,648,Attempts set pieces,0.0,2,Home
2024457,Turkey,Wales,135,Turkey,True,False,649,Attempts in open play,17.0,1,Home
2024457,Turkey,Wales,135,Turkey,True,False,650,Attempts on throw in,0.0,1,Home
2024457,Turkey,Wales,135,Turkey,True,False,651,Saves on attempts inside penalty area,6.0,1,Home
2024457,Turkey,Wales,135,Turkey,True,False,652,Saves on attempts outside penalty area,0.0,2,Home
2024457,Turkey,Wales,135,Turkey,True,False,682,Team average speed,6.2,2,Home
2024457,Turkey,Wales,135,Turkey,True,False,683,Big Chances,1.0,2,Home
2024457,Turkey,Wales,144,Wales,False,True,1,Goals,2.0,1,Away
2024457,Turkey,Wales,144,Wales,False,True,2,Ball Possession,44.0,2,Away
2024457,Turkey,Wales,144,Wales,False,True,3,Total Attempts,16.0,2,Away
2024457,Turkey,Wales,144,Wales,False,True,4,Attempts on target,7.0,1,Away
2024457,Turkey,Wales,144,Wales,False,True,5,Attempts off target,5.0,1,Away
2024457,Turkey,Wales,144,Wales,False,True,6,Attempts against woodwork,0.0,1,Away
2024457,Turkey,Wales,144,Wales,False,True,11,Attempts Accuracy,44.0,1,Away
2024457,Turkey,Wales,144,Wales,False,True,12,Corners,7.0,2,Away
2024457,Turkey,Wales,144,Wales,False,True,13,Offsides,0.0,2,Away
2024457,Turkey,Wales,144,Wales,False,True,14,Saves,5.0,1,Away
2024457,Turkey,Wales,144,Wales,False,True,17,Tackles won,5.0,1,Away
2024457,Turkey,Wales,144,Wales,False,True,18,Clearances,30.0,1,Away
2024457,Turkey,Wales,144,Wales,False,True,19,Recovered balls,42.0,1,Away
2024457,Turkey,Wales,144,Wales,False,True,20,Fouls committed,8.0,2,Away
2024457,Turkey,Wales,144,Wales,False,True,21,Yellow cards,2.0,1,Away
2024457,Turkey,Wales,144,Wales,False,True,22,Red cards,0.0,1,Away
2024457,Turkey,Wales,144,Wales,False,True,23,Passes completed,243.0,2,Away
2024457,Turkey,Wales,144,Wales,False,True,24,Passes accuracy,77.0,2,Away
2024457,Turkey,Wales,144,Wales,False,True,27,Distance covered (m),107503.0,1,Away
2024457,Turkey,Wales,144,Wales,False,True,28,Distance covered in possession (m),30289.0,2,Away
2024457,Turkey,Wales,144,Wales,False,True,29,Top Speed (Km/h),32.8,1,Away
2024457,Turkey,Wales,144,Wales,False,True,32,Own-goals,0.0,1,Away
2024457,Turkey,Wales,144,Wales,False,True,33,Goals scored,2.0,1,Away
2024457,Turkey,Wales,144,Wales,False,True,34,Goals conceded,0.0,2,Away
2024457,Turkey,Wales,144,Wales,False,True,35,Own-goals for,0.0,1,Away
2024457,Turkey,Wales,144,Wales,False,True,36,Goals scored by right foot,2.0,1,Away
2024457,Turkey,Wales,144,Wales,False,True,37,Goals scored by left foot,0.0,1,Away
2024457,Turkey,Wales,144,Wales,False,True,38,Goals scored by head,0.0,1,Away
2024457,Turkey,Wales,144,Wales,False,True,39,Goals scored by backheel,0.0,1,Away
2024457,Turkey,Wales,144,Wales,False,True,40,Goals scored by other part of body,0.0,1,Away
2024457,Turkey,Wales,144,Wales,False,True,41,Goals scored in open play,2.0,1,Away
2024457,Turkey,Wales,144,Wales,False,True,42,Goals scored on direct free-kcik,0.0,1,Away
2024457,Turkey,Wales,144,Wales,False,True,43,Goals scored on indirect free-kcik,0.0,1,Away
2024457,Turkey,Wales,144,Wales,False,True,44,Goals scored on penalty,0.0,1,Away
2024457,Turkey,Wales,144,Wales,False,True,45,Goals on corner,0.0,1,Away
2024457,Turkey,Wales,144,Wales,False,True,46,Goals scored in penalty area,2.0,1,Away
2024457,Turkey,Wales,144,Wales,False,True,47,Goals scored outside penalty area,0.0,1,Away
2024457,Turkey,Wales,144,Wales,False,True,48,Goals on penalty phase,0.0,1,Away
2024457,Turkey,Wales,144,Wales,False,True,49,Goals in open play from centre,1.0,1,Away
2024457,Turkey,Wales,144,Wales,False,True,50,Goals in open play from left,0.0,1,Away
2024457,Turkey,Wales,144,Wales,False,True,51,Goals in open play from right,1.0,1,Away
2024457,Turkey,Wales,144,Wales,False,True,52,Attempts blocked,4.0,2,Away
2024457,Turkey,Wales,144,Wales,False,True,53,Attempts on bar,0.0,1,Away
2024457,Turkey,Wales,144,Wales,False,True,54,Attempts on post,0.0,1,Away
2024457,Turkey,Wales,144,Wales,False,True,55,Woodwork (after deflection),0.0,1,Away
2024457,Turkey,Wales,144,Wales,False,True,56,Attempts on direct free kick,0.0,1,Away
2024457,Turkey,Wales,144,Wales,False,True,57,Attempts on indirect free kick,0.0,1,Away
2024457,Turkey,Wales,144,Wales,False,True,58,Attempts from corner,0.0,1,Away
2024457,Turkey,Wales,144,Wales,False,True,59,Attempts on target in penalty area,7.0,1,Away
2024457,Turkey,Wales,144,Wales,False,True,60,Attempts on target outside penalty area,0.0,2,Away
2024457,Turkey,Wales,144,Wales,False,True,61,Attempts off target in penalty area,4.0,1,Away
2024457,Turkey,Wales,144,Wales,False,True,62,Attempts off target outside penalty area,1.0,1,Away
2024457,Turkey,Wales,144,Wales,False,True,63,Attempts in open play from centre,13.0,1,Away
2024457,Turkey,Wales,144,Wales,False,True,64,Attempts in open play from left,2.0,1,Away
2024457,Turkey,Wales,144,Wales,False,True,65,Attempts in open play from right,0.0,2,Away
2024457,Turkey,Wales,144,Wales,False,True,67,Free kicks on goal,0.0,1,Away
2024457,Turkey,Wales,144,Wales,False,True,68,Instance of possession,193.0,1,Away
2024457,Turkey,Wales,144,Wales,False,True,70,Crosses attempted,17.0,2,Away
2024457,Turkey,Wales,144,Wales,False,True,71,Crosses short,2.0,2,Away
2024457,Turkey,Wales,144,Wales,False,True,72,Crosses medium,7.0,2,Away
2024457,Turkey,Wales,144,Wales,False,True,73,Crosses long,8.0,2,Away
2024457,Turkey,Wales,144,Wales,False,True,74,Crosses completed,6.0,2,Away
2024457,Turkey,Wales,144,Wales,False,True,75,Crosses completed short,0.0,1,Away
2024457,Turkey,Wales,144,Wales,False,True,76,Crosses completed medium,3.0,1,Away
2024457,Turkey,Wales,144,Wales,False,True,77,Crosses completed long,1.0,2,Away
2024457,Turkey,Wales,144,Wales,False,True,78,Corners short,3.0,1,Away
2024457,Turkey,Wales,144,Wales,False,True,79,Corners medium,1.0,2,Away
2024457,Turkey,Wales,144,Wales,False,True,80,Corners long,3.0,2,Away
2024457,Turkey,Wales,144,Wales,False,True,81,Corners completed,3.0,1,Away
2024457,Turkey,Wales,144,Wales,False,True,82,Corners completed short,3.0,1,Away
2024457,Turkey,Wales,144,Wales,False,True,83,Corners completed medium,0.0,1,Away
2024457,Turkey,Wales,144,Wales,False,True,84,Corners completed long,0.0,2,Away
2024457,Turkey,Wales,144,Wales,False,True,85,Dribbling,12.0,1,Away
2024457,Turkey,Wales,144,Wales,False,True,86,Passes attempted,314.0,2,Away
2024457,Turkey,Wales,144,Wales,False,True,87,Passes attempted short,62.0,2,Away
2024457,Turkey,Wales,144,Wales,False,True,88,Passes attempted medium,171.0,2,Away
2024457,Turkey,Wales,144,Wales,False,True,89,Passes attempted long,81.0,1,Away
2024457,Turkey,Wales,144,Wales,False,True,90,Passes completed short,44.0,2,Away
2024457,Turkey,Wales,144,Wales,False,True,91,Passes completed medium,153.0,2,Away
2024457,Turkey,Wales,144,Wales,False,True,92,Passes completed long,46.0,2,Away
2024457,Turkey,Wales,144,Wales,False,True,93,Passes received,243.0,2,Away
2024457,Turkey,Wales,144,Wales,False,True,94,Passes received short,44.0,2,Away
2024457,Turkey,Wales,144,Wales,False,True,95,Passes received medium,153.0,2,Away
2024457,Turkey,Wales,144,Wales,False,True,96,Passes received long,46.0,2,Away
2024457,Turkey,Wales,144,Wales,False,True,97,Passes accuracy short,0.71,2,Away
2024457,Turkey,Wales,144,Wales,False,True,98,Passes accuracy medium,0.895,2,Away
2024457,Turkey,Wales,144,Wales,False,True,99,Passes accuracy long,0.568,2,Away
2024457,Turkey,Wales,144,Wales,False,True,102,Passes completed forward,69.0,2,Away
2024457,Turkey,Wales,144,Wales,False,True,103,Passes completed backward,46.0,2,Away
2024457,Turkey,Wales,144,Wales,False,True,104,Passes completed left,69.0,2,Away
2024457,Turkey,Wales,144,Wales,False,True,105,Passes completed right,59.0,2,Away
2024457,Turkey,Wales,144,Wales,False,True,106,Passes per instance of possession,1.627,2,Away
2024457,Turkey,Wales,144,Wales,False,True,107,Delivery into attacking third,33.0,2,Away
2024457,Turkey,Wales,144,Wales,False,True,108,Delivery into key play area,16.0,2,Away
2024457,Turkey,Wales,144,Wales,False,True,109,Delivery into penalty area,16.0,2,Away
2024457,Turkey,Wales,144,Wales,False,True,110,Delivery into goal area,4.0,1,Away
2024457,Turkey,Wales,144,Wales,False,True,115,Solo run into attacking third,12.0,2,Away
2024457,Turkey,Wales,144,Wales,False,True,116,Solo run into key play area,12.0,1,Away
2024457,Turkey,Wales,144,Wales,False,True,117,Solo run into penalty area,8.0,1,Away
2024457,Turkey,Wales,144,Wales,False,True,118,Total Attacks,42.0,2,Away
2024457,Turkey,Wales,144,Wales,False,True,119,Attacks from centre,6.0,2,Away
2024457,Turkey,Wales,144,Wales,False,True,120,Attacks from right,13.0,2,Away
2024457,Turkey,Wales,144,Wales,False,True,121,Attacks from left,23.0,1,Away
2024457,Turkey,Wales,144,Wales,False,True,122,Organized attack,17.0,2,Away
2024457,Turkey,Wales,144,Wales,False,True,123,Counter attack,1.0,2,Away
2024457,Turkey,Wales,144,Wales,False,True,124,Clearances successful,24.0,1,Away
2024457,Turkey,Wales,144,Wales,False,True,125,Clearances unsuccesful,6.0,1,Away
2024457,Turkey,Wales,144,Wales,False,True,126,Tackles,11.0,1,Away
2024457,Turkey,Wales,144,Wales,False,True,127,Tackles lost,6.0,2,Away
2024457,Turkey,Wales,144,Wales,False,True,128,Tackles performed gaining the ball,3.0,1,Away
2024457,Turkey,Wales,144,Wales,False,True,129,Tackles performed not gaining the ball,7.0,2,Away
2024457,Turkey,Wales,144,Wales,False,True,130,Tackles suffered,9.0,2,Away
2024457,Turkey,Wales,144,Wales,False,True,131,Tackles suffered losing the ball,1.0,2,Away
2024457,Turkey,Wales,144,Wales,False,True,132,Tackles suffered not losing the ball,8.0,1,Away
2024457,Turkey,Wales,144,Wales,False,True,133,Lost balls,70.0,2,Away
2024457,Turkey,Wales,144,Wales,False,True,136,Lost balls own half,34.0,1,Away
2024457,Turkey,Wales,144,Wales,False,True,137,Lost balls opposite half,36.0,2,Away
2024457,Turkey,Wales,144,Wales,False,True,138,Change of possession,173.0,2,Away
2024457,Turkey,Wales,144,Wales,False,True,140,Blocks,7.0,1,Away
2024457,Turkey,Wales,144,Wales,False,True,141,Throw-in,29.0,1,Away
2024457,Turkey,Wales,144,Wales,False,True,142,Goals conceded from open play,0.0,2,Away
2024457,Turkey,Wales,144,Wales,False,True,143,Goals conceded from set pieces,0.0,1,Away
2024457,Turkey,Wales,144,Wales,False,True,144,Goals conceded in penalty area,0.0,2,Away
2024457,Turkey,Wales,144,Wales,False,True,145,Goals conceded outside penalty area,0.0,1,Away
2024457,Turkey,Wales,144,Wales,False,True,146,Saves in open play,5.0,1,Away
2024457,Turkey,Wales,144,Wales,False,True,147,Saves on set pieces,0.0,1,Away
2024457,Turkey,Wales,144,Wales,False,True,148,Saves on direct free kick,0.0,1,Away
2024457,Turkey,Wales,144,Wales,False,True,149,Saves on indirect free kick,0.0,1,Away
2024457,Turkey,Wales,144,Wales,False,True,150,Saves on penalty,0.0,1,Away
2024457,Turkey,Wales,144,Wales,False,True,151,Saves on corner,0.0,1,Away
2024457,Turkey,Wales,144,Wales,False,True,152,Saves in open play from centre,10.0,1,Away
2024457,Turkey,Wales,144,Wales,False,True,153,Saves in open play from left,2.0,1,Away
2024457,Turkey,Wales,144,Wales,False,True,154,Saves in open play from right,0.0,1,Away
2024457,Turkey,Wales,144,Wales,False,True,155,Punches,0.0,2,Away
2024457,Turkey,Wales,144,Wales,False,True,156,High Claims,1.0,1,Away
2024457,Turkey,Wales,144,Wales,False,True,157,Low Claims,1.0,1,Away
2024457,Turkey,Wales,144,Wales,False,True,158,Goalkeeper kicks attempted,10.0,2,Away
2024457,Turkey,Wales,144,Wales,False,True,159,Goalkeeper kicks short,2.0,1,Away
2024457,Turkey,Wales,144,Wales,False,True,160,Goalkeeper kicks medium,0.0,2,Away
2024457,Turkey,Wales,144,Wales,False,True,161,Goalkeeper kicks long,8.0,1,Away
2024457,Turkey,Wales,144,Wales,False,True,162,Goalkeeper kicks completed,5.0,2,Away
2024457,Turkey,Wales,144,Wales,False,True,163,Goalkeeper kicks completed short,2.0,1,Away
2024457,Turkey,Wales,144,Wales,False,True,164,Goalkeeper kicks completed medium,0.0,2,Away
2024457,Turkey,Wales,144,Wales,False,True,165,Goalkeeper kicks completed long,3.0,2,Away
2024457,Turkey,Wales,144,Wales,False,True,166,Goalkeeper kicks completed %,50.0,2,Away
2024457,Turkey,Wales,144,Wales,False,True,168,Fouls suffered,17.0,1,Away
2024457,Turkey,Wales,144,Wales,False,True,171,Fouls committed own half,4.0,1,Away
2024457,Turkey,Wales,144,Wales,False,True,172,Fouls committed opposite half,4.0,2,Away
2024457,Turkey,Wales,144,Wales,False,True,173,Fouls suffered own half,14.0,1,Away
2024457,Turkey,Wales,144,Wales,False,True,174,Fouls suffered opposite half,3.0,2,Away
2024457,Turkey,Wales,144,Wales,False,True,175,Penalty fouls,0.0,2,Away
2024457,Turkey,Wales,144,Wales,False,True,176,Handball,0.0,2,Away
2024457,Turkey,Wales,144,Wales,False,True,177,Simulation,0.0,1,Away
2024457,Turkey,Wales,144,Wales,False,True,181,Offsides suffered,1.0,1,Away
2024457,Turkey,Wales,144,Wales,False,True,182,Distance covered in low activity (m),62575.0,1,Away
2024457,Turkey,Wales,144,Wales,False,True,183,Distance covered in medium activity (m),17392.0,1,Away
2024457,Turkey,Wales,144,Wales,False,True,184,Distance covered in high activity (m),19310.0,1,Away
2024457,Turkey,Wales,144,Wales,False,True,185,Distance covered in very high activity (m),8226.0,1,Away
2024457,Turkey,Wales,144,Wales,False,True,186,Distance covered in low activity (%),58.0,2,Away
2024457,Turkey,Wales,144,Wales,False,True,187,Distance covered in medium activity (%),16.0,1,Away
2024457,Turkey,Wales,144,Wales,False,True,188,Distance covered in high activity (%),18.0,1,Away
2024457,Turkey,Wales,144,Wales,False,True,189,Distance covered in very high activity (%),8.0,1,Away
2024457,Turkey,Wales,144,Wales,False,True,190,Average distance covered,10353.0,1,Away
2024457,Turkey,Wales,144,Wales,False,True,191,Average distance covered in low activity,5888.0,1,Away
2024457,Turkey,Wales,144,Wales,False,True,192,Average distance covered in medium activity,1726.0,1,Away
2024457,Turkey,Wales,144,Wales,False,True,193,Average distance covered in high activity,1918.0,1,Away
2024457,Turkey,Wales,144,Wales,False,True,194,Average distance covered in very high activity covered,821.0,1,Away
2024457,Turkey,Wales,144,Wales,False,True,195,Time spent in low activity (%),83.0,2,Away
2024457,Turkey,Wales,144,Wales,False,True,196,Time spent in medium activity (%),8.0,1,Away
2024457,Turkey,Wales,144,Wales,False,True,197,Time spent in high activity (%),7.0,1,Away
2024457,Turkey,Wales,144,Wales,False,True,198,Time spent in very high activity (%),2.0,1,Away
2024457,Turkey,Wales,144,Wales,False,True,206,Sprints,301.0,2,Away
2024457,Turkey,Wales,144,Wales,False,True,219,Assists,2.0,1,Away
2024457,Turkey,Wales,144,Wales,False,True,220,Distance covered (Km),107.5,1,Away
2024457,Turkey,Wales,144,Wales,False,True,221,Distance covered in possession (Km),30.28,2,Away
2024457,Turkey,Wales,144,Wales,False,True,638,Matches played,1.0,1,Away
2024457,Turkey,Wales,144,Wales,False,True,639,Goals on set pieces,0.0,1,Away
2024457,Turkey,Wales,144,Wales,False,True,644,Attempts blocked outside penalty area,0.0,2,Away
2024457,Turkey,Wales,144,Wales,False,True,646,Distance covered not in possession (m),38621.0,1,Away
2024457,Turkey,Wales,144,Wales,False,True,647,Distance covered not in possession (Km),38.62,1,Away
2024457,Turkey,Wales,144,Wales,False,True,648,Attempts set pieces,1.0,1,Away
2024457,Turkey,Wales,144,Wales,False,True,649,Attempts in open play,15.0,2,Away
2024457,Turkey,Wales,144,Wales,False,True,650,Attempts on throw in,0.0,1,Away
2024457,Turkey,Wales,144,Wales,False,True,651,Saves on attempts inside penalty area,3.0,2,Away
2024457,Turkey,Wales,144,Wales,False,True,652,Saves on attempts outside penalty area,2.0,1,Away
2024457,Turkey,Wales,144,Wales,False,True,682,Team average speed,6.4,1,Away
2024457,Turkey,Wales,144,Wales,False,True,683,Big Chances,3.0,1,Away
2024446,Ukraine,Austria,57166,Ukraine,True,False,1,Goals,0.0,2,Home
2024446,Ukraine,Austria,57166,Ukraine,True,False,2,Ball Possession,51.0,1,Home
2024446,Ukraine,Austria,57166,Ukraine,True,False,3,Total Attempts,5.0,2,Home
2024446,Ukraine,Austria,57166,Ukraine,True,False,4,Attempts on target,1.0,2,Home
2024446,Ukraine,Austria,57166,Ukraine,True,False,5,Attempts off target,2.0,2,Home
2024446,Ukraine,Austria,57166,Ukraine,True,False,6,Attempts against woodwork,0.0,1,Home
2024446,Ukraine,Austria,57166,Ukraine,True,False,11,Attempts Accuracy,20.0,2,Home
2024446,Ukraine,Austria,57166,Ukraine,True,False,12,Corners,4.0,2,Home
2024446,Ukraine,Austria,57166,Ukraine,True,False,13,Offsides,1.0,2,Home
2024446,Ukraine,Austria,57166,Ukraine,True,False,14,Saves,3.0,1,Home
2024446,Ukraine,Austria,57166,Ukraine,True,False,17,Tackles won,7.0,2,Home
2024446,Ukraine,Austria,57166,Ukraine,True,False,18,Clearances,16.0,2,Home
2024446,Ukraine,Austria,57166,Ukraine,True,False,19,Recovered balls,43.0,2,Home
2024446,Ukraine,Austria,57166,Ukraine,True,False,20,Fouls committed,10.0,2,Home
2024446,Ukraine,Austria,57166,Ukraine,True,False,21,Yellow cards,0.0,1,Home
2024446,Ukraine,Austria,57166,Ukraine,True,False,22,Red cards,0.0,1,Home
2024446,Ukraine,Austria,57166,Ukraine,True,False,23,Passes completed,398.0,1,Home
2024446,Ukraine,Austria,57166,Ukraine,True,False,24,Passes accuracy,81.0,1,Home
2024446,Ukraine,Austria,57166,Ukraine,True,False,27,Distance covered (m),107692.0,1,Home
2024446,Ukraine,Austria,57166,Ukraine,True,False,28,Distance covered in possession (m),38218.0,1,Home
2024446,Ukraine,Austria,57166,Ukraine,True,False,29,Top Speed (Km/h),31.3,1,Home
2024446,Ukraine,Austria,57166,Ukraine,True,False,32,Own-goals,0.0,1,Home
2024446,Ukraine,Austria,57166,Ukraine,True,False,33,Goals scored,0.0,2,Home
2024446,Ukraine,Austria,57166,Ukraine,True,False,34,Goals conceded,1.0,1,Home
2024446,Ukraine,Austria,57166,Ukraine,True,False,35,Own-goals for,0.0,1,Home
2024446,Ukraine,Austria,57166,Ukraine,True,False,36,Goals scored by right foot,0.0,2,Home
2024446,Ukraine,Austria,57166,Ukraine,True,False,37,Goals scored by left foot,0.0,1,Home
2024446,Ukraine,Austria,57166,Ukraine,True,False,38,Goals scored by head,0.0,1,Home
2024446,Ukraine,Austria,57166,Ukraine,True,False,39,Goals scored by backheel,0.0,1,Home
2024446,Ukraine,Austria,57166,Ukraine,True,False,40,Goals scored by other part of body,0.0,1,Home
2024446,Ukraine,Austria,57166,Ukraine,True,False,41,Goals scored in open play,0.0,2,Home
2024446,Ukraine,Austria,57166,Ukraine,True,False,42,Goals scored on direct free-kcik,0.0,1,Home
2024446,Ukraine,Austria,57166,Ukraine,True,False,43,Goals scored on indirect free-kcik,0.0,1,Home
2024446,Ukraine,Austria,57166,Ukraine,True,False,44,Goals scored on penalty,0.0,1,Home
2024446,Ukraine,Austria,57166,Ukraine,True,False,45,Goals on corner,0.0,1,Home
2024446,Ukraine,Austria,57166,Ukraine,True,False,46,Goals scored in penalty area,0.0,2,Home
2024446,Ukraine,Austria,57166,Ukraine,True,False,47,Goals scored outside penalty area,0.0,1,Home
2024446,Ukraine,Austria,57166,Ukraine,True,False,48,Goals on penalty phase,0.0,1,Home
2024446,Ukraine,Austria,57166,Ukraine,True,False,49,Goals in open play from centre,0.0,1,Home
2024446,Ukraine,Austria,57166,Ukraine,True,False,50,Goals in open play from left,0.0,2,Home
2024446,Ukraine,Austria,57166,Ukraine,True,False,51,Goals in open play from right,0.0,1,Home
2024446,Ukraine,Austria,57166,Ukraine,True,False,52,Attempts blocked,2.0,2,Home
2024446,Ukraine,Austria,57166,Ukraine,True,False,53,Attempts on bar,0.0,1,Home
2024446,Ukraine,Austria,57166,Ukraine,True,False,54,Attempts on post,0.0,1,Home
2024446,Ukraine,Austria,57166,Ukraine,True,False,55,Woodwork (after deflection),0.0,1,Home
2024446,Ukraine,Austria,57166,Ukraine,True,False,56,Attempts on direct free kick,0.0,1,Home
2024446,Ukraine,Austria,57166,Ukraine,True,False,57,Attempts on indirect free kick,0.0,1,Home
2024446,Ukraine,Austria,57166,Ukraine,True,False,58,Attempts from corner,0.0,1,Home
2024446,Ukraine,Austria,57166,Ukraine,True,False,59,Attempts on target in penalty area,1.0,2,Home
2024446,Ukraine,Austria,57166,Ukraine,True,False,60,Attempts on target outside penalty area,0.0,2,Home
2024446,Ukraine,Austria,57166,Ukraine,True,False,61,Attempts off target in penalty area,2.0,2,Home
2024446,Ukraine,Austria,57166,Ukraine,True,False,62,Attempts off target outside penalty area,0.0,2,Home
2024446,Ukraine,Austria,57166,Ukraine,True,False,63,Attempts in open play from centre,4.0,2,Home
2024446,Ukraine,Austria,57166,Ukraine,True,False,64,Attempts in open play from left,1.0,2,Home
2024446,Ukraine,Austria,57166,Ukraine,True,False,65,Attempts in open play from right,0.0,2,Home
2024446,Ukraine,Austria,57166,Ukraine,True,False,67,Free kicks on goal,0.0,1,Home
2024446,Ukraine,Austria,57166,Ukraine,True,False,68,Instance of possession,200.0,1,Home
2024446,Ukraine,Austria,57166,Ukraine,True,False,70,Crosses attempted,17.0,2,Home
2024446,Ukraine,Austria,57166,Ukraine,True,False,71,Crosses short,3.0,1,Home
2024446,Ukraine,Austria,57166,Ukraine,True,False,72,Crosses medium,8.0,2,Home
2024446,Ukraine,Austria,57166,Ukraine,True,False,73,Crosses long,6.0,1,Home
2024446,Ukraine,Austria,57166,Ukraine,True,False,74,Crosses completed,2.0,2,Home
2024446,Ukraine,Austria,57166,Ukraine,True,False,75,Crosses completed short,0.0,1,Home
2024446,Ukraine,Austria,57166,Ukraine,True,False,76,Crosses completed medium,1.0,2,Home
2024446,Ukraine,Austria,57166,Ukraine,True,False,77,Crosses completed long,1.0,2,Home
2024446,Ukraine,Austria,57166,Ukraine,True,False,78,Corners short,2.0,1,Home
2024446,Ukraine,Austria,57166,Ukraine,True,False,79,Corners medium,0.0,2,Home
2024446,Ukraine,Austria,57166,Ukraine,True,False,80,Corners long,1.0,2,Home
2024446,Ukraine,Austria,57166,Ukraine,True,False,81,Corners completed,2.0,2,Home
2024446,Ukraine,Austria,57166,Ukraine,True,False,82,Corners completed short,2.0,1,Home
2024446,Ukraine,Austria,57166,Ukraine,True,False,83,Corners completed medium,0.0,2,Home
2024446,Ukraine,Austria,57166,Ukraine,True,False,84,Corners completed long,0.0,2,Home
2024446,Ukraine,Austria,57166,Ukraine,True,False,85,Dribbling,12.0,2,Home
2024446,Ukraine,Austria,57166,Ukraine,True,False,86,Passes attempted,493.0,1,Home
2024446,Ukraine,Austria,57166,Ukraine,True,False,87,Passes attempted short,118.0,2,Home
2024446,Ukraine,Austria,57166,Ukraine,True,False,88,Passes attempted medium,316.0,1,Home
2024446,Ukraine,Austria,57166,Ukraine,True,False,89,Passes attempted long,59.0,1,Home
2024446,Ukraine,Austria,57166,Ukraine,True,False,90,Passes completed short,85.0,2,Home
2024446,Ukraine,Austria,57166,Ukraine,True,False,91,Passes completed medium,279.0,1,Home
2024446,Ukraine,Austria,57166,Ukraine,True,False,92,Passes completed long,34.0,2,Home
2024446,Ukraine,Austria,57166,Ukraine,True,False,93,Passes received,398.0,1,Home
2024446,Ukraine,Austria,57166,Ukraine,True,False,94,Passes received short,85.0,2,Home
2024446,Ukraine,Austria,57166,Ukraine,True,False,95,Passes received medium,279.0,1,Home
2024446,Ukraine,Austria,57166,Ukraine,True,False,96,Passes received long,34.0,2,Home
2024446,Ukraine,Austria,57166,Ukraine,True,False,97,Passes accuracy short,0.72,2,Home
2024446,Ukraine,Austria,57166,Ukraine,True,False,98,Passes accuracy medium,0.883,1,Home
2024446,Ukraine,Austria,57166,Ukraine,True,False,99,Passes accuracy long,0.576,2,Home
2024446,Ukraine,Austria,57166,Ukraine,True,False,102,Passes completed forward,94.0,1,Home
2024446,Ukraine,Austria,57166,Ukraine,True,False,103,Passes completed backward,55.0,2,Home
2024446,Ukraine,Austria,57166,Ukraine,True,False,104,Passes completed left,130.0,1,Home
2024446,Ukraine,Austria,57166,Ukraine,True,False,105,Passes completed right,119.0,2,Home
2024446,Ukraine,Austria,57166,Ukraine,True,False,106,Passes per instance of possession,2.465,1,Home
2024446,Ukraine,Austria,57166,Ukraine,True,False,107,Delivery into attacking third,31.0,2,Home
2024446,Ukraine,Austria,57166,Ukraine,True,False,108,Delivery into key play area,21.0,2,Home
2024446,Ukraine,Austria,57166,Ukraine,True,False,109,Delivery into penalty area,4.0,2,Home
2024446,Ukraine,Austria,57166,Ukraine,True,False,110,Delivery into goal area,0.0,1,Home
2024446,Ukraine,Austria,57166,Ukraine,True,False,115,Solo run into attacking third,14.0,2,Home
2024446,Ukraine,Austria,57166,Ukraine,True,False,116,Solo run into key play area,3.0,2,Home
2024446,Ukraine,Austria,57166,Ukraine,True,False,117,Solo run into penalty area,4.0,2,Home
2024446,Ukraine,Austria,57166,Ukraine,True,False,118,Total Attacks,34.0,2,Home
2024446,Ukraine,Austria,57166,Ukraine,True,False,119,Attacks from centre,2.0,2,Home
2024446,Ukraine,Austria,57166,Ukraine,True,False,120,Attacks from right,19.0,2,Home
2024446,Ukraine,Austria,57166,Ukraine,True,False,121,Attacks from left,13.0,2,Home
2024446,Ukraine,Austria,57166,Ukraine,True,False,122,Organized attack,19.0,2,Home
2024446,Ukraine,Austria,57166,Ukraine,True,False,123,Counter attack,1.0,1,Home
2024446,Ukraine,Austria,57166,Ukraine,True,False,124,Clearances successful,10.0,2,Home
2024446,Ukraine,Austria,57166,Ukraine,True,False,125,Clearances unsuccesful,6.0,1,Home
2024446,Ukraine,Austria,57166,Ukraine,True,False,126,Tackles,13.0,2,Home
2024446,Ukraine,Austria,57166,Ukraine,True,False,127,Tackles lost,6.0,1,Home
2024446,Ukraine,Austria,57166,Ukraine,True,False,128,Tackles performed gaining the ball,2.0,2,Home
2024446,Ukraine,Austria,57166,Ukraine,True,False,129,Tackles performed not gaining the ball,8.0,1,Home
2024446,Ukraine,Austria,57166,Ukraine,True,False,130,Tackles suffered,10.0,1,Home
2024446,Ukraine,Austria,57166,Ukraine,True,False,131,Tackles suffered losing the ball,4.0,1,Home
2024446,Ukraine,Austria,57166,Ukraine,True,False,132,Tackles suffered not losing the ball,6.0,2,Home
